Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Vitór Souza,Analista de custos,47666.31,0,0,12845.38,47666.31,60511.69,Piauí
Giovana Pinto,Analista de desenvolvimento de sistemas,42118.36,979.38,0,17379.19,43097.74,60476.93,Piauí
Igor Costa,Analista de pesquisa de mercado,42272.35,15.64,0,17525.86,42287.99,59813.85,Piauí
Matheus Pereira,Artífice do couro,32658.64,0,781.76,18443.13,33440.4,51883.53,Piauí
Mateus Correia,Artista aéreo,39371.6,0,0,12473.89,39371.6,51845.49,Piauí
Lucas Silva,Assessor imobiliário,32583.94,0,887.61,17553.73,33471.55,51025.28,Piauí
Martim Rodrigues,Agenciador de propaganda,32664.5,176,0,0,32840.5,32840.5,Piauí
Gustavo Rodrigues,Ajudante de gasista,4088.8,0,17530.63,6208.38,21619.43,27827.81,Piauí
Tomás Cardoso,Assentador de canalização (edificações),4132.14,0,8605.84,3594.03,12737.98,16332.01,Piauí
Vinícius Correia,Atleta de nado sincronizado,10660.5,0,0,1758.84,10660.5,12419.34,Piauí
Luis Castro,Auxiliar de enfermagem em hemodiálise,9410.56,0,0,1500,9410.56,10910.56,Piauí
Igor Goncalves,Ajudante de gasista,1875,0,0,0,1875,1875,Piauí
Manuela Barros,Artesão trançador,54416,0,0,8621.52,54416,63037.52,Piauí
Lucas Souza,Atendente de clínica veterinária,16590,0,0,2908,16590,19498,Piauí
Luiza Goncalves,Auxiliar de serigrafia,73904,0,1421,24323,75325,99648,Piauí
Rodrigo Santos,Administrador de instituições culturais,66953,0,300,19967,67253,87220,Piauí
Amanda Lima,Advogado criminalista,56046,0,0,27618,56046,83664,Piauí
Eduarda Ferreira,Atendente de posto de gasolina,42928,2033,2972,10519,47933,58452,Piauí
Joao Almeida,Atleta profissional de golfe,43661,0,2950,10618,46611,57229,Piauí
Diogo Goncalves,Agente de contrrole de dengue,36114,0,0,9617,36114,45731,Piauí
Vitor Costa,Ajudante de fundidor,27475,0,5012,9086,32487,41573,Piauí
Mariana Barros,Ajudante de lingotamento,24873,526,1000,14883,26399,41282,Piauí
Victor Cardoso,Ajudante de serrador,28284,0,0,12164,28284,40448,Piauí
Tomás Sousa,Alimentador de máquina automática,27072,0,0,11777,27072,38849,Piauí
Fábio Rocha,Analista de controle de qualidade,32036,0,0,4241,32036,36277,Piauí
Kauã Almeida,Analista de tráfego,23573,0,0,9528,23573,33101,Piauí
Vitoria Cunha,Arquiteto de interiores,18646,0,0,5909,18646,24555,Piauí
Rafaela Araujo,Atendente de clínica dentária,13858,0,0,3897,13858,17755,Piauí
Rebeca Souza,Abatedor em matadouro,5326,0,0,2572,5326,7898,Piauí
Diego Goncalves,Ajudante de ensacador,3615,0,0,0,3615,3615,Piauí
Laura Pinto,Ajudante de lavador de tapetes,2572,0,0,812,2572,3384,Piauí
Thaís Gomes,Ajudante de produção de óleos vegetais - na ind. Alimentar,2982,0,0,0,2982,2982,Piauí
Anna Gomes,Atendente de clínica dentária,40226.58,407.66,0,12621.87,40634.24,53256.11,Piauí
Tomás Azevedo,Axogum,53598.15,0,8246.76,17815.2,61844.91,79660.11,Piauí
Nicole Pereira,Administrador de instituições culturais,40908,1238.68,11885.88,12828.81,54032.56,66861.37,Piauí
Kauã Dias,Agente de coleta ( censo e pesquisas amostrais),26568.66,0,8750.31,10990.25,35318.97,46309.22,Piauí
Alex Araujo,Antiquário comércio varejista,136028.43,291.26,28327.14,80115.03,164646.83,244761.86,Piauí
Igor Rocha,Árbitro lateral (judô),107474.64,47799.43,9290.33,69209.25,164564.4,233773.65,Piauí
Carolina Carvalho,Auxiliar de produção - na confecção de roupas,79209.72,11881.44,11382.56,96770.99,102473.72,199244.71,Piauí
Aline Ferreira,Apartador de gado,107921.88,0,8300.9,52500.5,116222.78,168723.28,Piauí
Caio Souza,Aeromoça,78107.62,49.56,6660.07,56469.43,84817.25,141286.68,Piauí
Livia Martins,Afiador,98038.92,212.1,2859.5,40140.82,101110.52,141251.34,Piauí
Clara Barbosa,Agente de comércio exterior,73036.68,0,0,67024.32,73036.68,140061,Piauí
Maria Correia,Analista de suporte técnico,75148.2,0,5702.59,49171.45,80850.79,130022.24,Piauí
Miguel Goncalves,Aramista (equilibrista),82336.32,0,-2536.08,47107.14,79800.24,126907.38,Piauí
Felipe Costa,Advogado (direito do trabalho),63693.36,0,4184.64,44531.27,67878,112409.27,Piauí
Otávio Araujo,Ajudante de operador de centrífugas,67245.16,0,1345.72,39293.51,68590.88,107884.39,Piauí
Lara Cavalcanti,Ajudante de preparador de lingotamento,16121.2,9701.44,20037.77,61941.68,45860.41,107802.09,Piauí
Vitor Barbosa,Analista de balanço,59665.92,5012.79,3421.08,37797.38,68099.79,105897.17,Piauí
Bruno Almeida,Assistente de contabilidade industrial,59665.92,9020.87,1991.6,29185.57,70678.39,99863.96,Piauí
Isabella Cardoso,Auxiliar de galvanização,58532.64,1424.63,6426.09,29819.94,66383.36,96203.3,Piauí
Júlia Fernandes,Auxiliar técnico de mecânica,62950.6,0,0,31561.3,62950.6,94511.9,Piauí
Mariana Silva,Afiador de ferramentas,59665.92,0,1867.3,30220.06,61533.22,91753.28,Piauí
Leonardo Pinto,Ajudante de pizzaiolo,63003.21,0,1704.3,24448.21,64707.51,89155.72,Piauí
Diogo Almeida,Apicultor - empregador,49889.16,0,1747.28,34462.87,51636.44,86099.31,Piauí
Antônio Pereira,Arrematador,56865.36,139.43,364.61,27191.84,57369.4,84561.24,Piauí
Evelyn Araujo,Auditor-fiscal do trabalho,48595.92,0,500,32547.19,49095.92,81643.11,Piauí
José Dias,Auxiliar de incubação,43003.82,580.56,3453.63,33443.05,47038.01,80481.06,Piauí
Mariana Castro,Auxiliar de judiciário,46351.77,0,1411.05,32708.37,47762.82,80471.19,Piauí
Ryan Castro,Auxiliar de serviços no aeroporto,53202.72,0,500,26048.06,53702.72,79750.78,Piauí
Isabela Castro,Advogado civilista,58831.32,108.37,-1110.5,20150.2,57829.19,77979.39,Piauí
Miguel Correia,Aguardenteiro (fabricação),42251.52,0,2748.07,31945.6,44999.59,76945.19,Piauí
Daniel Martins,Aplicador de resinas em pisos,59665.92,172.11,-10534.31,24081.89,49303.72,73385.61,Piauí
Renan Cavalcanti,Arquiteto restaurador,37762.56,54.47,3818.55,30655.98,41635.58,72291.56,Piauí
Tânia Araujo,Arquivador,39775.2,0,1494.43,30983.23,41269.63,72252.86,Piauí
Diogo Azevedo,Arrumador de prateleiras - em supermercados,37762.56,492.91,2918.22,30764.81,41173.69,71938.5,Piauí
Paulo Castro,Artista de circo (outros),69743.96,406.15,-1758.11,3292.54,68392,71684.54,Piauí
Davi Dias,Atendente balconista,37687.47,0,846.12,32167.57,38533.59,70701.16,Piauí
Daniel Almeida,Administrador de materiais,38688.87,2567.64,2475.49,22131.38,43732,65863.38,Piauí
Anna Castro,Administrador de rede e de sistemas computacionais,36507.75,0,2317.76,26951.08,38825.51,65776.59,Piauí
Eduardo Pinto,Ajustador de máquinas de embalagem,39522.24,0,294.98,21287.21,39817.22,61104.43,Piauí
Maria Carvalho,Alergista,37447.87,217.86,1381.2,21704.03,39046.93,60750.96,Piauí
Vitór Azevedo,Auxiliar de depósito,21884.55,127.03,12232.99,15718.2,34244.57,49962.77,Piauí
Matilde Ferreira,Auxiliar de manutenção de edifícios,27951.14,9.53,500,20158.94,28460.67,48619.61,Piauí
Giovana Souza,Auxiliar de pintor de automóveis,18093.97,0,-477.2,30584.17,17616.77,48200.94,Piauí
Vitór Lima,Analista de documentação,34923.07,1206.22,44.11,0,36173.4,36173.4,Piauí
Pedro Ribeiro,Analista de mercadologia (economista),35769.61,0,0,0,35769.61,35769.61,Piauí
Amanda Lima,Armarinheiro (comércio varejista),20023.62,0,-89.23,12338.5,19934.39,32272.89,Piauí
Leila Almeida,Assistente administrativo sindical,30308.15,431.65,0,0,30739.8,30739.8,Piauí
Vitor Castro,Abatedor de aves,21053.39,158.01,-1185.39,3529.78,20026.01,23555.79,Piauí
Kauan Melo,Advogado (desportivo),21655.61,10.86,880.01,0,22546.48,22546.48,Piauí
Melissa Pinto,Agente de venda de passagens,18379.64,2538.78,0,0,20918.42,20918.42,Piauí
Laura Rodrigues,Assistente técnico de fundição em siderurgia,11186.38,0,1487.67,921.98,12674.05,13596.03,Piauí
Giovana Lima,Auxiliar de faturamento,10611.24,0,591.2,0,11202.44,11202.44,Piauí
Leonor Martins,Auxiliar de manutenção predial,10330.7,0,501.23,0,10831.93,10831.93,Piauí
Júlio Pinto,Ajudante de pasteleiro,6856.24,0,0,0,6856.24,6856.24,Piauí
Leonor Cardoso,Alergista,3904.99,0,72.67,2435.03,3977.66,6412.69,Piauí
Alice Cardoso,Árbitro geral de campo,4007.88,0,-2069.26,2334.27,1938.62,4272.89,Piauí
Giovana Ribeiro,Atleta de karatê,2482.46,0,0,0,2482.46,2482.46,Piauí
Daniel Sousa,Auxiliar de laboratório de imunobiológicos,1440,0,145.6,0,1585.6,1585.6,Piauí
Kauê Martins,Auxiliar técnico de distribuição de energia,490.42,0,547.28,0,1037.7,1037.7,Piauí
Antônio Gomes,Agente de carga,0,0,215,0,215,215,Piauí
Rafael Rocha,Agente de venda de passagens,0,0,53.71,0,53.71,53.71,Piauí
Mariana Carvalho,Amansador,39251,530,0,17874,39781,57655,Piauí
Diogo Ferreira,Arrozeiro (comércio),115823.1,0,13749.04,52308.26,129572.14,181880.4,Piauí
Júlia Araujo,Assistente de contabilidade industrial,104936.6,0,4068.44,46388.52,109005.04,155393.56,Piauí
Vinicius Ribeiro,Assistente de laboratório industrial,77352.87,2204.91,19058.99,52240.14,98616.77,150856.91,Piauí
Carlos Correia,Assistente de logística de transporte,66028.78,17562.83,18706.54,48379.75,102298.15,150677.9,Piauí
Mateus Dias,Assistente de operações de equipamentos de produção para televisão e produtoras de vídeo,73012.5,5199.17,21191.64,50481.59,99403.31,149884.9,Piauí
Eduardo Dias,Atendente de farmácia - balconista,95500.77,0,20552.7,22877.28,116053.47,138930.75,Piauí
Diego Cavalcanti,Atendente do setor de vinhos,86624.14,0,5987.4,42651.7,92611.54,135263.24,Piauí
Igor Cardoso,Auxiliar de ginecologia,64370.88,10039.63,7040.74,29871.35,81451.25,111322.6,Piauí
Breno Pereira,Avicultor avozeiro,54077.53,110.34,3276.11,41415.6,57463.98,98879.58,Piauí
Tiago Carvalho,Agente de investigação privada,53852.06,563.62,4861.34,27598.05,59277.02,86875.07,Piauí
Giovana Alves,Apontador de campo,37112.92,4766.02,523.6,24265.92,42402.54,66668.46,Piauí
Julieta Castro,Arquivador,39987.66,1662.64,3265.05,18043.5,44915.35,62958.85,Piauí
Beatriz Souza,Arquivista pesquisador (jornalismo),36804.99,0,1038.7,25017.71,37843.69,62861.4,Piauí
Manuela Cunha,Arrendatário polivalente,46687.44,0,5365.44,9940.01,52052.88,61992.89,Piauí
Gabrielle Costa,Arte-finalista,38156.61,782.99,4568.19,17642.65,43507.79,61150.44,Piauí
Lara Souza,Assinalador - na pecuária,27946.47,356.25,1567.24,29084.5,29869.96,58954.46,Piauí
Samuel Dias,Auxiliar de bobinagem,26016.54,0,5066.55,16180.87,31083.09,47263.96,Piauí
Mariana Cavalcanti,Avaliador de bens,27500.3,0,1063.59,2316.1,28563.89,30879.99,Piauí
Estevan Costa,Ajudante de forneiro,9293.65,0,0,0,9293.65,9293.65,Piauí
Isabela Dias,Analista químico,807.47,0,0,0,807.47,807.47,Piauí
Samuel Dias,Arquiteto urbanista,69035.72,44401.8,6418.14,64497.29,119855.66,184352.95,Piauí
Bruno Pereira,Assistente de cozinhador,106873.02,0,0,62412.47,106873.02,169285.49,Piauí
Vitór Lima,Advogado (direito do trabalho),55692.04,37167.79,5123.48,39239.55,97983.31,137222.86,Piauí
Alex Silva,Ajustador de rebarbador,59568.52,6663.15,3839.95,55634.98,70071.62,125706.6,Piauí
Igor Martins,Ator de teatro,69220.01,0,0,38410.49,69220.01,107630.5,Piauí
Gabriel Gomes,Auxiliar em saúde bucal da estratégia de saúde da família,49997.2,12206.27,6458.98,34907.1,68662.45,103569.55,Piauí
Beatrice Souza,Acupunturista,60207.03,65.73,2070.58,39296.26,62343.34,101639.6,Piauí
João Pinto,Ajudante de padeiro,57070.06,1716.92,0,37127.41,58786.98,95914.39,Piauí
Luan Correia,Apresentador animador de programas de televisão,38598.4,5077.88,9897.51,37801.09,53573.79,91374.88,Piauí
Martim Araujo,Assistente de editorial,53950.04,0,0,35070.75,53950.04,89020.79,Piauí
Antônio Souza,Atendente de farmácia - balconista,52360,286.88,1886,33528.27,54532.88,88061.15,Piauí
Marina Ribeiro,Auxiliar de lavanderia,48116.2,3775.39,0,33172.86,51891.59,85064.45,Piauí
Anna Pinto,Auxiliar de vaqueiro,51532.02,318.85,0,31872.22,51850.87,83723.09,Piauí
Nicolash Lima,Auxiliar mecânico de refrigeração,53806.2,1510.24,194,28111.13,55510.44,83621.57,Piauí
Gabrielly Ribeiro,Auxiliar de dendrometria,42874,0,0,27271.72,42874,70145.72,Piauí
Renan Lima,Auxiliares de produção de refinação de sal,40765.29,0,0,26541.16,40765.29,67306.45,Piauí
Thaís Santos,Advogado trabalhista,38393.35,0,0,26402.13,38393.35,64795.48,Piauí
João Souza,Ajudante de cozinha,37670.01,442.5,0,24701.85,38112.51,62814.36,Piauí
Yasmin Goncalves,Artífice de serra,36433.7,0,0,22790.9,36433.7,59224.6,Piauí
Igor Rocha,Assistente de apontador (basquete),34814.01,0,600.08,23518.26,35414.09,58932.35,Piauí
Rebeca Dias,Atendente do setor de hortifrutigranjeiros,32993.41,0,0,25150.99,32993.41,58144.4,Piauí
Nicolash Alves,Atleta de patinação,34814.07,0,0,23223.77,34814.07,58037.84,Piauí
Davi Melo,Auxiliar de dobrador (metais),33046.56,100.43,127.95,24316.19,33274.94,57591.13,Piauí
Julieta Sousa,Auxiliar de seguros,34600.01,0,0,21940.25,34600.01,56540.26,Piauí
Letícia Dias,Auxiliar de serviços no aeroporto,36686.06,13.22,530.84,19200.09,37230.12,56430.21,Piauí
Rebeca Costa,Ajudante de operador de guincho,33042.96,480.29,775.58,16285,34298.83,50583.83,Piauí
João Sousa,Analista de produto industrial (economista),26086.25,3314.77,48.24,18476.25,29449.26,47925.51,Piauí
Paulo Castro,Apóstolo,42178.84,0,0,3227.02,42178.84,45405.86,Piauí
Marina Oliveira,Auxiliar de compras,21829,0,0,14103.98,21829,35932.98,Piauí
Caio Castro,Auxiliar de instalação (equipamentos de rádio),23785.03,358.39,0,9658.1,24143.42,33801.52,Piauí
Júlia Cavalcanti,Auxiliar de lavanderia,25355.83,5520.25,0,2362.36,30876.08,33238.44,Piauí
Tiago Dias,Agente de fiscalização ambiental,20639.07,0,0,1579.23,20639.07,22218.3,Piauí
Camila Araujo,Ajudante de carga e descarga de mercadoria,9241,1491.82,1660.35,7429.99,12393.17,19823.16,Piauí
Beatrice Oliveira,Aramador - na fabricação de arame,10490.68,0,0,802.87,10490.68,11293.55,Piauí
Kaua Carvalho,Árbitro de vôlei,9788.59,132.15,135.63,1097.13,10056.37,11153.5,Piauí
Vinicius Silva,Artista de cinema,5269.01,0,0,3383.47,5269.01,8652.48,Piauí
Beatrice Lima,Assistente de cozinhador,5341,0,440.63,1897.52,5781.63,7679.15,Piauí
Enzo Cavalcanti,Auxiliar de linha de produção,1218.36,188.57,0,107.97,1406.93,1514.9,Piauí
Giovana Lima,Auxiliar de serviço de segurança,0,0,848.72,64.49,848.72,913.21,Piauí
Joao Gomes,Ajustador naval (reparo e construção),30393.92,0,1560,13846.86,31953.92,45800.78,Piauí
Arthur Dias,Alinhador de rodas,26820.36,641.93,1101,12779.48,28563.29,41342.77,Piauí
Arthur Barbosa,Analista de transportes e trânsito,0,0,379.47,0,379.47,379.47,Piauí
Igor Almeida,Arreeiro na fabricação,87220.88,0,342.04,29479.62,87562.92,117042.54,Piauí
José Dias,Arrumador de prateleiras - em supermercados,90263.98,0,0,24774.97,90263.98,115038.95,Piauí
Gabriel Souza,Assistente social,78441.73,0,4021.32,22312.72,82463.05,104775.77,Piauí
Isabella Barbosa,Auxiliar de laboratório fotográfico,48717.68,9236.95,3126.28,24571.36,61080.91,85652.27,Piauí
Evelyn Cavalcanti,Auxiliar de limpeza,55989.68,0,5015.36,24422.69,61005.04,85427.73,Piauí
Igor Costa,Afiador ambulante,46347.5,3127.12,870.96,23360.73,50345.58,73706.31,Piauí
Pedro Lima,Agenciador de cargas,54639.57,0,0,18003.82,54639.57,72643.39,Piauí
Antônio Carvalho,Agricultor polivalente,42367.92,6693.08,160,19999.31,49221,69220.31,Piauí
Gabriela Almeida,Ambulante,47980.75,0,0,15033.52,47980.75,63014.27,Piauí
Kauan Dias,Analista de telecomunicação,44010.83,0,0,15763.89,44010.83,59774.72,Piauí
Giovana Azevedo,Arrematador,40791.12,0,0,13520.8,40791.12,54311.92,Piauí
Fábio Souza,Atendente de balcão de café,35298.34,0,0,14037.52,35298.34,49335.86,Piauí
Alice Goncalves,Auxiliar de compras,31018.06,0,0,13036.2,31018.06,44054.26,Piauí
Leonardo Rodrigues,Auxiliar de cortador de vidros,32945.26,0,1150.49,9726.71,34095.75,43822.46,Piauí
Mateus Gomes,Auxiliar de cozinha,31837.65,0,0,11638.25,31837.65,43475.9,Piauí
Bruno Sousa,Alfaceiro,2766.46,0,0,1496.28,2766.46,4262.74,Piauí
Vinícius Pereira,Aplainador de mármore,93766.73,0,7828.91,46688.97,101595.64,148284.61,Piauí
Tomás Correia,Atendente de buffet,67025.62,4244.21,1401.85,26108.34,72671.68,98780.02,Piauí
Júlio Santos,Auxiliar técnico de manipulação em laboratório de farmácia,53661.74,38.17,0,26094.58,53699.91,79794.49,Piauí
Gabrielle Almeida,Avaliador de jóias,56625.99,0,1281.39,21004.38,57907.38,78911.76,Piauí
Marisa Sousa,Abelheiro,56626.02,0,0,20635.69,56626.02,77261.71,Piauí
André Pinto,Ajustador ferramenteiro,41198.8,1956.95,0,20371.73,43155.75,63527.48,Piauí
Tomás Gomes,Amarrador de madeira,40891.54,879.44,155,20386.82,41925.98,62312.8,Piauí
Carolina Correia,Auxiliar de faturamento,25445,0,3.4,16275.21,25448.4,41723.61,Piauí
Julia Alves,Auxiliar de judiciário,40229.59,42.85,0,583.95,40272.44,40856.39,Piauí
Rodrigo Sousa,Auxiliar de lavador de roupas,28395.13,0,0,12232.72,28395.13,40627.85,Piauí
Igor Costa,Ajudante de pintor à pistola,4160.05,0,0,60.32,4160.05,4220.37,Piauí
Leonor Barros,Atleta de remo,14376,19,183,0,14578,14578,Piauí
Douglas Correia,Advogado (direito civil),91283,41906,11029,91870,144218,236088,Piauí
Leila Castro,Afinador de piano,80985,62798,5897,80912,149680,230592,Piauí
Carla Fernandes,Agente policial,96509,19703,8871,96321,125083,221404,Piauí
Nicole Azevedo,Artista de corda,72208,39310,7799,63255,119317,182572,Piauí
Diogo Rodrigues,Atendente de creche,76662,19978,5314,74923,101954,176877,Piauí
Laura Gomes,Auxiliar de tráfego de exportação e importação,88981,6183,7148,62066,102312,164378,Piauí
Julieta Melo,Administrador de sistema operacional de rede,65698,16988,5302,70536,87988,158524,Piauí
Fábio Silva,Advogado (direitos da criança e do adolescente),81484,0,9071,67012,90555,157567,Piauí
Gabrielle Almeida,Ajudante de embarque de carga,68187,24772,6322,52606,99281,151887,Piauí
Isabela Alves,Arqueólogo,76217,2244,7836,52803,86297,139100,Piauí
Livia Carvalho,Auxiliar de custos,54612,9655,4631,62378,68898,131276,Piauí
Emilly Carvalho,Auxiliar de manutenção elétrica e hidráulica,53445,4630,18436,52977,76511,129488,Piauí
Camila Pinto,Afinador de piano,58854,0,10551,53305,69405,122710,Piauí
Joao Dias,Ajudante de eletricista,53345,19718,7420,39183,80483,119666,Piauí
Nicolas Ferreira,Ajudante de lapidador (vidros),57599,5447,8834,47277,71880,119157,Piauí
Giovana Azevedo,Ajustador mecânico em bancada,55030,6143,5199,51173,66372,117545,Piauí
Luís Barbosa,Aparelhador de pedra (mármore),66670,4988,3562,38096,75220,113316,Piauí
Gabrielle Melo,Arquiteto urbanista,69384,0,0,41868,69384,111252,Piauí
Laura Santos,Açougueiro cortador (exclusive comércio),57844,1122,3011,39629,61977,101606,Piauí
Julia Rocha,Advogado comercial,54217,5403,7913,32724,67533,100257,Piauí
Kauã Melo,Agente de contrrole de dengue,62338,395,5431,31273,68164,99437,Piauí
Samuel Almeida,Apontador de mão-de-obra,55991,0,0,37297,55991,93288,Piauí
Murilo Silva,Arruador de café,51439,506,0,39536,51945,91481,Piauí
Vinicius Azevedo,Assistente de serviço de contabilidade,47846,898,7239,34050,55983,90033,Piauí
Julieta Melo,Atleta de tênis profissional,53365,0,0,35130,53365,88495,Piauí
Kauê Castro,Abatedor de aves,48608,93,1300,34201,50001,84202,Piauí
Luiz Rodrigues,Acupuntor,38904,5960,10392,28617,55256,83873,Piauí
Brenda Cunha,Administrador hospitalar,41365,5790,2819,33131,49974,83105,Piauí
Luís Pereira,Agente administrativo,50675,331,1279,29833,52285,82118,Piauí
Rafaela Silva,Analista de agronegócios (economista),37371,103,4320,36348,41794,78142,Piauí
Enzo Almeida,Animador de circo,44769,137,2688,29225,47594,76819,Piauí
José Lima,Árbitro de poló aquático,38114,5265,3010,29140,46389,75529,Piauí
Enzo Ferreira,Artesão tecelão,40303,4328,835,29153,45466,74619,Piauí
Kaua Martins,Auxiliar de manutenção predial,32520,2478,2643,32963,37641,70604,Piauí
Felipe Azevedo,Auxiliar de mesa em restaurantes,35168,4038,3538,27825,42744,70569,Piauí
Kauã Pereira,Administrador de banco de dados,47944,0,9520,11336,57464,68800,Piauí
Tomás Dias,Administrador de instituições culturais,35564,0,0,33146,35564,68710,Piauí
Julieta Almeida,Advogado (agente de propriedade industrial),35564,2966,721,29122,39251,68373,Piauí
Eduardo Santos,Ajudante de motorista,33921,18534,6186,6984,58641,65625,Piauí
Sarah Dias,Anotador de produção,35481,0,5104,22237,40585,62822,Piauí
Igor Pereira,Assistente de prevenção de perdas,27814,52,5999,25965,33865,59830,Piauí
Leonor Barros,Auxiliar de banco de sangue,27708,0,1662,28643,29370,58013,Piauí
Rafael Rocha,Auxiliar de coordenação de ensino fundamental de primeira a quarta séries,32672,0,1303,23855,33975,57830,Piauí
Thiago Dias,Ajudante de forneiro,30621,0,0,20762,30621,51383,Piauí
