Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Kauê Souza,Ajudante de lustrador,158724.8,0,1040,77756.54,159764.8,237521.34,Pernambuco
Diogo Almeida,Ajudante de operação portuária,158724.85,0,0,77458.47,158724.85,236183.32,Pernambuco
Ana Souza,Ajudante de queijeiro,158724.8,0,10257.2,66457.31,168982,235439.31,Pernambuco
Vitoria Oliveira,Ajustador naval (reparo e construção),143041.6,0,8292.44,80681.66,151334.04,232015.7,Pernambuco
Luana Ferreira,Alimentador de esteiras (preparação de alimentos e bebidas),143892,0,22380.35,64077.24,166272.35,230349.59,Pernambuco
Eduardo Pinto,Alvaner,94738.4,53719.19,7363.02,73078.51,155820.61,228899.12,Pernambuco
Fábio Costa,Amestrador,158724.86,0,0,68745.5,158724.86,227470.36,Pernambuco
Sarah Correia,Analista agroindustrial (economista),140996.8,0,16293.6,68889.41,157290.4,226179.81,Pernambuco
Kauan Araujo,Analista de cobrança (instituições financeiras),113080,13632.16,13199.87,85683.21,139912.03,225595.24,Pernambuco
Tomás Correia,Analista de ecodesenvolvimento (economista),166468.8,0,0,57472.4,166468.8,223941.2,Pernambuco
Mariana Araujo,Analista de finanças públicas (economista),95938.4,59269.72,10227.69,57313.64,165435.81,222749.45,Pernambuco
Fábio Martins,Analista de mercado industrial (economista),99475.32,35730.94,9227.69,77141.15,144433.95,221575.1,Pernambuco
Letícia Goncalves,Analista de sistemas (informática),94738.41,41708.16,9227.69,74625.61,145674.26,220299.87,Pernambuco
Emilly Barbosa,Analista de transportes e trânsito,120518.83,0,0,98667.92,120518.83,219186.75,Pernambuco
Manuela Ferreira,Analista econômico,120518.83,0,0,98667.92,120518.83,219186.75,Pernambuco
Lavinia Sousa,Analista em segurança da informação,116809.44,11531.5,5652.88,85084.56,133993.82,219078.38,Pernambuco
Alice Silva,Anotador (judô),113080,25654.04,7429,71120.2,146163.04,217283.24,Pernambuco
Davi Ferreira,Antiquário comércio varejista,120518.83,0,0,96503.3,120518.83,217022.13,Pernambuco
Breno Oliveira,Aparelhador de pedra (mármore),94738.4,45410.35,3543.46,71876.9,143692.21,215569.11,Pernambuco
Matheus Cavalcanti,Apontador de pessoal,158724.83,0,0,55049.17,158724.83,213774,Pernambuco
Lucas Pinto,Apontador industrial,112280,6218.52,10718.83,84538.76,129217.35,213756.11,Pernambuco
Rodrigo Santos,Aquarelista,129480.81,0,9926,73040.48,139406.81,212447.29,Pernambuco
Anna Martins,Arador,94738.4,36550.36,10267.69,70868.57,141556.45,212425.02,Pernambuco
Carla Martins,Árbitro geral de campo,120518.83,0,0,89954.96,120518.83,210473.79,Pernambuco
Sophia Araujo,Arrancador - na cultura,94738.4,19580.6,9227.69,84306.36,123546.69,207853.05,Pernambuco
Paulo Ribeiro,Arrumadeira de hotel,99475.32,32757.5,7911.92,65813.21,140144.74,205957.95,Pernambuco
Eduardo Goncalves,Artífice de manutenção,94738.4,20265.55,6911.92,82922.09,121915.87,204837.96,Pernambuco
Ágatha Fernandes,Assessor de microfinanças,94738.4,24365.67,14437.17,69997.36,133541.24,203538.6,Pernambuco
Tânia Lima,Assistente de negócios de seguros,94738.4,31374.73,2941.46,71919.85,129054.59,200974.44,Pernambuco
Luiz Pereira,Assistente ou auxiliar de iluminação na produção para televisão e produtoras de vídeo,131056.24,0,2201.14,66871.86,133257.38,200129.24,Pernambuco
Otávio Cavalcanti,Atendente de balcão,129480.8,0,0,69091.68,129480.8,198572.48,Pernambuco
Vitor Cardoso,Atendente de balcão de café,94738.4,21214.85,1175,81261.91,117128.25,198390.16,Pernambuco
Antônio Dias,Atendente de enfermagem no serviço doméstico,126340.8,0,9681.6,61517.83,136022.4,197540.23,Pernambuco
Kauã Correia,Atendente de serviço odontológico,142657.6,0,0,53813.53,142657.6,196471.13,Pernambuco
Clara Barros,Atleta de futvôlei,94738.42,8071.84,9227.69,83309.54,112037.95,195347.49,Pernambuco
Felipe Sousa,Auxiliar de afiador de ferramentas,114280,696,10786.83,65656.75,125762.83,191419.58,Pernambuco
Ana Alves,Auxiliar de cartório,130661.62,0,0,59936.66,130661.62,190598.28,Pernambuco
Tomás Dias,Auxiliar de confecção,97504.56,19629.04,7209.23,65976.66,124342.83,190319.49,Pernambuco
Felipe Fernandes,Auxiliar de corte (preparação da confecção de roupas),94738.4,10287.86,3543.46,81169.88,108569.72,189739.6,Pernambuco
Júlio Alves,Auxiliar de creche,84754.4,23486.44,3293.86,77581.81,111534.7,189116.51,Pernambuco
Eduardo Cardoso,Auxiliar de desgaseificação,94738.4,12169.92,6859.23,74181.35,113767.55,187948.9,Pernambuco
Giovanna Pinto,Auxiliar de enfermagem da estratégia de saúde da família,94738.4,20553.76,1175,70852.59,116467.16,187319.75,Pernambuco
Emily Barros,Auxiliar de enfermagem em saúde ocupacional,94738.4,9445.7,2289.34,80538.75,106473.44,187012.19,Pernambuco
Julia Sousa,Auxiliar de escrituração fiscal,87821.6,20805.15,1679.6,76548.72,110306.35,186855.07,Pernambuco
Evelyn Lima,Auxiliar de jardinagem na conservação de vias permanentes,94738.4,9491.21,1175,80353,105404.61,185757.61,Pernambuco
Julian Martins,Auxiliar de produção de gorduras vegetais comestíveis,94406.95,6800.8,1175,80723.15,102382.75,183105.9,Pernambuco
Enzo Rocha,Auxiliar de segurança,94738.42,1994.3,10657.42,75305.56,107390.14,182695.7,Pernambuco
Felipe Cardoso,Auxiliar de serviços bibliotecários,67371.2,58963.88,4248.56,51840.86,130583.64,182424.5,Pernambuco
Emily Azevedo,Auxiliar em saúde bucal,84615.2,20882.35,2186.7,73941.27,107684.25,181625.52,Pernambuco
Carolina Costa,Auxiliar técnico em obras de infra-estrutura de estradas,122418.4,0,0,58354.76,122418.4,180773.16,Pernambuco
Nicole Ferreira,Auxiliar técnico na mecânica de máquinas,110125.6,0,0,70476.89,110125.6,180602.49,Pernambuco
Júlio Souza,Avaliador de automóveis,94738.4,1895.25,9227.69,74625.6,105861.34,180486.94,Pernambuco
Breno Pinto,Avaliador judicial,114361.6,0,1040,64592.44,115401.6,179994.04,Pernambuco
Davi Barros,Aviador (comércio varejista),115514,0,0,64461.25,115514,179975.25,Pernambuco
Bruna Castro,Avicultor - exclusive conta própria na avicultura de postura,95813.36,8247.9,3543.46,72210.56,107604.72,179815.28,Pernambuco
Raissa Araujo,Azulejista,95684.72,23745.57,1175,58677.01,120605.29,179282.3,Pernambuco
Luis Barbosa,Abatedor de aves,114074.73,0,0,64676.73,114074.73,178751.46,Pernambuco
Miguel Azevedo,Abatedor em matadouro,112634.47,0,8690.4,57317.13,121324.87,178642,Pernambuco
Alex Martins,Acertador de maçaroqueira,87063.2,25336.69,4351.58,61155.91,116751.47,177907.38,Pernambuco
Ágatha Araujo,Administrador de camping,94738.4,16330.22,1175,64860.68,112243.62,177104.3,Pernambuco
Nicole Barros,Administrador de marketing,124153.61,0,0,52137.97,124153.61,176291.58,Pernambuco
Ana Ribeiro,Advogado (direito penal),110642.41,0,23.43,63729.72,110665.84,174395.56,Pernambuco
Luís Silva,Advogado (direitos do consumidor),94738.4,5550.82,3190.55,70816.66,103479.77,174296.43,Pernambuco
Felipe Azevedo,Aeromoça,121307.21,0,0,52292.31,121307.21,173599.52,Pernambuco
Kaua Almeida,Afiador ambulante,94738.4,6946.4,1175,70645.17,102859.8,173504.97,Pernambuco
Rebeca Costa,Agente de coleta ( censo e pesquisas amostrais),90654.4,24539.72,1175,55901.33,116369.12,172270.45,Pernambuco
Letícia Barbosa,Agente de manutenção de veículos ferroviários,70955.22,40605.24,0,60189.02,111560.46,171749.48,Pernambuco
Marcos Lima,Agricultor polivalente - empregador,92380.64,396.81,3359.2,72924.88,96136.65,169061.53,Pernambuco
Gabriela Silva,Ajudante de cabeleireiro,107366.6,13731.23,3988,43252.7,125085.83,168338.53,Pernambuco
Nicolas Pereira,Ajudante de classificador de madeira,105824.84,0,0,62312.45,105824.84,168137.29,Pernambuco
Vitória Lima,Ajudante de despachante alfandegário,88960.8,15965.58,3399.02,59563.38,108325.4,167888.78,Pernambuco
Danilo Lima,Ajudante de lavanderia de artefatos da tapeçaria,111633.65,0,4293.6,50726.74,115927.25,166653.99,Pernambuco
Fernanda Martins,Ajudante de lustrador,100324.74,9282.05,7247.17,49636.61,116853.96,166490.57,Pernambuco
Pedro Rodrigues,Ajudante de manutenção de aeronave,72186.4,36677.32,13.88,57428.15,108877.6,166305.75,Pernambuco
Thaís Costa,Ajudante de obras,94738.4,12656.23,1175,57528.88,108569.63,166098.51,Pernambuco
Felipe Carvalho,Ajudante de operador de centrífugas,94738.4,5333.14,5911.92,59992.42,105983.46,165975.88,Pernambuco
Vitór Ribeiro,Ajudante de produção - na indústria de bebidas,94738.4,8425.87,3543.46,58760.6,106707.73,165468.33,Pernambuco
Rodrigo Azevedo,Ajudante de serrador,94738.4,11400.67,1175,57943.71,107314.07,165257.78,Pernambuco
Tomás Melo,Alergista,84615.2,14485.99,1175,63824.48,100276.19,164100.67,Pernambuco
Raissa Goncalves,Amostrador de minérios,95638.4,2666.16,6859.23,57236,105163.79,162399.79,Pernambuco
Isabella Barros,Analista de folha de pagamento,94187.2,0,5691.6,60731.08,99878.8,160609.88,Pernambuco
Erick Lima,Analista de planejamento e orçamento - apo,116448.8,0,0,42950.95,116448.8,159399.75,Pernambuco
Camila Dias,Analista de produto industrial (economista),112634.42,0,1040,45531.65,113674.42,159206.07,Pernambuco
Sarah Pereira,Analista financeiro (instituições financeiras),67371.33,26041.41,0,65057.57,93412.74,158470.31,Pernambuco
Julian Cardoso,Animador de circo,87821.6,1385.67,1679.6,67048.32,90886.87,157935.19,Pernambuco
Gabriel Santos,Animador de televisão,84384.8,120.39,0,73297.56,84505.19,157802.75,Pernambuco
Bruno Fernandes,Anotador (judô),110192.84,0,2169.2,45179.75,112362.04,157541.79,Pernambuco
Marcos Souza,Aplicador de isolante térmico,108525.6,0,0,47659.41,108525.6,156185.01,Pernambuco
Letícia Oliveira,Apresentador de festas populares,94738.4,1626.4,1175,57528.88,97539.8,155068.68,Pernambuco
Beatriz Silva,Árbitro de poló aquático,111633.6,0,0,42891.42,111633.6,154525.02,Pernambuco
Kauan Melo,Armador de calçados,87821.6,0,0,66202.99,87821.6,154024.59,Pernambuco
Beatriz Carvalho,Arquiteto de interiores,87821.6,0,0,65567.46,87821.6,153389.06,Pernambuco
Paulo Sousa,Arquivador,152992.62,0,0,300,152992.62,153292.62,Pernambuco
Vinícius Oliveira,Arrozeiro (comércio),106686.4,0,0,45501.77,106686.4,152188.17,Pernambuco
Rodrigo Araujo,Artesão rendeiro,106116.07,0,2064,43560.73,108180.07,151740.8,Pernambuco
Douglas Pereira,Artesão tecelão,109791.21,0,0,41917.09,109791.21,151708.3,Pernambuco
Thiago Fernandes,Assistente de cozinhador,94699.2,0,3751.2,51471.26,98450.4,149921.66,Pernambuco
Arthur Barros,Assistente de direção de cinema,99844.02,0,0,50048.79,99844.02,149892.81,Pernambuco
Luís Pinto,Atendente de consultório médico,74855.2,10192.19,1175,61918.13,86222.39,148140.52,Pernambuco
Paulo Ribeiro,Atendente de enfermagem,90176,0,15472.6,42301.28,105648.6,147949.88,Pernambuco
Carla Dias,Atleta de futebol sete,91183.2,0,5286,50091.72,96469.2,146560.92,Pernambuco
Arthur Barbosa,Atleta de judô,96427.2,0,0,50119.14,96427.2,146546.34,Pernambuco
Tânia Araujo,Atleta de taichichuan,90014.4,0,12985.92,43196.91,103000.32,146197.23,Pernambuco
Antônio Correia,Atleta de vela,94477.42,0,1640.3,50004.05,96117.72,146121.77,Pernambuco
Giovana Azevedo,Ator de cinema,67371.24,23820.46,0,54569.33,91191.7,145761.03,Pernambuco
André Castro,Auditor financeiro,100276.81,0,0,45286.98,100276.81,145563.79,Pernambuco
Rafaela Fernandes,Auditor-fiscal do trabalho,100913.61,0,0,44509.14,100913.61,145422.75,Pernambuco
Estevan Ferreira,Auxiliar de cobrança,87821.6,0,0,56651.46,87821.6,144473.06,Pernambuco
Cauã Pereira,Auxiliar de colocador de vidros,87821.6,0,0,56651.46,87821.6,144473.06,Pernambuco
Kauã Cardoso,Auxiliar de coordenação de ensino fundamental de primeira a quarta séries,97216,0,0,47004.82,97216,144220.82,Pernambuco
Camila Fernandes,Auxiliar de enfermagem em hemodiálise,74040.68,23039.68,5379.11,40746.07,102459.47,143205.54,Pernambuco
Sophia Souza,Auxiliar de engenheiro da construção civil,85134.24,0,0,57930.03,85134.24,143064.27,Pernambuco
Matilde Sousa,Auxiliar de garçom,74950.4,5433.53,2175,59908.57,82558.93,142467.5,Pernambuco
Estevan Cardoso,Auxiliar de lavanderia,70729.6,25580.98,1175,44316.64,97485.58,141802.22,Pernambuco
José Cardoso,Avicultor - exclusive conta própria na avicultura de postura,100913.6,0,3925.6,33640.67,104839.2,138479.87,Pernambuco
Kauan Carvalho,Avicultor matrizeiro,86592.8,0,3368.8,48321.96,89961.6,138283.56,Pernambuco
Kaua Souza,Azulejista,85202.4,5119.68,4529.4,43389.32,94851.48,138240.8,Pernambuco
Felipe Ribeiro,Abatedor de galinha,89689.6,0,0,48189.77,89689.6,137879.37,Pernambuco
Letícia Ferreira,Abridor de lã,70729.6,19239.64,1175,46664.78,91144.24,137809.02,Pernambuco
Pedro Ferreira,Açougueiro,97531.23,0,1893.02,38075.01,99424.25,137499.26,Pernambuco
Felipe Gomes,Adestrador (eqüinos),102396.8,0,0,34531.74,102396.8,136928.54,Pernambuco
Eduardo Dias,Administrador de instituições culturais,96269.6,6834.19,1556.48,31830.19,104660.27,136490.46,Pernambuco
Beatrice Santos,Administrador de restaurante,96489.6,0,1040,38682.17,97529.6,136211.77,Pernambuco
Victor Rodrigues,Advogado da união,70729.6,19141.81,1175,44481.38,91046.41,135527.79,Pernambuco
Daniel Correia,Agente de estação portuária,82513.61,0,5217.68,46826.48,87731.29,134557.77,Pernambuco
Antônio Santos,Ajudante de acabamento de fundição,90654.4,0,5289.6,36974.42,95944,132918.42,Pernambuco
Larissa Pinto,Ajuntador de andiroba,84049.6,0,0,46572.05,84049.6,130621.65,Pernambuco
Renan Alves,Ajustador limador de tornos,80612.05,10246.76,0,39502.71,90858.81,130361.52,Pernambuco
Nicolas Araujo,Amestrador,82959.2,0,0,46259.76,82959.2,129218.96,Pernambuco
Gabriela Souza,Analista de laboratório de controle de qualidade,86592.8,0,2526.6,38474.74,89119.4,127594.14,Pernambuco
Davi Fernandes,Analista de redes e de comunicação de dados,70470.4,17033.15,1175,38150.71,88678.55,126829.26,Pernambuco
Bruno Correia,Analista de transportes e trânsito,90532.86,0,4137.6,31763.04,94670.46,126433.5,Pernambuco
Sophia Ferreira,Anotador de produção,82721.65,0,0,42853.76,82721.65,125575.41,Pernambuco
Vitor Martins,Aplicador de isolante (coberturas),78372.05,11881.62,6378.14,28283.66,96631.81,124915.47,Pernambuco
Arthur Rocha,Apontador (vôlei),80013.81,11083.13,3051.75,30547.78,94148.69,124696.47,Pernambuco
Douglas Correia,Apontador de campo,84557.63,0,4902,35216.36,89459.63,124675.99,Pernambuco
Tânia Lima,Árbitro de basquetebol,93250.42,0,0,30617.76,93250.42,123868.18,Pernambuco
Kaua Barbosa,Armeiro (comércio atacadista),79311.86,3533.65,0,40262.42,82845.51,123107.93,Pernambuco
Vinicius Oliveira,Arreeiro na fabricação,87769.78,0,0,34738.86,87769.78,122508.64,Pernambuco
Mariana Dias,Arrombador - no comércio de gado - empregador,78942.08,0,6003.2,37240.76,84945.28,122186.04,Pernambuco
Fábio Ribeiro,Arte educador,61200.82,2489.19,11797.11,46494.38,75487.12,121981.5,Pernambuco
Letícia Silva,Artista de rádio,81127.35,0,0,40313.19,81127.35,121440.54,Pernambuco
Livia Barros,Assentador de vidros,78041.6,0,1040,42178.56,79081.6,121260.16,Pernambuco
Luiza Rocha,Assessor jurídico,79311.83,0,1586.31,40342.05,80898.14,121240.19,Pernambuco
Kauê Alves,Assistente administrativo sindical,79311.86,0,1586.31,40334.69,80898.17,121232.86,Pernambuco
Erick Sousa,Assistente bilíngüe,73208,0,2848,45115.91,76056,121171.91,Pernambuco
Kai Barros,Assistente de cabo de fogo,84049.64,0,0,37020.54,84049.64,121070.18,Pernambuco
Antônio Cardoso,Assistente de negócios de seguros,67112.09,788.7,2578.24,50338.91,70479.03,120817.94,Pernambuco
Beatriz Martins,Atendente de buffet,76611.78,8562.79,1445.25,33689.05,86619.82,120308.87,Pernambuco
Anna Ribeiro,Atendente de serviço de saúde,80083.2,0,5272.8,34463.04,85356,119819.04,Pernambuco
Diogo Goncalves,Atendente do setor de hortifrutigranjeiros,78268.51,472.88,1040,39947.03,79781.39,119728.42,Pernambuco
Julian Costa,Atleta de squash,79311.84,0,0,39935.06,79311.84,119246.9,Pernambuco
Fábio Araujo,Atleta profissional de luta,84049.61,0,1040,33961.27,85089.61,119050.88,Pernambuco
Julian Pereira,Auditor independente (contadores e afins),83907.86,194.31,0,34420.95,84102.17,118523.12,Pernambuco
Vitória Carvalho,Auxiliar contábil,67525.68,2549.62,4709.09,43315.42,74784.39,118099.81,Pernambuco
Carla Rodrigues,Auxiliar de barman,74210.45,0,0,43767.73,74210.45,117978.18,Pernambuco
Larissa Barbosa,Auxiliar de eletrotécnico,61915.65,798.75,4835.6,49815.56,67550,117365.56,Pernambuco
Gabrielle Silva,Auxiliar de enfermagem da estratégia de saúde da família,83876.01,0,0,33453.47,83876.01,117329.48,Pernambuco
Luan Alves,Auxiliar de lavador de roupas,77863.23,0,0,38885.25,77863.23,116748.48,Pernambuco
Murilo Azevedo,Auxiliar de manutenção predial,77112,0,0,39166.75,77112,116278.75,Pernambuco
Carolina Dias,Auxiliar de maquinista de trem,84024.82,0,3204.75,29033.72,87229.57,116263.29,Pernambuco
Diogo Gomes,Auxiliar de mecânico diesel (exceto de veículos automotores),77894.4,0,4999.52,33305.44,82893.92,116199.36,Pernambuco
Arthur Barros,Auxiliar de topógrafo,82684.98,0,0,32636.98,82684.98,115321.96,Pernambuco
Diogo Castro,Auxiliar técnico de conservação de estradas,76611.76,10903.29,1040,26429.03,88555.05,114984.08,Pernambuco
Leonor Goncalves,Auxiliar técnico de fundição em siderurgia,79311.83,1635.32,0,34008.26,80947.15,114955.41,Pernambuco
Luan Pereira,Auxiliar técnico de manipulação em laboratório de farmácia,75888,0,0,38909.15,75888,114797.15,Pernambuco
Vinicius Fernandes,Auxiliar técnico na mecânica de máquinas,67371.22,8534.28,1826.8,36861.32,77732.3,114593.62,Pernambuco
Luís Melo,Avicultor de corte - exclusive conta própria e empregador,78790.4,0,0,35317.14,78790.4,114107.54,Pernambuco
Fernanda Gomes,Avicultor matrizeiro,57987.84,14562.53,2719.31,38831.76,75269.68,114101.44,Pernambuco
Otávio Oliveira,Abastecedor de caldeira,67102.4,4587.25,0,42259.51,71689.65,113949.16,Pernambuco
Otávio Rodrigues,Adaptador de obras para teatro,69180.8,4747.09,0,39378.15,73927.89,113306.04,Pernambuco
Enzo Dias,Administrador de carteiras de câmbio e comércio exterior,79875.2,0,600,32639.3,80475.2,113114.5,Pernambuco
Júlia Cunha,Administrador em segurança da informação,85249.63,0,0,27485.5,85249.63,112735.13,Pernambuco
Vitor Azevedo,Administrador paroquial,78372.05,4208.26,0,30149.39,82580.31,112729.7,Pernambuco
Thiago Ferreira,Advogado (ambientalista),69608.8,0,0,42988.1,69608.8,112596.9,Pernambuco
Fábio Cunha,Advogado (recursos hídricos e minerais),73846.87,0,0,38532.82,73846.87,112379.69,Pernambuco
Yasmin Azevedo,Afiador de cutelaria,78765.61,0,600,32791.16,79365.61,112156.77,Pernambuco
Douglas Barbosa,Afiador de facas,78372.03,0,0,33774.13,78372.03,112146.16,Pernambuco
Martim Pereira,Agente de estação (ferrovia e metrô),55047.1,2889.56,2924.34,50488.39,60861,111349.39,Pernambuco
Gustavo Castro,Agente de microcrédito,64018.4,0,4835.6,42189.16,68854,111043.16,Pernambuco
Isabela Ferreira,Agente de transporte e trânsito,80013.83,0,2282.5,28289.79,82296.33,110586.12,Pernambuco
Tomás Barbosa,Agente de viagem,75555.2,0,2910.4,32076.63,78465.6,110542.23,Pernambuco
Felipe Souza,Agrônomo,69742.4,3296.26,3067.56,33799.95,76106.22,109906.17,Pernambuco
Renan Silva,Ajudante de despachante alfandegário,77847.35,138.94,2964,28576.69,80950.29,109526.98,Pernambuco
Thiago Rocha,Ajudante de destilação de amônia,75980.16,142.05,334.95,33059.15,76457.16,109516.31,Pernambuco
Larissa Pinto,Ajudante de entregador de publicações,82860.8,1236.69,3140.8,22192.79,87238.29,109431.08,Pernambuco
Leila Gomes,Ajudante de manutenção de aeronave,71888.8,0,0,37160.51,71888.8,109049.31,Pernambuco
Gabrielle Santos,Ajudante de operação portuária,86402.42,0,0,22487.72,86402.42,108890.14,Pernambuco
Matheus Rocha,Ajudante de operador de centrífugas,67136,0,0,41733.63,67136,108869.63,Pernambuco
Eduardo Rodrigues,Ajuntador de ouricuri,72613.5,0,0,35746.09,72613.5,108359.59,Pernambuco
Carolina Costa,Ajustador mecânico de manutenção,67433.6,1756.77,194.52,38900.12,69384.89,108285.01,Pernambuco
Paulo Ribeiro,Amestrador,79311.88,0,1586.31,26679.69,80898.19,107577.88,Pernambuco
Evelyn Ferreira,Amolador de guarnição - na fabricação têxtil,79065.01,2201.54,0,26173.28,81266.55,107439.83,Pernambuco
Carlos Ferreira,Amolador de serras,81501.1,0,0,25923.55,81501.1,107424.65,Pernambuco
Carolina Costa,Analista de leasing,61770.64,109.05,0,44751.6,61879.69,106631.29,Pernambuco
Júlia Ribeiro,Analista de produtos químicos,79311.84,0,0,27026.18,79311.84,106338.02,Pernambuco
Matheus Goncalves,Analista de projetos viários,79311.83,0,0,27026.18,79311.83,106338.01,Pernambuco
Raissa Rocha,Analista de suporte computacional,60213.05,2304.38,0,43642.43,62517.43,106159.86,Pernambuco
Gabrielle Cunha,Analista econômico-financeiro,66111.79,0,2571.76,37219.85,68683.55,105903.4,Pernambuco
Luis Cavalcanti,Analista químico (petróleo),66412.65,1975.57,0,37387.78,68388.22,105776,Pernambuco
Pedro Ferreira,Andrologista,65908.04,0,0,39786.28,65908.04,105694.32,Pernambuco
Felipe Pereira,Antiquário (comércio atacadista),66253.92,1197.36,252.77,37628.8,67704.05,105332.85,Pernambuco
Giovana Lima,Apanhador de algodão,64336,0,0,40934.45,64336,105270.45,Pernambuco
Anna Costa,Apontador de tempo (produção),65908,0,2538.8,36155.11,68446.8,104601.91,Pernambuco
Ana Cunha,Apresentador animador de circo,70477.6,0,2688,31355.98,73165.6,104521.58,Pernambuco
Giovana Rocha,Árbitro chefe de área (karatê),73846.87,0,1040,29248.09,74886.87,104134.96,Pernambuco
Alex Cardoso,Arrendatário - na agropecuária,75324.84,781.73,0,26738.49,76106.57,102845.06,Pernambuco
Júlio Carvalho,Arrieiro,73551.03,0,2868.75,26332.99,76419.78,102752.77,Pernambuco
Caio Sousa,Arruador de café,66111.81,0,0,36548.38,66111.81,102660.19,Pernambuco
Melissa Dias,Assentador de canalização (edificações),54787.2,7255.36,3374.04,36494.51,65416.6,101911.11,Pernambuco
Beatrice Martins,Assistente de controladoria,71372,0,0,29847.09,71372,101219.09,Pernambuco
Vitória Melo,Assistente de direção de teatro,65637.62,0,0,35369.12,65637.62,101006.74,Pernambuco
Mateus Cunha,Assistente de laboratório industrial,75558.23,7413.58,0,17938.81,82971.81,100910.62,Pernambuco
Kauã Castro,Atendente central telemarketing,73846.88,844.95,0,25623.95,74691.83,100315.78,Pernambuco
Tomás Goncalves,Atendente de aeroporto,67912.06,0,0,32390.3,67912.06,100302.36,Pernambuco
Vitor Rocha,Atendente de centro cirúrgico,62636.8,4927.25,2278.4,30334.86,69842.45,100177.31,Pernambuco
Nicolash Cunha,Atendente de reintegração social,67433.6,0,0,32404.16,67433.6,99837.76,Pernambuco
Kauê Sousa,Atleta profissional de golfe,69636.8,0,0,29532.81,69636.8,99169.61,Pernambuco
Erick Melo,Atleta profissional de tênis,73053.12,0,520,25557.4,73573.12,99130.52,Pernambuco
Estevan Goncalves,Auditor externo (contadores e afins),78239.71,431.98,0,20191.85,78671.69,98863.54,Pernambuco
Luana Alves,Auditor-fiscal do trabalho,54787.2,3688.38,5265.84,34969.84,63741.42,98711.26,Pernambuco
Luana Barros,Aurifice,53164.33,652.51,29109.16,15780.71,82926,98706.71,Pernambuco
Sarah Pinto,Autor-roteirista de teatro,72467.2,418.08,0,25615.56,72885.28,98500.84,Pernambuco
Luiza Martins,Auxiliar de faturamento,72584.02,0,0,24434.69,72584.02,97018.71,Pernambuco
Matheus Rocha,Auxiliar de lavanderia,57126.19,1809.8,2741.05,34933.41,61677.04,96610.45,Pernambuco
Fernanda Sousa,Auxiliar de sushiman,68273.32,0,0,27551.39,68273.32,95824.71,Pernambuco
Camila Cardoso,Auxiliar técnico na reparação de equipamentos fotográficos,70477.6,0,0,24759.6,70477.6,95237.2,Pernambuco
