Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Matheus Almeida,Alapini,94738.4,5418.53,2429.12,61651.05,102586.05,164237.1,Goiás
Alice Almeida,Alimentador de linha de produção,115492.8,0,4057.88,43806.27,119550.68,163356.95,Goiás
Amanda Rodrigues,Alvaner,95938.4,1164.89,9227.69,56793.27,106330.98,163124.25,Goiás
Isabela Souza,Amassador - em olaria,87821.6,0,0,75067.86,87821.6,162889.46,Goiás
Thiago Araujo,Amolador - na fabricação,95938.4,13207.32,1175,52450.74,110320.72,162771.46,Goiás
Ágatha Cavalcanti,Analista de pesquisa de mercado,121326.49,0,0,38273.08,121326.49,159599.57,Goiás
Breno Souza,Analista de sistemas para internet,106116.06,0,0,52895.7,106116.06,159011.76,Goiás
Tomás Santos,Analista econômico-financeiro,106623.42,0,0,52091.34,106623.42,158714.76,Goiás
Joao Souza,Animador de eventos,94538.11,4813.52,1175,57402.79,100526.63,157929.42,Goiás
Nicolas Araujo,Apanhador de babaçu,87821.6,2727.65,44.79,66227.91,90594.04,156821.95,Goiás
Vitór Ribeiro,Apóstolo,113443.2,0,0,42076.94,113443.2,155520.14,Goiás
Giovanna Santos,Aquarelista,113041.6,0,0,41971.45,113041.6,155013.05,Goiás
Bruno Araujo,Arameiro (colocador de arames),92212.68,0,120,62559.04,92332.68,154891.72,Goiás
Gabriela Souza,Árbitro central (karatê),87821.6,755.82,0,66202.98,88577.42,154780.4,Goiás
Luan Almeida,Árbitro de judô,87838.4,504.52,0,66211.43,88342.92,154554.35,Goiás
Eduarda Souza,Arqueador e temperador de molas,106516.8,307.26,0,46611.16,106824.06,153435.22,Goiás
Júlio Cardoso,Arrendatário - na agropecuária,92689.6,18847.16,0,41067.61,111536.76,152604.37,Goiás
Renan Goncalves,Arruador de café,96968,0,3772,51417.48,100740,152157.48,Goiás
Manuela Pereira,Artesão bordador,87821.6,7452.34,0,56651.46,95273.94,151925.4,Goiás
Julieta Alves,Artista de televisão,109041.38,0,0,42183.49,109041.38,151224.87,Goiás
Nicole Cavalcanti,Assessor de diretoria,98524.8,0,5711.6,46479.63,104236.4,150716.03,Goiás
Felipe Costa,Assistente técnico de engenharia (obras de infra-estrutura de estrada),107366.61,1467.8,3988,36056.32,112822.41,148878.73,Goiás
Joao Alves,Atendente de informações (telemarketing),79311.85,33794.99,2626.31,32055.84,115733.15,147788.99,Goiás
Lucas Cavalcanti,Atendente em agência de correios,95854.41,0,5516.4,45572.08,101370.81,146942.89,Goiás
Cauã Fernandes,Atleta de esgrima,87821.6,0,5520,53294.1,93341.6,146635.7,Goiás
Fábio Silva,Atleta de pólo aquático,97215.2,0,3644.4,45459.52,100859.6,146319.12,Goiás
Ágatha Barbosa,Atleta de squash,88836.01,0,0,57444.16,88836.01,146280.17,Goiás
Amanda Oliveira,Atleta do beisebol,87063.2,797.33,3351.58,54708.74,91212.11,145920.85,Goiás
Nicolash Barbosa,Ator dublador,97674.43,0,0,48053.08,97674.43,145727.51,Goiás
André Correia,Auxiliar de biblioteca,104900.8,0,0,39638.43,104900.8,144539.23,Goiás
Anna Dias,Auxiliar de conservação de obras civis,94960.8,0,0,49366.7,94960.8,144327.5,Goiás
Manuela Azevedo,Auxiliar de dendrometrista,94308.8,0,0,49511.9,94308.8,143820.7,Goiás
Vitoria Santos,Auxiliar de enfermagem em saúde mental,88752.8,0,5033.38,49374.42,93786.18,143160.6,Goiás
Bruna Ribeiro,Auxiliar de enfermagem ocupacional,100276.8,0,1040,41775.3,101316.8,143092.1,Goiás
Luan Pereira,Auxiliar em saúde bucal,106074.41,0,0,33892.59,106074.41,139967,Goiás
Caio Cavalcanti,Auxiliar mecânico de ar condicionado,88130.58,10408.05,0,41389.45,98538.63,139928.08,Goiás
Nicole Dias,Auxiliares de produção de refinação de sal,70148.8,16980.94,3202.69,48565.06,90332.43,138897.49,Goiás
Luan Lima,Avaliador de propriedade,100276.83,0,0,38304.9,100276.83,138581.73,Goiás
Beatriz Dias,Acabador de macho - na fundição,79392.82,10505,6203.89,41577.2,96101.71,137678.91,Goiás
Felipe Alves,Afiador - na fabricação,96427.25,0,0,38955.78,96427.25,135383.03,Goiás
Thaís Cunha,Afiador ambulante,91821.09,0,1012.1,42498.9,92833.19,135332.09,Goiás
Maria Rodrigues,Afiador de tesouras ( inclusive ambulante),81909.41,383.94,1679.6,51163.79,83972.95,135136.74,Goiás
Martim Pinto,Agente de coleta ( censo e pesquisas amostrais),97268.4,0,0,37434.52,97268.4,134702.92,Goiás
Tânia Castro,Agente de inspeção (qualidade),81660.8,3945.63,4990.94,43852.72,90597.37,134450.09,Goiás
Joao Costa,Agente de saúde pública,86592.82,0,0,47300.88,86592.82,133893.7,Goiás
Caio Goncalves,Agente técnico de inteligência,90654.4,0,5479.2,37236.85,96133.6,133370.45,Goiás
Erick Alves,Agente técnico de operação na captação,85752,0,5004,42609.67,90756,133365.67,Goiás
Carlos Castro,Ajudante de afiação de serras,84049.65,0,1634.8,47067.56,85684.45,132752.01,Goiás
Isabela Ribeiro,Ajudante de gasista,82376.81,0,7885.6,41350.06,90262.41,131612.47,Goiás
Vitória Pereira,Ajudante de lingotamento,85589.6,0,0,45805.32,85589.6,131394.92,Goiás
Julieta Azevedo,Ajudante de mineiro,89064.81,0,0,42082.35,89064.81,131147.16,Goiás
Laura Fernandes,Ajudante de operador de centrífugas,79561.09,10704.6,1162.81,39508.3,91428.5,130936.8,Goiás
Nicolas Carvalho,Ajudante de produção - na indústria de bebidas,59955.2,0,35439.14,35379.63,95394.34,130773.97,Goiás
Amanda Pinto,Ajustador naval (reparo e construção),70352.8,8914.38,2967.98,47908.35,82235.16,130143.51,Goiás
Matilde Martins,Alayan,76250.42,0,0,53837.38,76250.42,130087.8,Goiás
Beatriz Ferreira,Amarrador de madeira,78682.42,707.22,972,49065.96,80361.64,129427.6,Goiás
Larissa Sousa,Analista ambiental,97646,0,0,31081.13,97646,128727.13,Goiás
Rafael Sousa,Analista de desenvolvimento de sistemas,86571.37,0,2942.64,38645.86,89514.01,128159.87,Goiás
Brenda Lima,Analista de mercado de trabalho (economista),86168,0,0,41252.34,86168,127420.34,Goiás
Lavinia Castro,Analista de produto industrial (economista),68571.2,16167.44,3368.56,38839.92,88107.2,126947.12,Goiás
Luan Cardoso,Analista de tráfego,80013.83,18517.6,18.68,27947.66,98550.11,126497.77,Goiás
Ryan Souza,Analista tributário (economista),98348.02,0,1170,26668.27,99518.02,126186.29,Goiás
Fábio Alves,Animador de rádio,81492.83,0,3108,41268.77,84600.83,125869.6,Goiás
Luis Azevedo,Antiquário (comércio atacadista),84328,0,0,41226.53,84328,125554.53,Goiás
Rodrigo Correia,Aparador de óleo de copaíba,79311.85,15277.36,2756.31,27971.99,97345.52,125317.51,Goiás
Melissa Santos,Aplicador de asfalto impermeabilizante (coberturas),76100.97,0,3618,45331.04,79718.97,125050.01,Goiás
Rodrigo Barros,Apontador de pessoal,93640.07,0,0,30863.53,93640.07,124503.6,Goiás
Danilo Dias,Arquiteto de restauro,78041.6,0,0,44843.86,78041.6,122885.46,Goiás
Douglas Pinto,Arquiteto paisagista,71095.13,0,0,51787.27,71095.13,122882.4,Goiás
Vinícius Carvalho,Arriador de filatório,66286.12,1166.04,0,54835.8,67452.16,122287.96,Goiás
Alice Martins,Arrumador de prateleiras - em supermercados,79311.83,0,1586.31,41129.49,80898.14,122027.63,Goiás
José Ferreira,Arrumador no serviço doméstico,80442.44,1323.69,0,40239.47,81766.13,122005.6,Goiás
Diogo Castro,Artesão (artista visual),84049.6,0,3269.6,34654.19,87319.2,121973.39,Goiás
José Gomes,Artesão tecelão,77162.44,0,0,44580.31,77162.44,121742.75,Goiás
Estevan Barros,Assistente de contabilidade industrial,79311.8,1011.37,1040,39684.47,81363.17,121047.64,Goiás
Luís Costa,Assistente de diretoria,82516.76,0,21037.02,17388.07,103553.78,120941.85,Goiás
Isabela Fernandes,Assistente trilíngüe,75930.88,0,0,44648.76,75930.88,120579.64,Goiás
Ágatha Castro,Atendente de posto de gasolina,72658.4,0,3017.04,44171.98,75675.44,119847.42,Goiás
Giovana Dias,Atendente-enfermeiro,83205.6,7561.66,0,28807.27,90767.26,119574.53,Goiás
Kai Goncalves,Atleta de tênis profissional,77169.47,485.85,0,41554.63,77655.32,119209.95,Goiás
Emilly Pereira,Ator de teatro,79311.86,0,0,39558.31,79311.86,118870.17,Goiás
Manuela Correia,Auditor contábil,94390.35,0,0,24308.7,94390.35,118699.05,Goiás
Samuel Almeida,Autoridade policial (delegado),76895.56,0,0,41360.32,76895.56,118255.88,Goiás
Thiago Souza,Auxiliar administrativo de diretoria,83883.22,0,0,34282.89,83883.22,118166.11,Goiás
Tânia Alves,Auxiliar administrativo de presidência,75827.31,0,2949.75,39352.7,78777.06,118129.76,Goiás
José Rodrigues,Auxiliar de afiador de ferramentas,80681.6,0,1040,36368,81721.6,118089.6,Goiás
Júlia Melo,Auxiliar de bobinagem,76250.45,0,7939.2,33750.73,84189.65,117940.38,Goiás
Júlia Souza,Auxiliar de cobrança,78472.81,0,5272.8,34125.76,83745.61,117871.37,Goiás
Matilde Azevedo,Auxiliar de confeitaria,78041.6,0,5602.4,34176.02,83644,117820.02,Goiás
João Costa,Auxiliar de coordenação de ensino fundamental de primeira a quarta séries,84049.6,0,0,33663.17,84049.6,117712.77,Goiás
Diego Castro,Auxiliar de creche,73896,0,0,43677.4,73896,117573.4,Goiás
Clara Rocha,Auxiliar de dessulfuração e estação de mistura,70685.61,0,3829.6,42896.21,74515.21,117411.42,Goiás
Rebeca Pereira,Auxiliar de faturamento,84167.17,0,3651.75,29185.21,87818.92,117004.13,Goiás
Erick Pinto,Auxiliar de orientação pedagógica em educação fundamental de primeira a quarta séries,80364.67,555.28,0,35004.31,80919.95,115924.26,Goiás
Diego Silva,Auxiliar de serigrafia,72375.49,0,0,43166.97,72375.49,115542.46,Goiás
José Azevedo,Auxiliar de técnico de eletrônica,72451.79,0,0,42873.34,72451.79,115325.13,Goiás
Luiza Cunha,Auxiliar de tráfego de exportação e importação,86584.07,0,0,28709.46,86584.07,115293.53,Goiás
Melissa Azevedo,Auxiliar técnico na reparação de equipamentos fotográficos,73437.17,2696.73,0,38445.71,76133.9,114579.61,Goiás
Vitoria Martins,Avícola - empregador,83924.81,0,1632.4,28655.51,85557.21,114212.72,Goiás
Laura Barros,Axogum,67452.88,0,3691.2,42931.63,71144.08,114075.71,Goiás
Tânia Gomes,Abacaxicultor,80013.82,0,3082.13,30951.36,83095.95,114047.31,Goiás
Breno Carvalho,Administrador de empresas de hospedagem,73846.87,12235.65,1040,25890.73,87122.52,113013.25,Goiás
Kauan Castro,Advogado criminalista,72467.2,0,0,39876.6,72467.2,112343.8,Goiás
Eduardo Carvalho,Agaipi,85249.6,0,0,26516.07,85249.6,111765.67,Goiás
Marina Oliveira,Agente de inspeção (qualidade),55973.18,2448.69,0,52826.43,58421.87,111248.3,Goiás
Marisa Gomes,Agente de polícia federal,69198.78,2064.04,204.24,39430.45,71467.06,110897.51,Goiás
Gabrielly Cardoso,Agente de saneamento,61840.4,0,16090.08,32827,77930.48,110757.48,Goiás
Renan Lima,Agente de serviços de fiscalização de transportes coletivos e licenciamento de veículos,88737,0,0,21882.92,88737,110619.92,Goiás
Laura Lima,Aguardenteiro (fabricação),65908.01,0,6583.28,37396.62,72491.29,109887.91,Goiás
Joao Barros,Ajudante de estufador (madeira),81200.35,0,0,28156.31,81200.35,109356.66,Goiás
Paulo Lima,Ajudante de pintor,74190.41,0,2884.4,31697.22,77074.81,108772.03,Goiás
Gabrielly Melo,Ajustador mecânico em bancada,71284.86,0,0,36990.18,71284.86,108275.04,Goiás
Lavinia Dias,Alfarrabista,75827.32,5436.96,0,26734.18,81264.28,107998.46,Goiás
Carlos Carvalho,Alheiro (comércio varejista),79311.84,0,1586.31,27051.89,80898.15,107950.04,Goiás
Rebeca Carvalho,Amansador,76953.62,7487.25,500,22803.38,84940.87,107744.25,Goiás
Isabella Gomes,Amassador - em olaria,80013.81,0,311.25,27291.36,80325.06,107616.42,Goiás
Caio Cardoso,Analista de controle e gestão (economista),80013.82,0,0,27206.36,80013.82,107220.18,Goiás
Emilly Lima,Analista de micróbios,66412.63,4052.41,0,35990.06,70465.04,106455.1,Goiás
Rodrigo Ribeiro,Analista técnico em inteligência (grupo informações),66412.72,2684.75,0,36625.58,69097.47,105723.05,Goiás
Luis Almeida,Animador de eventos,69491.44,0,0,36111.05,69491.44,105602.49,Goiás
Camila Pinto,Anotador (futebol de salão),70055.35,0,0,35455.84,70055.35,105511.19,Goiás
Davi Castro,Aplicador de inseticida,65468.66,2865.74,0,36588.97,68334.4,104923.37,Goiás
Rodrigo Cavalcanti,Aprendiz de macarroneiro,66412.66,205.82,1040,36892.35,67658.48,104550.83,Goiás
Tomás Barbosa,Apresentador animador de eventos,66412.63,1469,0,36625.57,67881.63,104507.2,Goiás
Martim Alves,Árbitro de futsal,65556.02,0,0,38470.47,65556.02,104026.49,Goiás
João Cavalcanti,Arqueólogo,66111.82,0,0,37335.82,66111.82,103447.64,Goiás
Vitór Carvalho,Arraçoador (pecuária polivalente),81213.83,0,0,21965.98,81213.83,103179.81,Goiás
Vinícius Souza,Arrumador no serviço doméstico,70982.4,0,4009.2,27502.13,74991.6,102493.73,Goiás
Matilde Correia,Arte-finalista (desenhista técnico de artes gráficas),63810.4,0,2482.4,36091.76,66292.8,102384.56,Goiás
Otávio Almeida,Artesão ceramista,66111.78,0,0,36230.12,66111.78,102341.9,Goiás
Kauã Barros,Artífice do couro,66532.03,0,0,35625.36,66532.03,102157.39,Goiás
Maria Rodrigues,Artista plástico,66111.78,0,0,35912.86,66111.78,102024.64,Goiás
Letícia Barros,Asfaltador,61708.85,0,7795.56,32486.9,69504.41,101991.31,Goiás
Kaua Carvalho,Assistente social,63456.83,0,1040,36133.91,64496.83,100630.74,Goiás
Daniel Rodrigues,Atendente de balcão,54787.2,8078.69,2977.94,34402.74,65843.83,100246.57,Goiás
Caio Dias,Atendente de creche,69165.98,0,0,30967.66,69165.98,100133.64,Goiás
Luís Alves,Atendente de portaria de hotel,69416.37,0,0,30461.32,69416.37,99877.69,Goiás
Laura Almeida,Atleta de canoagem,69858.64,0,0,29596.33,69858.64,99454.97,Goiás
Gustavo Barbosa,Atleta de futsal,70320.82,0,3800.8,25255.32,74121.62,99376.94,Goiás
Laura Lima,Atuário,69510.4,0,0,29497.54,69510.4,99007.94,Goiás
Raissa Castro,Auxiliar administrativo de diretoria,66074.81,358.61,1039.41,30870.89,67472.83,98343.72,Goiás
Evelyn Lima,Auxiliar de banco de sangue,62836.8,3359.71,1758.4,30225.49,67954.91,98180.4,Goiás
Pedro Santos,Auxiliar de conservação de barragens,63260.8,0,0,34687.78,63260.8,97948.58,Goiás
Matheus Ribeiro,Auxiliar de crédito,61113.14,0,1040,35534.72,62153.14,97687.86,Goiás
Mateus Correia,Auxiliar de escritório,54204.8,0,0,42993.72,54204.8,97198.52,Goiás
Tiago Almeida,Auxiliar de laboratorista de solos e de concreto,70579.54,0,1040,25052.48,71619.54,96672.02,Goiás
Leonardo Santos,Auxiliar de linha de produção,67714.28,0,0,28832.38,67714.28,96546.66,Goiás
Tomás Ferreira,Auxiliar de obstetrícia,73972.02,0,0,22424.84,73972.02,96396.86,Goiás
Pedro Souza,Auxiliar de orientação pedagógica,71688.16,0,0,24567.16,71688.16,96255.32,Goiás
Cauã Fernandes,Auxiliar de produção - na confecção de roupas,59892.49,0,1023,35224.85,60915.49,96140.34,Goiás
Martim Azevedo,Auxiliar de salsicheiro,54787.2,3317.31,3389.36,34507.53,61493.87,96001.4,Goiás
Samuel Oliveira,Auxiliar de técnico de controle de qualidade,54787.2,3858.05,3389.36,33767.51,62034.61,95802.12,Goiás
Leonor Rocha,Auxiliar de veterinário,60978.73,0,0,34770.6,60978.73,95749.33,Goiás
Isabela Pinto,Auxiliar técnico de centro de operação do sistema de energia,57126.17,3179.16,1315.95,33945.85,61621.28,95567.13,Goiás
Beatrice Barros,Auxiliar técnico de manipulação em laboratório de farmácia,57126.14,4030.69,0,34242.9,61156.83,95399.73,Goiás
Evelyn Pinto,Auxiliar técnico de montagem,58061.14,777.26,0,36554.71,58838.4,95393.11,Goiás
Julian Rodrigues,Avaliador judicial (escrivão),53115.11,0,0,41897.71,53115.11,95012.82,Goiás
Livia Barros,Avicultor - exclusive conta própria na avicultura de postura,72097.76,0,0,22855.77,72097.76,94953.53,Goiás
Júlia Melo,Abadessa,62720,0,600,31540.55,63320,94860.55,Goiás
Nicolas Alves,Acabador de macho - na fundição,64407.86,0,0,30196.12,64407.86,94603.98,Goiás
Thaís Azevedo,Administrador de ambulatório,65908,0,0,28464.47,65908,94372.47,Goiás
Yasmin Santos,Administrador de rede e de sistemas computacionais,66412.74,2684.72,1291.88,23753.78,70389.34,94143.12,Goiás
Aline Santos,Administrador de refeitório,60056.34,0,0,34073.77,60056.34,94130.11,Goiás
Melissa Lima,Advogado (direito público),66111.8,2802.61,1040,23721.34,69954.41,93675.75,Goiás
Lucas Martins,Advogado (telecomunicações),54666.4,0,0,38945.24,54666.4,93611.64,Goiás
Vitor Rodrigues,Advogado trabalhista,45611.78,15365.9,4372.02,28118.01,65349.7,93467.71,Goiás
Gustavo Cunha,Agente de estação portuária,48010.74,7450.56,0,37349.19,55461.3,92810.49,Goiás
Julian Martins,Agente de organização escolar,57126.18,0,1040,34509.69,58166.18,92675.87,Goiás
Thaís Rocha,Agente fiscal têxtil,47750.31,10963.73,1503.71,32220.92,60217.75,92438.67,Goiás
Emilly Cardoso,Agente indígena de saneamento,57126.14,0,1040,34238.32,58166.14,92404.46,Goiás
Bianca Santos,Ajudante de açougueiro (comércio),47028.12,18463.06,650,25927.35,66141.18,92068.53,Goiás
Estevan Dias,Ajudante de operador de serra,55491,0,2118.25,33723.02,57609.25,91332.27,Goiás
Erick Fernandes,Ajudante de polimento,54787.2,613.14,1715.6,34095.65,57115.94,91211.59,Goiás
Vinicius Almeida,Ajudante de serralheiro,56904.36,43.47,0,34176.41,56947.83,91124.24,Goiás
Julieta Cardoso,Ajustador de agulhas,65403.56,1287.3,0,24281.49,66690.86,90972.35,Goiás
André Costa,Ajustador limador de tornos,57126.16,798.75,3302.25,29625.76,61227.16,90852.92,Goiás
Lara Ribeiro,Ajustador mecânico em bancada,56474.09,106.38,0,34116.73,56580.47,90697.2,Goiás
Carlos Martins,Alambiqueiro,52939.51,0,4128.5,33569.38,57068.01,90637.39,Goiás
Erick Almeida,Alheiro (comércio atacadista),60576.15,0,1040,28865.87,61616.15,90482.02,Goiás
Renan Costa,Alheiro (comércio varejista),56364.8,41.12,0,34047.66,56405.92,90453.58,Goiás
Luiz Correia,Alvejador de sola,62293.81,0,600,27392.97,62893.81,90286.78,Goiás
Kaua Almeida,Amestrador,66218.4,25.57,0,23951,66243.97,90194.97,Goiás
Rafael Gomes,Analista de desenvolvimento regional (economista),66111.85,0,0,23512.49,66111.85,89624.34,Goiás
Manuela Goncalves,Analista de produtos químicos,60056.31,0,0,29067.76,60056.31,89124.07,Goiás
Melissa Oliveira,Apicultor,65010.42,0,1170,22177.82,66180.42,88358.24,Goiás
Camila Rodrigues,Apicultor - empregador,58899.2,687.36,0,28771,59586.56,88357.56,Goiás
Vitória Castro,Apresentador de circo,49584.07,9580.84,1530.68,27284.64,60695.59,87980.23,Goiás
Samuel Cardoso,Apresentador de telejornal,58819.63,291.62,0,28750.71,59111.25,87861.96,Goiás
Clara Sousa,Arqueador e temperador de molas,61236.77,3532.8,0,22417.39,64769.57,87186.96,Goiás
Eduarda Dias,Arraçoador (pecuária polivalente),52846.12,1219.09,0,33043.22,54065.21,87108.43,Goiás
Martim Melo,Arreador em matadouro,52608.19,0,1040,33350.39,53648.19,86998.58,Goiás
Nicolas Araujo,Arrumadeira de hotel,57126.12,0,1040,28582.89,58166.12,86749.01,Goiás
Douglas Dias,Artesão do couro,57126.14,0,937.8,28568.42,58063.94,86632.36,Goiás
Cauã Goncalves,Artesão modelador (vidros),54787.2,3804.42,3282.8,24742.11,61874.42,86616.53,Goiás
