Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Rebeca Dias,Arquiteto urbanista,41296.5,8755.16,787.5,23990.66,50839.16,74829.82,Mato Grosso
Mariana Almeida,Atendente balconista,53115.13,330.6,0,19791.8,53445.73,73237.53,Mato Grosso
Bruno Martins,Atendente barista,57381.86,0,0,15851.4,57381.86,73233.26,Mato Grosso
Luiza Azevedo,Atendente odontológico,55508.8,0,0,16992.77,55508.8,72501.57,Mato Grosso
Miguel Dias,Atleta de canoagem,51395.58,0,1040,19945.74,52435.58,72381.32,Mato Grosso
Luiz Alves,Auxiliar de mâitre,40176.84,0,0,29894.17,40176.84,70071.01,Mato Grosso
Sophia Carvalho,Auxiliar mecânico de ar condicionado,41464.91,1532.16,1606.5,24696.93,44603.57,69300.5,Mato Grosso
Anna Sousa,Avicultor comercial,49751.86,0,0,18828.99,49751.86,68580.85,Mato Grosso
Bianca Pereira,Acrobata,42892.68,1334.85,2115.75,21566.61,46343.28,67909.89,Mato Grosso
Anna Santos,Advogado (agente de propriedade industrial),47396.34,38.01,640,19007.91,48074.35,67082.26,Mato Grosso
Sarah Oliveira,Alambiqueiro,45699.83,3201,1170.72,12411.06,50071.55,62482.61,Mato Grosso
Vinícius Cunha,Alapini,48956.36,0,0,13483.24,48956.36,62439.6,Mato Grosso
Kauê Goncalves,Alimentador de peixe,50863.46,0,5943.2,5302.67,56806.66,62109.33,Mato Grosso
Gustavo Castro,Alvanel,41427.81,0,1968.56,18486.1,43396.37,61882.47,Mato Grosso
Estevan Lima,Analista de contabilidade,39624.91,0,0,21130.06,39624.91,60754.97,Mato Grosso
Tomás Melo,Analista de estudos de mercado,42701.34,0,0,17653.81,42701.34,60355.15,Mato Grosso
Caio Barros,Analista financeiro (economista),38835.48,0,613.21,19663.79,39448.69,59112.48,Mato Grosso
Gabrielle Correia,Árbitro reserva (karatê),51224.4,153.45,191.56,3523.52,51569.41,55092.93,Mato Grosso
Julia Melo,Autoridade policial (delegado),38498.9,0,0,6125.69,38498.9,44624.59,Mato Grosso
Beatriz Rodrigues,Auxiliar de churrasqueiro,27879.85,644.37,0,15594.88,28524.22,44119.1,Mato Grosso
Julian Cardoso,Auxiliar de laboratório de análises físico-químicas,27007.32,2403.92,1149.26,11637.51,30560.5,42198.01,Mato Grosso
Luana Martins,Auxiliar de mecânico diesel (exceto de veículos automotores),41333.7,0,0,0,41333.7,41333.7,Mato Grosso
Leonor Melo,Adeleiro (comércio varejista),36570.63,0,0,0,36570.63,36570.63,Mato Grosso
Kauan Santos,Agente educador,14291.2,5432.89,625.24,10000.24,20349.33,30349.57,Mato Grosso
Júlio Pinto,Ajudante de polidor de veículos,10527.53,1071.37,9235.82,6183.66,20834.72,27018.38,Mato Grosso
Luiza Fernandes,Analista de logística (técnico de nível médio),20571.19,0,115,2727.81,20686.19,23414,Mato Grosso
Brenda Silva,Atendente de serviço odontológico,13024,0,0,0,13024,13024,Mato Grosso
Maria Fernandes,Auxiliar de escritório,3583.21,0,3616.83,3623.78,7200.04,10823.82,Mato Grosso
Gustavo Santos,Auxiliar técnico em patologia cínica,7767,0,0,0,7767,7767,Mato Grosso
Tiago Pereira,Administrador em segurança da informação,5715,0,0,0,5715,5715,Mato Grosso
José Rocha,Advogado de empresa,2065.5,0,1977.37,979.63,4042.87,5022.5,Mato Grosso
Gustavo Rocha,Ajudante de despachante alfandegário,2248.35,0,0,0,2248.35,2248.35,Mato Grosso
Camila Melo,Ajudante de ensacador,1839,275.85,0,0,2114.85,2114.85,Mato Grosso
Melissa Sousa,Ajustador mecânico em bancada,1141.64,0,0,0,1141.64,1141.64,Mato Grosso
Martim Lima,Alimentador de esteiras (preparação de alimentos e bebidas),0,0,650,148.54,650,798.54,Mato Grosso
Bruno Gomes,Analista de contas,63,0,0,0,63,63,Mato Grosso
Rebeca Castro,Analista de laboratório químico,120125,0,0,44465,120125,164590,Mato Grosso
Eduardo Alves,Analista de mercadologia (economista),91404,1065,2706,53097,95175,148272,Mato Grosso
Emily Goncalves,Apresentador de eventos,59549,0,905,29302,60454,89756,Mato Grosso
Gabrielle Almeida,Arrendatário - na agropecuária,39515,621,0,29633,40136,69769,Mato Grosso
Melissa Castro,Atendente de gabinete dentário,11256,11,0,5053,11267,16320,Mato Grosso
Caio Alves,Atleta do hipismo,134984,0,3000,32407,137984,170391,Mato Grosso
Emily Correia,Auditor de contabilidade e orçamento,115834,0,0,26434,115834,142268,Mato Grosso
Evelyn Costa,Auxiliar de preparação de areia,69994,278,0,30873,70272,101145,Mato Grosso
Carolina Azevedo,Ajudante de despachante aduaneiro,57733,0,0,18854,57733,76587,Mato Grosso
Luan Pereira,Analista de mercado,50278,0,0,19751,50278,70029,Mato Grosso
Samuel Barros,Anotador de mão-de-obra,54951,0,0,12840,54951,67791,Mato Grosso
Tânia Costa,Arrematador,42928,0,0,20213,42928,63141,Mato Grosso
Leonor Cavalcanti,Asfaltador na conservação de vias permanentes (exceto trilhos),41881,0,0,19787,41881,61668,Mato Grosso
Giovana Barbosa,Atacadista,41881,0,0,17491,41881,59372,Mato Grosso
Isabelle Souza,Atendente de seguro saúde,37858,1442,2956,16184,42256,58440,Mato Grosso
Júlio Melo,Auxiliar de processamento de fumo,32630,1972,0,18566,34602,53168,Mato Grosso
Vitor Rodrigues,Auxiliar de supervisor escolar,36114,530,0,15888,36644,52532,Mato Grosso
Lara Martins,Administrador público,32630,0,0,15410,32630,48040,Mato Grosso
Leonor Castro,Advogado (áreas especiais),37017,0,0,10749,37017,47766,Mato Grosso
Daniel Ribeiro,Advogado constitucionalista,33022,1429,0,12722,34451,47173,Mato Grosso
Larissa Barros,Afiador e laminador de serras,30842,949,0,14711,31791,46502,Mato Grosso
Gabrielly Gomes,Agente de reserva de passagens aéreas,33535,0,1530,9546,35065,44611,Mato Grosso
Marisa Ribeiro,Ajudante,32588,59,8,10396,32655,43051,Mato Grosso
Beatrice Alves,Ajudante de açougueiro (comércio),32423,731,0,9855,33154,43009,Mato Grosso
Vinicius Goncalves,Alabê,31937,0,0,7607,31937,39544,Mato Grosso
Eduarda Cardoso,Amarrador de madeira,28351,373,0,9354,28724,38078,Mato Grosso
Raissa Almeida,Analista de controle orçamentário (economista),27052,0,0,9150,27052,36202,Mato Grosso
Isabella Ferreira,Analista de folha de pagamento,25650,0,987,8974,26637,35611,Mato Grosso
Giovana Souza,Apicultor - exclusive conta própria e empregador,22760,0,379,6767,23139,29906,Mato Grosso
Rodrigo Cardoso,Árbitro geral de pista,26193,175,15,0,26383,26383,Mato Grosso
Julieta Almeida,Armador de calçados,25748,62,8,0,25818,25818,Mato Grosso
Leila Sousa,Assistente técnico na fabricação de produtos de cerâmica,13669,0,1566,3376,15235,18611,Mato Grosso
Sophia Rocha,Auxiliar de classificador de carne,13614,13,0,0,13627,13627,Mato Grosso
Marcos Alves,Auxiliar de enfermagem,10558,0,0,2289,10558,12847,Mato Grosso
Júlia Sousa,Auxiliar de salsicheiro,10208,0,0,0,10208,10208,Mato Grosso
Rafael Ribeiro,Auxiliar de topógrafo,9554,238,0,0,9792,9792,Mato Grosso
Julieta Barbosa,Auxiliar técnico de hidrografia,9377,0,0,0,9377,9377,Mato Grosso
Leila Alves,Agente indígena de saúde,3482,0,0,937,3482,4419,Mato Grosso
Caio Ferreira,Ajudante de cabeleireiro,3882,0,0,0,3882,3882,Mato Grosso
Enzo Rodrigues,Analista (psicanálise),1608,0,0,0,1608,1608,Mato Grosso
Guilherme Silva,Animador de eventos,73,0,0,0,73,73,Mato Grosso
Martim Correia,Apresentador de eventos,72518.45,0,0,29449.24,72518.45,101967.69,Mato Grosso
Erick Cardoso,Auxiliar de enfermagem,829.17,0,0,0,829.17,829.17,Mato Grosso
Arthur Correia,Auxiliar de jardinagem na conservação de vias permanentes,98832,0,16529.88,51237.49,115361.88,166599.37,Mato Grosso
Julian Alves,Auxiliar de orientação pedagógica em educação fundamental de primeira a quarta séries,57372,8232.32,16702.7,34012.09,82307.02,116319.11,Mato Grosso
Melissa Azevedo,Avicultor avozeiro,47123.14,759.84,14123.16,18409.1,62006.14,80415.24,Mato Grosso
Sophia Martins,Administrador de contadorias e registros fiscais,42985.4,0,11825.88,12831.42,54811.28,67642.7,Mato Grosso
João Lima,Advogado constitucionalista,36469,0,8246.76,13687.37,44715.76,58403.13,Mato Grosso
Luis Santos,Agente de tráfego,12190.52,0,918.96,5655.73,13109.48,18765.21,Mato Grosso
Isabela Sousa,Agonjaí,7611.51,0,0,2138.67,7611.51,9750.18,Mato Grosso
Sarah Azevedo,Agropecuarista,6612.51,0,0,505.87,6612.51,7118.38,Mato Grosso
Felipe Fernandes,Ajudante de destilação de amônia,585.42,0,915.49,263.1,1500.91,1764.01,Mato Grosso
Eduardo Rodrigues,Ajudante de estruturas metálicas,0,0,0,300,0,300,Mato Grosso
Kai Cardoso,Ajustador de rebarbador,168129.48,5415.71,52038.35,102232.22,225583.54,327815.76,Mato Grosso
Emily Pereira,Amarrador de embalagens,144941.73,29020.03,25777.12,88556.2,199738.88,288295.08,Mato Grosso
Luis Fernandes,Apresentador de rádio e televisão,146090.87,0,11219.85,79438.46,157310.72,236749.18,Mato Grosso
Júlia Silva,Assistente de estação (metrô e ferrovia),136757.2,0,7837.88,74992.98,144595.08,219588.06,Mato Grosso
Mariana Oliveira,Assistente de produtos (técnico de seguros),146090.87,0,11260.56,60709.93,157351.43,218061.36,Mato Grosso
Mariana Rodrigues,Autor-roteirista,70599.97,22480.54,21797.99,92263.99,114878.5,207142.49,Mato Grosso
Giovanna Barbosa,Auxiliar de confeitaria,79209.72,39886.25,6455.77,80098.17,125551.74,205649.91,Mato Grosso
Otávio Melo,Auxiliar de doceiro,95339.88,48550.67,8315.25,51825.34,152205.8,204031.14,Mato Grosso
Beatrice Souza,Auxiliar de laboratorista (indústria),136351.56,0,1000,64597.68,137351.56,201949.24,Mato Grosso
Joao Carvalho,Abatedor,78887.72,16907.47,9154.34,88955.74,104949.53,193905.27,Mato Grosso
Emily Silva,Agente de carga,79209.72,11938.56,4527.88,90453.29,95676.16,186129.45,Mato Grosso
Luana Barros,Agente indígena de saúde,77126.52,6039.26,38860.39,60611.84,122026.17,182638.01,Mato Grosso
Evelyn Pereira,Agricultor na produção de milho e sorgo,90089.95,0,33062.47,58506.23,123152.42,181658.65,Mato Grosso
Gabriel Souza,Ajudante de padeiro,105186.86,6926.16,7407.81,58904.03,119520.83,178424.86,Mato Grosso
Aline Araujo,Analista de mercado e produtos (economista),78887.72,16211.93,4008.21,73023.12,99107.86,172130.98,Mato Grosso
Emily Correia,Árbitro econômico,115350.57,0,479.51,49650.7,115830.08,165480.78,Mato Grosso
Carolina Fernandes,Armador de manilhas,104913.6,0,0,59884.92,104913.6,164798.52,Mato Grosso
Amanda Rodrigues,Arqueador,116404.89,0,4127.36,43904.55,120532.25,164436.8,Mato Grosso
Davi Cunha,Atendente comercial em agência postal,97279.36,0,2644.92,58028.69,99924.28,157952.97,Mato Grosso
Leonor Cardoso,Atleta de tênis profissional,73036.68,52.67,3133.92,79175.64,76223.27,155398.91,Mato Grosso
Yasmin Araujo,Auxiliar de depósito,84149.44,189.87,8859.96,58846.05,93199.27,152045.32,Mato Grosso
Emily Melo,Auxiliar de enfermagem em saúde mental,73036.68,210.68,1825.92,76333.54,75073.28,151406.82,Mato Grosso
Letícia Santos,Auxiliar técnico de refrigeração,86302.25,1957.79,921.63,57108.56,89181.67,146290.23,Mato Grosso
Giovana Santos,Afiador de cutelaria,86492.76,810.87,5109.03,48720.08,92412.66,141132.74,Mato Grosso
Manuela Martins,Ajudante de fábrica de tijolos,93486.32,0,2186.14,41022.6,95672.46,136695.06,Mato Grosso
Rafaela Alves,Arquiteto de interiores,75222.6,0,2380.52,48486.93,77603.12,126090.05,Mato Grosso
Anna Cunha,Assistente trilíngüe,70552.08,4006.7,3463.76,44808.78,78022.54,122831.32,Mato Grosso
Brenda Rocha,Atendente de consultório médico,62919.85,0,0,59332.89,62919.85,122252.74,Mato Grosso
Emilly Lima,Atleta de triatlo,67652.96,0,6011.07,47004.7,73664.03,120668.73,Mato Grosso
Rafael Barbosa,Auxiliar administrativo de presidência,73165.8,0,3529.16,43051.96,76694.96,119746.92,Mato Grosso
Rafaela Rocha,Auxiliar de enfermagem de saúde pública,73165.8,52.76,-2003.67,46991.84,71214.89,118206.73,Mato Grosso
Júlia Castro,Auxiliar de enfermagem em home care,53761.59,8377.07,2778.82,53275.94,64917.48,118193.42,Mato Grosso
Bianca Ribeiro,Auxiliar de inventário,64720.8,8535.64,3158.91,41088.48,76415.35,117503.83,Mato Grosso
Davi Costa,Auxiliar de padeiro,73165.8,633.18,10552.08,32273.54,84351.06,116624.6,Mato Grosso
Enzo Goncalves,Avicultor avozeiro,67569.36,3923.59,8567.24,34385.03,80060.19,114445.22,Mato Grosso
Luiza Dias,Advogado (agente de propriedade industrial),75074.52,0,2376.92,35183.04,77451.44,112634.48,Mato Grosso
Vitória Pinto,Agenciador de cargas,64720.8,0,4660.63,41656.12,69381.43,111037.55,Mato Grosso
Beatrice Fernandes,Agente de investigação privada,75089,9.04,142.38,35167.76,75240.42,110408.18,Mato Grosso
Renan Correia,Ajudante de maquinista de trem,64720.8,0,2118.08,41183.43,66838.88,108022.31,Mato Grosso
Alice Almeida,Ajudante de pintor de produção,65820.08,507.34,500,41005.7,66827.42,107833.12,Mato Grosso
Breno Alves,Ajudante de polimento,68090.12,0,8439.79,31273.59,76529.91,107803.5,Mato Grosso
Gabrielle Dias,Ajustador de instrumentos de precisão,93089.15,496.03,9005.47,4818.92,102590.65,107409.57,Mato Grosso
Luís Souza,Amostrador de minérios,61100.76,0,2027.48,42990.43,63128.24,106118.67,Mato Grosso
Luís Carvalho,Analista contábil,54270.55,5385.9,7823.11,38485.74,67479.56,105965.3,Mato Grosso
Bruna Cunha,Aplicador agrícola,50886.96,17302.78,1772.12,33259.24,69961.86,103221.1,Mato Grosso
Cauã Sousa,Apresentador animador de programas de rádio,62226.96,897.5,1696.65,37747.83,64821.11,102568.94,Mato Grosso
Leonor Martins,Atendente de hospital,59665.92,516.34,500,38192.43,60682.26,98874.69,Mato Grosso
Júlio Castro,Auxiliar de escritório,54122.36,0,4863.18,37358.55,58985.54,96344.09,Mato Grosso
Eduardo Oliveira,Auxiliar de topógrafo,60380.72,0,2009.48,32555.08,62390.2,94945.28,Mato Grosso
Rafael Ribeiro,Auxiliar técnico de fundição em siderurgia,57534.99,1044.98,473.54,35539.16,59053.51,94592.67,Mato Grosso
Gabrielly Barbosa,Auxiliar técnico de obras saneamento,59692.5,0,1000,33714.91,60692.5,94407.41,Mato Grosso
Manuela Almeida,Aviador (comércio varejista),67108.68,0,500,26464.02,67608.68,94072.7,Mato Grosso
Gabrielle Silva,Acabador de moldes (fundição),52937.02,389.71,872.04,39216.31,54198.77,93415.08,Mato Grosso
Marisa Alves,Administrador de sistemas computacionais,40317.39,8242.36,1486.24,42459.94,50045.99,92505.93,Mato Grosso
Kauê Barbosa,Agente de polícia federal,55767.66,0,-113.39,35311.33,55654.27,90965.6,Mato Grosso
Breno Martins,Ajudante de boiadeiro,54001.68,0,1850,34215.84,55851.68,90067.52,Mato Grosso
Luana Souza,Ajudante de polidor de veículos,48094.56,591.21,5047.05,35409.06,53732.82,89141.88,Mato Grosso
Brenda Cardoso,Analista de câmbio,51802.2,0,1700,34248,53502.2,87750.2,Mato Grosso
Kauan Almeida,Analista de políticas públicas (economista),56896.56,0,1677.45,28563.14,58574.01,87137.15,Mato Grosso
Luís Barbosa,Anestesista,49889.16,0,1747.28,34919.95,51636.44,86556.39,Mato Grosso
Tânia Almeida,Aramador - na fabricação de arame,40169.07,0,10509.75,34768.51,50678.82,85447.33,Mato Grosso
Clara Ribeiro,Artista plástico,55020.68,1977.75,500,26465.28,57498.43,83963.71,Mato Grosso
Julia Correia,Asfaltador,55709.72,0,3785.52,24438.47,59495.24,83933.71,Mato Grosso
Isabela Cunha,Assessor bilíngüe,75332.56,4507.58,3992,0,83832.14,83832.14,Mato Grosso
Thiago Oliveira,Atendente de reintegração social,47189.64,205.86,1679.76,33417.91,49075.26,82493.17,Mato Grosso
Vinícius Rodrigues,Auxiliar de externa em operações de equipamentos de produção para televisão e produtoras de vídeo,57805.08,0,-5173.47,27912.52,52631.61,80544.13,Mato Grosso
Carla Dias,Auxiliar de seguros,44168.76,382.22,1929.66,33386.27,46480.64,79866.91,Mato Grosso
Evelyn Pinto,Auxiliar-ajudante de operador de máquinas de lavar fibras,44445.13,0,1820.53,32919.25,46265.66,79184.91,Mato Grosso
Manuela Fernandes,Avaliador de produtos do meio de comunicação,44168.76,31.85,2360.1,32529.69,46560.71,79090.4,Mato Grosso
Sofia Goncalves,Agente fiscal(atividades urbanas),44168.76,0,1604.24,31309.82,45773,77082.82,Mato Grosso
Giovanna Pereira,Ajudante de cabista,50458.04,0,1000,25346.91,51458.04,76804.95,Mato Grosso
Thiago Correia,Alcatroeiro,37169.04,8034.98,7578.4,23030.27,52782.42,75812.69,Mato Grosso
Joao Gomes,Animador de festas populares,48765.84,0,252.3,24928.66,49018.14,73946.8,Mato Grosso
Giovanna Oliveira,Assistente de coreografia,44168.76,161.96,2804.24,24067.28,47134.96,71202.24,Mato Grosso
Samuel Rodrigues,Assistente de estúdio (gravação de áudio),37518.12,540.12,1117.6,31875.87,39175.84,71051.71,Mato Grosso
Tânia Ferreira,Atleta de nado sincronizado,48765.84,0,1700,19488.96,50465.84,69954.8,Mato Grosso
Yasmin Santos,Auxiliar de contas a receber,37968.81,0,1200,29929.31,39168.81,69098.12,Mato Grosso
Anna Fernandes,Auxiliar de desossador,44168.76,0,1604.24,23153.66,45773,68926.66,Mato Grosso
Igor Cavalcanti,Auxiliar de laboratório de imunobiológicos,43181.18,2964.11,22.07,22361.18,46167.36,68528.54,Mato Grosso
Ryan Cunha,Auxiliar de linha de produção,44487.58,89.03,818.38,23015.12,45394.99,68410.11,Mato Grosso
Clara Araujo,Auxiliar de operador de serra circular múltipla,43360.74,0,1676.01,22881.61,45036.75,67918.36,Mato Grosso
Melissa Almeida,Auxiliar de serviços jurídicos,39737.48,0,1200,26574.88,40937.48,67512.36,Mato Grosso
Erick Azevedo,Agente de proteção de aviação civil,55901.18,4118.49,3696.88,0,63716.55,63716.55,Mato Grosso
Alice Dias,Agente fiscal têxtil,61148.18,1619.43,407.83,0,63175.44,63175.44,Mato Grosso
Ágatha Azevedo,Ajustador de oficina de cilindros,56943.31,4252.6,-108.34,0,61087.57,61087.57,Mato Grosso
Bruna Araujo,Alcatroeiro,38938.28,26.04,0,21792.14,38964.32,60756.46,Mato Grosso
Alice Souza,Álim,36420.24,2140.56,1528.75,20453.85,40089.55,60543.4,Mato Grosso
