Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Luis Cardoso,Administrador (serviço de hospedagem),22018.92,127.03,20946.09,22975.87,43092.04,66067.91,Amapá
Luiza Lima,Analista de recursos humanos,56386.19,284.97,1823.8,0,58494.96,58494.96,Amapá
Leonardo Silva,Arraçoador de peixe,34426.78,756.5,-1280.13,21953.17,33903.15,55856.32,Amapá
Raissa Araujo,Avaliador de automóveis,33584.38,0,500,12467.6,34084.38,46551.98,Amapá
Vitór Castro,Agente de inspeção de pesca,41823.5,0,0,0,41823.5,41823.5,Amapá
Beatrice Martins,Auxiliar de contas a receber,27254.06,0,0,0,27254.06,27254.06,Amapá
André Castro,Assessor de presidência,3305.04,0,77.34,0,3382.38,3382.38,Amapá
André Costa,Administrador de fundos e carteiras de investimento,472,0,47.6,0,519.6,519.6,Amapá
Giovana Barbosa,Afiador de lâminas,49.31,0,238.61,0,287.92,287.92,Amapá
Júlia Cardoso,Analista de sistemas web (webmaster),36902.64,3263.22,1960.78,27977.45,42126.64,70104.09,Amapá
Joao Castro,Apicultor,38833.55,2296.89,1903.22,24606.37,43033.66,67640.03,Amapá
Ana Pinto,Avaliador de prédios,2161.48,0,26717.55,1393.98,28879.03,30273.01,Amapá
Melissa Cavalcanti,Analista de micróbios,2040,0,0,319.48,2040,2359.48,Amapá
Clara Pereira,Assistente de operações de equipamentos de produção para televisão e produtoras de vídeo,66764.8,28662.49,7322.79,65292.06,102750.08,168042.14,Amapá
Luana Pereira,Ajudante de pintor de móveis,55692.02,3694.95,0,36427.49,59386.97,95814.46,Amapá
Arthur Araujo,Arrombador (comércio de gado),44590,12270.83,1541.69,31490.93,58402.52,89893.45,Amapá
Laura Castro,Arrumadeira de hotel,55728,1817.97,0,32297.3,57545.97,89843.27,Amapá
Amanda Cunha,Atendente comercial (agência postal),53950.04,389.06,553.92,33359.82,54893.02,88252.84,Amapá
Lavinia Azevedo,Atendente funerário,50491,1657.18,965,34629.92,53113.18,87743.1,Amapá
Gabrielle Correia,Antiquário comércio varejista,46410.04,184.08,0,29158.97,46594.12,75753.09,Amapá
Matilde Martins,Assoalhador,44590.05,369.8,0,27949.6,44959.85,72909.45,Amapá
Gabriela Costa,Auxiliar de técnico de controle de qualidade,30651.31,124.95,575.96,25064.02,31352.22,56416.24,Amapá
Julian Correia,Ajustador de agulhas,11386.39,0,0,5873.77,11386.39,17260.16,Amapá
Arthur Araujo,Agente de coleta supervisor,52374.4,191.39,2330.21,17918.34,54896,72814.34,Amapá
Nicolas Barbosa,Aparelhador de pedra (mármore),130044,0,6491.12,39136.57,136535.12,175671.69,Amapá
Nicolas Ferreira,Auxiliar técnico de montagem,53560.23,240.16,5694.7,21415.14,59495.09,80910.23,Amapá
Vitória Cunha,Atendente odontológico,34010.78,0.95,0,13656.79,34011.73,47668.52,Amapá
Kaua Cavalcanti,Ajustador de instrumentos de precisão,5462.39,0,0,0,5462.39,5462.39,Amapá
Carlos Santos,Auxiliar de seguros,46126.8,6085.57,1120,27997.53,53332.37,81329.9,Amapá
Nicole Ribeiro,Ajudante de enfardamento,43485.28,0,0,23148.9,43485.28,66634.18,Amapá
Breno Rodrigues,Arquiteto de restauro,36027.3,1532.79,7.5,16258.66,37567.59,53826.25,Amapá
Gabriel Dias,Auxiliar de dendrometrista,27960.21,89.5,0,15248.58,28049.71,43298.29,Amapá
Vitoria Azevedo,Ajudante de mineiro,4922.44,162.72,28.51,74.16,5113.67,5187.83,Amapá
Alice Goncalves,Alergista,1992.93,0,0,28.89,1992.93,2021.82,Amapá
Rafael Araujo,Auxiliar de enfermagem de saúde pública,79199,3588,8507,78695,91294,169989,Amapá
Miguel Fernandes,Arquiteto paisagista,83445,0,0,55377,83445,138822,Amapá
Guilherme Fernandes,Arrieiro,76280,0,1525,60479,77805,138284,Amapá
Vitór Costa,Administrador,70377,965,191,53622,71533,125155,Amapá
Kauan Barros,Administrador de compras,76662,0,1533,46749,78195,124944,Amapá
Gabrielly Pereira,Analista econômico-financeiro,69384,0,1388,43781,70772,114553,Amapá
Kaua Gomes,Ascensorista,63495,0,3810,42614,67305,109919,Amapá
Livia Lima,Ajudante de serrador,44385,0,2852,32106,47237,79343,Amapá
André Castro,Assistente de compras,35564,0,1361,23212,36925,60137,Amapá
Erick Melo,Atendente de telemarketing,47114,82,183,11648,47379,59027,Amapá
Gabriela Souza,Acafelador,27290,1742,1440,24610,30472,55082,Amapá
Tiago Fernandes,Adeleiro (comércio varejista),33126,0,1988,19733,35114,54847,Amapá
Luan Carvalho,Assistente de salinas,21938,6730,658,11670,29326,40996,Amapá
Luiza Sousa,Autor de ficção,24967,0,4235,8580,29202,37782,Amapá
Julia Castro,Agente fiscal metrológico,6985,0,0,0,6985,6985,Amapá
Victor Costa,Ajudante,33929,4319,900,8286,39148,47434,Amapá
Douglas Oliveira,Amolador de facas,195069,0,11041,55560,206110,261670,Amapá
Miguel Silva,Analista de produto industrial (economista),105143,100977,1400,51456,207520,258976,Amapá
Paulo Melo,Analista técnico em inteligência (grupo informações),118165,84127,1343,53988,203635,257623,Amapá
Gabrielly Rocha,Arte-finalista (desenhista técnico de artes gráficas),122622,69052,2600,57207,194274,251481,Amapá
Carolina Sousa,Auxiliar técnico de hidrografia,177537,84,14656,47700,192277,239977,Amapá
Kaua Barros,Agente de ação social,97384,90818,4728,42769,192930,235699,Amapá
Kaua Costa,Assistente de controladoria,157762,0,8378,59105,166140,225245,Amapá
Caio Dias,Auxiliar de costureira (no acabamento),101306,61438,5374,54627,168118,222745,Amapá
Vitor Araujo,Administrador de banco de dados,157762,0,8895,52872,166657,219529,Amapá
Marcos Fernandes,Atleta da natação,125744,4387,14578,64476,144709,209185,Amapá
Luan Dias,Aprendiz de mecânico ajustador,132836,0,9035,56795,141871,198666,Amapá
Estevan Santos,Advogado constitucionalista,118351,0,14428,41737,132779,174516,Amapá
Alice Silva,Agente fiscal(atividades urbanas),98316,17507,7070,50901,122893,173794,Amapá
Mariana Goncalves,Ajudante de embarque de carga,116088,0,4570,52775,120658,173433,Amapá
Gabrielly Ferreira,Auditor contábil,128054,215,1169,40215,129438,169653,Amapá
Marina Araujo,Auxiliar de faturamento,119974,0,12123,36952,132097,169049,Amapá
Diego Gomes,Artesão trançador,123314,0,7906,33133,131220,164353,Amapá
Paulo Ferreira,Ajudante de evaporador na destilação,111831,1124,5842,42119,118797,160916,Amapá
André Ferreira,Auxiliar de cabeleireiro,102900,0,12224,42707,115124,157831,Amapá
Renan Pereira,Aplicador de inseticida,84216,15827,8634,41568,108677,150245,Amapá
Gabriela Araujo,Atleta de handebol,99561,9315,3225,37131,112101,149232,Amapá
Vitória Cavalcanti,Agente de higiene e segurança,88528,10018,2296,43275,100842,144117,Amapá
Kauã Cardoso,Açougueiro,93756,4447,881,36889,99084,135973,Amapá
Isabelle Almeida,Artista de teatro,82177,7986,6477,37698,96640,134338,Amapá
Emily Cunha,Acafelador,97912,0,4164,31211,102076,133287,Amapá
Raissa Ribeiro,Anotador de pessoal,92876,0,8367,30990,101243,132233,Amapá
Isabelle Rodrigues,Administrador de orçamento,90311,1857,1055,37585,93223,130808,Amapá
Letícia Carvalho,Agente de serviços de fiscalização de transportes coletivos e licenciamento de veículos,92634,0,1544,36322,94178,130500,Amapá
Vinícius Cardoso,Assistente de compras,82139,1409,3248,42650,86796,129446,Amapá
Leila Alves,Auditor independente (contadores e afins),75976,5742,10346,34793,92064,126857,Amapá
Paulo Pereira,Auxiliar de barman,83896,146,3291,39463,87333,126796,Amapá
Carla Silva,Administrador de compras,67263,19161,1439,38388,87863,126251,Amapá
Kai Oliveira,Ajudante de maquinista de trem,87168,0,3639,34952,90807,125759,Amapá
Diego Martins,Auxiliar de fabricação nas indústrias de artefatos de cimento,89417,0,5103,29842,94520,124362,Amapá
Rafaela Silva,Abastecedor de máquinas de linha de produção,86442,1521,1025,35038,88988,124026,Amapá
Murilo Cardoso,Ajudante de encaixotador,84001,0,2573,32584,86574,119158,Amapá
Vitor Pinto,Alisador de metal,84030,2017,7541,25353,93588,118941,Amapá
Yasmin Ribeiro,Árbitro de futsal,62059,20934,562,30536,83555,114091,Amapá
Sophia Dias,Afiador de facas ( inclusive ambulante),71272,947,3535,37210,75754,112964,Amapá
Rafaela Azevedo,Abastecedor de máquinas de linha de produção,77504,0,2152,31508,79656,111164,Amapá
Evelyn Sousa,Abatedor de galinha,75805,0,3716,31627,79521,111148,Amapá
Camila Souza,Ajudante de montagem e fotolito,74656,375,3380,30333,78411,108744,Amapá
Antônio Fernandes,Auxiliar de dietista,74016,0,9528,24067,83544,107611,Amapá
Gabrielle Azevedo,Ajudante de carga e descarga de mercadoria,76714,0,12608,17546,89322,106868,Amapá
Pedro Goncalves,Amestrador,77092,0,4471,25045,81563,106608,Amapá
Beatriz Lima,Apontador industrial,71272,0,2897,32091,74169,106260,Amapá
Carlos Ferreira,Atendente de agência,67836,0,2706,35311,70542,105853,Amapá
Luan Pereira,Auxiliar de conservação de obras civis,75246,18,26,30320,75290,105610,Amapá
Victor Souza,Avicultor comercial,69472,208,4029,31549,73709,105258,Amapá
Lucas Cunha,Alvejador (tecidos),77455,0,1640,23402,79095,102497,Amapá
Thiago Souza,Azulejista,71272,0,707,29273,71979,101252,Amapá
João Ferreira,Administrador de instituições culturais,75394,0,5933,19816,81327,101143,Amapá
Fernanda Azevedo,Analista de suporte de banco de dados,59556,7110,5560,26135,72226,98361,Amapá
Vitoria Lima,Auxiliar de eletrônica,64185,0,4831,28520,69016,97536,Amapá
Thiago Rodrigues,Administrador de sistemas operacionais,59154,598,3237,28199,62989,91188,Amapá
Anna Carvalho,Apresentador animador de circo,57411,0,4344,28637,61755,90392,Amapá
Pedro Rodrigues,Auxiliar técnico de seguros,58459,0,1139,29965,59598,89563,Amapá
Ana Barros,Atendente de consultório veterinário,61565,3262,2393,21118,67220,88338,Amapá
Arthur Martins,Artista de circo (outros),56570,0,840,29315,57410,86725,Amapá
Carlos Almeida,Analista de controle orçamentário (economista),52016,2466,3916,27086,58398,85484,Amapá
