Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Tiago Santos,Aguilhoeiro,56931.5,0,1036.43,34120.21,57967.93,92088.14,Alagoas
Clara Silva,Aprendiz de macarroneiro,59207.21,0,0,28862.43,59207.21,88069.64,Alagoas
Matheus Castro,Auxiliar de serviço de segurança,60056.34,0,0,22085.68,60056.34,82142.02,Alagoas
Luan Costa,Advogado (direito civil),49260.24,0,0,31589.18,49260.24,80849.42,Alagoas
Anna Gomes,Agente de contrrole de dengue,48414.38,0,0,31773.62,48414.38,80188,Alagoas
Cauã Fernandes,Ajudante de carvoaria,57126.19,283.24,0,21847.38,57409.43,79256.81,Alagoas
Rebeca Gomes,Andrologista,49910.47,3127.67,3145.52,20286.86,56183.66,76470.52,Alagoas
Vitór Ferreira,Artista plástico,41296.5,144.59,1986.13,30691.68,43427.22,74118.9,Alagoas
Vinicius Almeida,Atleta de squash,67294.99,0,250,4677.72,67544.99,72222.71,Alagoas
Guilherme Rocha,Ator dublador,41112.87,23.28,724.27,30180.9,41860.42,72041.32,Alagoas
Guilherme Alves,Avaliador judicial (escrivão),43903.02,0,0,24854.95,43903.02,68757.97,Alagoas
Luan Sousa,Acabador de chapéus de palha,42733.6,0,4319.15,21111.52,47052.75,68164.27,Alagoas
Cauã Carvalho,Adestrador de animais de trabalho ( asininos e muares),48570.88,0,0,19144.57,48570.88,67715.45,Alagoas
Vitór Barros,Ajudante de confeiteiro,41872,0,2695.51,19906.54,44567.51,64474.05,Alagoas
Diogo Azevedo,Analista de laboratório químico (petróleo),45836.28,2448.11,0,11842.36,48284.39,60126.75,Alagoas
Renan Santos,Árbitro de basquetebol,54430.5,0,50,1228.58,54480.5,55709.08,Alagoas
Leonor Lima,Arqueador,36822.65,0,1000.95,16662.23,37823.6,54485.83,Alagoas
Clara Correia,Assistente de prevenção de perdas,28213.7,0,2372.25,18767.71,30585.95,49353.66,Alagoas
Otávio Araujo,Assistente de produtos (técnico de seguros),32749.5,0,640,15916.37,33389.5,49305.87,Alagoas
Martim Azevedo,Atleta do hipismo,23146.46,388.75,14491.98,7890.11,38027.19,45917.3,Alagoas
Daniel Silva,Administrador de restaurante,27494.74,172.8,0,7806.18,27667.54,35473.72,Alagoas
Paulo Fernandes,Advogado (energia elétrica),28334.39,98.33,0,5989.86,28432.72,34422.58,Alagoas
Marina Barros,Agaipi,32376.16,515.7,0,0,32891.86,32891.86,Alagoas
Matheus Araujo,Agricultor na produção da cana-de-açúcar,23669.29,0,500,5425.06,24169.29,29594.35,Alagoas
Davi Goncalves,Ajustador de válvulas,23849.49,0,0,2267.2,23849.49,26116.69,Alagoas
Rafael Melo,Analista de controle de qualidade,23884.75,0,0,0,23884.75,23884.75,Alagoas
Fernanda Castro,Assistente de analista de produtos,16042.85,0,0,0,16042.85,16042.85,Alagoas
Aline Rocha,Atendente do setor de hortifrutigranjeiros,12995.4,0,0,0,12995.4,12995.4,Alagoas
Vinicius Alves,Atleta do hipismo,11920,0,0,0,11920,11920,Alagoas
Kauê Barbosa,Auxiliar de colocador de vidros,9448,0,0,1500,9448,10948,Alagoas
Kauê Lima,Avicultor - exclusive conta própria na avicultura de postura,4785.76,0,0,2476.56,4785.76,7262.32,Alagoas
Renan Carvalho,Agente de segurança ferroviária,3589.2,0,0,0,3589.2,3589.2,Alagoas
Enzo Barros,Agricultor na produção de arroz,1658.36,0,209.24,964.96,1867.6,2832.56,Alagoas
Arthur Oliveira,Analista de ecodesenvolvimento (economista),131795,0,7200,62935,138995,201930,Alagoas
Maria Costa,Apontador de obras,81065,0,0,13324,81065,94389,Alagoas
João Martins,Árbitro de judô,48865,3767,0,31115,52632,83747,Alagoas
Vinicius Melo,Assessor de diretoria,30510,646,0,28006,31156,59162,Alagoas
Paulo Silva,Atendente de posto de gasolina,8627,0,0,168,8627,8795,Alagoas
Giovana Alves,Auxiliar de conservação de barragens,70901,10166,11110,29968,92177,122145,Alagoas
Mateus Pinto,Analista ambiental,56325,585,1580,13032,58490,71522,Alagoas
Murilo Alves,Atleta de squash,37653,0,240,19536,37893,57429,Alagoas
Sarah Rodrigues,Auditor-fiscal da receita federal,37017,0,212,19172,37229,56401,Alagoas
Ágatha Gomes,Auxiliar de encanador,34262,1519,0,19068,35781,54849,Alagoas
Kauê Fernandes,Abatedor de gado,39796,249,300,10105,40345,50450,Alagoas
Kaua Araujo,Ajustador mecânico em bancada,32821,0,15,6763,32836,39599,Alagoas
Vinicius Castro,Arqueador e temperador de molas,16152,1195,0,7339,17347,24686,Alagoas
Vitória Santos,Arriador de filatório,17569,44,0,5482,17613,23095,Alagoas
Isabelle Rocha,Atendente comercial (agência postal),12900,0,0,5295,12900,18195,Alagoas
Igor Barbosa,Atendente de creche,13691,0,0,3874,13691,17565,Alagoas
Guilherme Pinto,Atendente de seguro saúde,16897,0,24,0,16921,16921,Alagoas
Kai Sousa,Ajudante de embalador,3694,0,0,0,3694,3694,Alagoas
Kauan Fernandes,Ajudante de preparador de lingotamento,3008,0,0,0,3008,3008,Alagoas
Beatriz Silva,Analista de laboratório de controle de qualidade,1064,0,0,0,1064,1064,Alagoas
Tomás Oliveira,Analista econômico,323,0,0,0,323,323,Alagoas
Matheus Araujo,Árbitro geral de provas fora do estádio,46878.01,5364.14,3900.4,34069.42,56142.55,90211.97,Alagoas
Marisa Lima,Artista de cinema,52193.6,552,2491.2,14888.7,55236.8,70125.5,Alagoas
Lara Goncalves,Assistente de prevenção de perdas,37167.78,12.84,1500.56,22179.64,38681.18,60860.82,Alagoas
Daniel Silva,Auxiliar de conservação de obras civis,2604.65,0,0,0,2604.65,2604.65,Alagoas
Pedro Gomes,Auxiliar de enfermagem socorrista,354.78,0,0,0,354.78,354.78,Alagoas
Carolina Melo,Auxiliar de orientação educacional,57372,6325.1,20654.8,32650.08,84351.9,117001.98,Alagoas
Lavinia Martins,Auxiliar de produção - na confecção de roupas,63936,2913.41,15444.05,23681.42,82293.46,105974.88,Alagoas
Mariana Rocha,Assessor jurídico,113001,0,34131.25,74552.87,147132.25,221685.12,Alagoas
Lara Ferreira,Atendente de hospital,79209.72,32635.72,8304.57,93452.64,120150.01,213602.65,Alagoas
Diego Castro,Açougueiro desossador,79209.72,12085.94,7574.4,93309.91,98870.06,192179.97,Alagoas
Matilde Araujo,Administrador de contadorias e registros fiscais,79209.72,13737.92,5898.82,91984.92,98846.46,190831.38,Alagoas
Livia Oliveira,Advogado generalista,79209.72,0,13819.78,94686.24,93029.5,187715.74,Alagoas
Maria Barbosa,Agente técnico de inteligência,94797.14,542.04,18483.71,68272.11,113822.89,182095,Alagoas
Carolina Dias,Ajustador mecânico,108428.98,0,9164.48,58895.79,117593.46,176489.25,Alagoas
Kai Rocha,Alvejador (tecidos),70782.64,32780.78,8315.25,63594.99,111878.67,175473.66,Alagoas
Luiz Barbosa,Anotador de pessoal,104783.52,0,3711.1,60723.14,108494.62,169217.76,Alagoas
Sophia Silva,Árbitro de basquete,68348.76,8475.71,13865.27,75458.02,90689.74,166147.76,Alagoas
Julieta Martins,Artista de circo (outros),67589.85,15692.54,872.04,77698.5,84154.43,161852.93,Alagoas
Sarah Fernandes,Artista de lira,77760.72,2691.03,872.04,80358.06,81323.79,161681.85,Alagoas
Clara Ferreira,Atacante - no futebol,78030.48,3724.37,3809.4,72642.79,85564.25,158207.04,Alagoas
Isabelle Dias,Auxiliar de linha de produção,70677.3,14543.74,1455.87,63199.43,86676.91,149876.34,Alagoas
Marina Rodrigues,Advogado (direito público),94087.2,0,4704.36,43293.91,98791.56,142085.47,Alagoas
Vinicius Fernandes,Ajudante de rebarbação (metais),65720.72,0,262.88,69307.1,65983.6,135290.7,Alagoas
Bianca Alves,Apresentador de programas de televisão,76197.12,0,10476.61,40420.27,86673.73,127094,Alagoas
Bruna Souza,Artífice do couro,75074.52,0,4253.72,45469.02,79328.24,124797.26,Alagoas
Felipe Lima,Auxiliar de enfermagem do trabalho,75074.52,0,500,42626.55,75574.52,118201.07,Alagoas
Vinicius Santos,Advogado (ambientalista),75074.52,0,2376.92,35183.04,77451.44,112634.48,Alagoas
Alice Ferreira,Analista de areias em fundição,56798.52,886.08,8199.21,40035.23,65883.81,105919.04,Alagoas
Júlio Azevedo,Analista de transporte multimodal,49889.16,8114.29,8730.64,37702.95,66734.09,104437.04,Alagoas
Kai Rodrigues,Analista químico (petróleo),59858.76,0,3963.43,40418.65,63822.19,104240.84,Alagoas
Diego Araujo,Animador de eventos,61213.64,0,750.88,41890.81,61964.52,103855.33,Alagoas
Sarah Souza,Armeiro (comércio varejista),59195.16,0,3179.84,38997.63,62375,101372.63,Alagoas
Raissa Costa,Assistente de cabo de fogo,56798.52,1111.53,3985.64,38028.61,61895.69,99924.3,Alagoas
Eduardo Pereira,Auxiliar de exportação e importação,54061.32,214.43,2223.6,39766.15,56499.35,96265.5,Alagoas
Lara Costa,Abastecedor de máquinas de linha de produção,57628.58,0,0,36090.29,57628.58,93718.87,Alagoas
Gabriel Correia,Advogado criminalista,62570.04,0,2064.2,27417.69,64634.24,92051.93,Alagoas
Miguel Pereira,Agente de pastoral,71887.63,0,2183.35,16959.25,74070.98,91030.23,Alagoas
Danilo Ribeiro,Ajudante de montagem e fotolito,56952.84,0,2546.43,29874.05,59499.27,89373.32,Alagoas
Rafael Ferreira,Amolador - na fabricação,52013.64,0,1800.32,34363.32,53813.96,88177.28,Alagoas
Carla Cardoso,Amolador de tesouras ( inclusive ambulante),47576.4,5134.53,1700,33566.68,54410.93,87977.61,Alagoas
João Ferreira,Analista químico (petróleo),49665.3,4017.6,500,32439.59,54182.9,86622.49,Alagoas
Julia Carvalho,Aplicador de impressos em cerâmica,49146.71,283.2,2228.64,34384.1,51658.55,86042.65,Alagoas
Clara Melo,Arquiteto de interiores,54001.68,934.64,1850,28060.8,56786.32,84847.12,Alagoas
Kauê Cunha,Assistente de biblioteca,51608.17,0,1031.07,30981.18,52639.24,83620.42,Alagoas
Gabrielly Oliveira,Atendente do setor de hortifrutigranjeiros,50272.92,0,-1072.7,33208.5,49200.22,82408.72,Alagoas
Sofia Martins,Aviador (comércio varejista),44168.76,589.25,1604.24,32693.3,46362.25,79055.55,Alagoas
Gabrielly Dias,Administrador financeiro,42568.92,10.13,2989.42,32611.12,45568.47,78179.59,Alagoas
Beatrice Carvalho,Administrador no comércio de mercadorias,54363.24,1136.92,1963.62,20690.43,57463.78,78154.21,Alagoas
Murilo Barros,Ajudante de evaporador na destilação,44168.76,0,131.56,32273.99,44300.32,76574.31,Alagoas
Otávio Barros,Ajudante xaropeiro,64089.3,7103.12,4781.73,0,75974.15,75974.15,Alagoas
Carla Pereira,Analista agroindustrial (economista),48705,0,1700,24760.14,50405,75165.14,Alagoas
Bruna Ferreira,Assistente de laboratório industrial,44168.76,0,2804.24,24067.28,46973,71040.28,Alagoas
Marisa Castro,Atacadista,58992.85,2248.33,9470.37,0,70711.55,70711.55,Alagoas
Leonor Barbosa,Atleta de karatê,48403.05,0,0,21554.95,48403.05,69958,Alagoas
Vitor Martins,Auxiliar de enfermagem em saúde ocupacional,42568.92,0,2764.28,23444.56,45333.2,68777.76,Alagoas
Lucas Goncalves,Amaciador de couros e peles,40386.46,434.61,-6582.22,26028.1,34238.85,60266.95,Alagoas
Thaís Cardoso,Analista de projetos industriais (economista),36173.96,854.42,4025.71,17447.29,41054.09,58501.38,Alagoas
Kauan Almeida,Apontador de bicos (calçados),29524.2,0,1238.12,26536.18,30762.32,57298.5,Alagoas
Fábio Carvalho,Atleta de esgrima,25267.7,0,1581.79,25121.7,26849.49,51971.19,Alagoas
Tânia Souza,Atleta de handebol,46292.52,1562.34,3999.17,0,51854.03,51854.03,Alagoas
José Almeida,Autor de música,27843.8,5831.12,5157.53,12198.81,38832.45,51031.26,Alagoas
Guilherme Ferreira,Auxiliar de enfermagem em nefrologia,6999.69,5094.72,25792.71,11646.5,37887.12,49533.62,Alagoas
Kauan Lima,Avícola - empregador,26621.02,1755.23,3303.56,14615.32,31679.81,46295.13,Alagoas
Luana Cavalcanti,Advogado comercial,27828.29,0,2646.69,13182.16,30474.98,43657.14,Alagoas
Camila Pinto,Agente de tráfego,38536.17,551.42,707.97,1475.1,39795.56,41270.66,Alagoas
Rodrigo Silva,Ajudante de enfardamento,0,0,39898.88,0,39898.88,39898.88,Alagoas
Mateus Correia,Ajudante de ensacador,19088.64,0,8564.05,12233.62,27652.69,39886.31,Alagoas
Fernanda Alves,Alugador (comerciante varejista),28255.66,5843.49,3242.84,0,37341.99,37341.99,Alagoas
Emilly Souza,Analista de estudos de mercado,29233.83,1148.78,5759.23,0,36141.84,36141.84,Alagoas
Luiza Ferreira,Analista financeiro (instituições financeiras),30835.23,3351.72,920,0,35106.95,35106.95,Alagoas
Eduarda Oliveira,Aparelhador de pedra (mina),31256.7,2056.3,917.84,0,34230.84,34230.84,Alagoas
Felipe Oliveira,Assistente de contabilidade industrial,8244.9,0,22355.32,0,30600.22,30600.22,Alagoas
Júlio Barbosa,Atendente de consultório veterinário,26499.53,969.87,2069.07,0,29538.47,29538.47,Alagoas
Luis Sousa,Ator dublador,25598.39,0,1444.64,1269.81,27043.03,28312.84,Alagoas
Emily Rodrigues,Auxiliar administrativo,26642.23,0,1239.31,0,27881.54,27881.54,Alagoas
Paulo Sousa,Auxiliar de desgaseificação,25721.43,412.55,904.8,0,27038.78,27038.78,Alagoas
Douglas Martins,Azulejador,4105.45,1.24,14492.72,5191.43,18599.41,23790.84,Alagoas
Kai Lima,Agente de recrutamento e seleção,20978.46,201.88,0,0,21180.34,21180.34,Alagoas
Kauan Almeida,Ajudante de evaporador na destilação,12169.59,0,954.48,6758.95,13124.07,19883.02,Alagoas
Isabella Azevedo,Anotador de mão-de-obra,16725.47,0,0,0,16725.47,16725.47,Alagoas
Fernanda Fernandes,Apanhador de algodão,12473.81,0,0,4161.32,12473.81,16635.13,Alagoas
Matilde Oliveira,Árbitro de karatê,3680.73,0,8920.32,3166.92,12601.05,15767.97,Alagoas
Isabela Cardoso,Auxiliar técnico de educação,9977.81,0,0,0,9977.81,9977.81,Alagoas
Sophia Alves,Acepilhador de metais,5916.66,0,736.66,2636.67,6653.32,9289.99,Alagoas
Thiago Ferreira,Advogado (abuso do poder econômico),8135.01,0,512.83,0,8647.84,8647.84,Alagoas
Renan Rodrigues,Agente de comércio exterior,7996,0,124.8,0,8120.8,8120.8,Alagoas
Julia Santos,Agente de inspeção de pesca,7380.92,0,640.01,0,8020.93,8020.93,Alagoas
Carla Fernandes,Ajudante de confeiteiro,6441.51,0,894.52,0,7336.03,7336.03,Alagoas
Vitoria Dias,Ajudante de lavanderia de artefatos da tapeçaria,5500.39,1157.98,313.62,0,6971.99,6971.99,Alagoas
Vitoria Cavalcanti,Assistente de cobrança,3286.11,0,0,0,3286.11,3286.11,Alagoas
Joao Ferreira,Ator de teatro,900,0,1465,0,2365,2365,Alagoas
Julieta Pinto,Auxiliar de enfermagem da estratégia de saúde da família,1290.28,0,0,553.91,1290.28,1844.19,Alagoas
Nicolas Alves,Auxiliar de vitralista,0,0,1124.61,0,1124.61,1124.61,Alagoas
Cauã Barros,Auxiliar jurídico,960,0,120,0,1080,1080,Alagoas
Vitoria Pinto,Auxiliar técnico de instalações eletromecânicas,1016.03,0,0,0,1016.03,1016.03,Alagoas
Cauã Azevedo,Auxiliar técnico de refrigeração,985.8,0,0,0,985.8,985.8,Alagoas
Rafaela Santos,Avicultor de corte - exclusive conta própria e empregador,809.49,0,0,0,809.49,809.49,Alagoas
Gabriel Cavalcanti,Agente de proteção de aviação civil,0,0,108,0,108,108,Alagoas
Cauã Rocha,Agente de saúde,0,0,86.32,0,86.32,86.32,Alagoas
Tomás Rocha,Agonjaí,93086,0,3252,28832,96338,125170,Alagoas
Caio Barros,Alinhador de rodas,39253,2547,0,16840,41800,58640,Alagoas
Daniel Barros,Analista de logística (técnico de nível médio),33907,0,0,16787,33907,50694,Alagoas
Leila Cardoso,Analista de ocupações,32925,253,0,15807,33178,48985,Alagoas
Igor Pinto,Aplicador de material isolante em caldeiras e tubulações,21971,867,0,13747,22838,36585,Alagoas
Matheus Cardoso,Arreador em matadouro,123223.76,0,17869.62,61837.99,141093.38,202931.37,Alagoas
Thiago Correia,Assistente de estação (metrô e ferrovia),101056.92,0,5996.84,45219.9,107053.76,152273.66,Alagoas
Julieta Souza,Atendente odontológico,71762.84,6219.14,9695.73,47123.24,87677.71,134800.95,Alagoas
Gabriela Sousa,Autor-roteirista,84468.04,0,5541.44,32976.02,90009.48,122985.5,Alagoas
Vitoria Ferreira,Auxiliar de coordenação de ensino fundamental de primeira a quarta séries,78342.71,0,5165.09,33283.52,83507.8,116791.32,Alagoas
Manuela Alves,Auxiliar de produção - na confecção de roupas,50440.94,9647.91,4455.93,42678.22,64544.78,107223,Alagoas
Luís Rocha,Auxiliar de serviços no aeroporto,64204.49,4603.86,7431.8,29364.68,76240.15,105604.83,Alagoas
Mariana Fernandes,Agente de microcrédito,53080.62,278.35,4018.7,29114.27,57377.67,86491.94,Alagoas
Kauan Carvalho,Alfaite modelista,42917.71,521.83,5764.54,27091.04,49204.08,76295.12,Alagoas
Miguel Castro,Amansador,43461.45,4320.51,2842.6,24296.12,50624.56,74920.68,Alagoas
Nicole Lima,Analista de suporte técnico,35683.16,10.26,1738.84,32372.25,37432.26,69804.51,Alagoas
Danilo Lima,Aplainador de mármore,41756.68,618.44,3815.65,21427.38,46190.77,67618.15,Alagoas
Mariana Lima,Apresentador de convenções,39676.91,6305.78,2504.8,17408.59,48487.49,65896.08,Alagoas
Bruna Rodrigues,Arador,33106.02,0,1650.44,30517.8,34756.46,65274.26,Alagoas
Julia Alves,Assistente comercial de seguros,27296.12,0,1567.24,29937.66,28863.36,58801.02,Alagoas
Gabriela Costa,Auxiliar de saúde (navegação marítima),37548.23,0,0,0,37548.23,37548.23,Alagoas
Ana Almeida,Auxiliar de veterinário,24975.8,2519.16,3237.45,4020.02,30732.41,34752.43,Alagoas
Leila Cunha,Auxiliar técnico de instalações eletromecânicas,15075.02,714.24,277.27,16886.25,16066.53,32952.78,Alagoas
João Sousa,Ajudante de afiador,9163.04,191.16,0,1801.52,9354.2,11155.72,Alagoas
Camila Gomes,Analista tributário (economista),670.63,0,0,0,670.63,670.63,Alagoas
Gabriela Ribeiro,Assistente de estúdio (cinema e vídeo),106323.55,0,0,62522.57,106323.55,168846.12,Alagoas
Kauê Cunha,Atendente do setor de vinhos,106873,0,0,55133.79,106873,162006.79,Alagoas
Marcos Almeida,Auxiliar de enfermagem de clínica médica,62270.02,31511.86,600.08,56499.07,94381.96,150881.03,Alagoas
Beatrice Goncalves,Auxiliar de padeiro,73580.03,2175.57,5377,65682.44,81132.6,146815.04,Alagoas
Laura Barros,Azulejista,66569.2,12861.22,1666.1,60973.71,81096.52,142070.23,Alagoas
Kauan Melo,Ajudante de forneiro,67184,18475.6,0,42906.75,85659.6,128566.35,Alagoas
Ryan Santos,Ajudante de preparador de lingotamento,66758.03,259.57,3023.3,56795.02,70040.9,126835.92,Alagoas
Tiago Carvalho,Ajustador de oficina de cilindros,56836,14767.89,514.12,53629.65,72118.01,125747.66,Alagoas
José Azevedo,Analista de balanço,62270.01,1393.63,3113.5,55440.89,66777.14,122218.03,Alagoas
Júlio Ferreira,Analista de estação de tratamento de efluentes,108238,0,0,13303.38,108238,121541.38,Alagoas
Nicolash Fernandes,Analista de transportes e trânsito,65026.03,11949.48,820,42098.05,77795.51,119893.56,Alagoas
Livia Gomes,Apresentador de eventos,72748.11,26.23,0,44716.02,72774.34,117490.36,Alagoas
Antônio Sousa,Arrebanhador,65029.75,7467.83,380,41754.68,72877.58,114632.26,Alagoas
Renan Azevedo,Assistente de biblioteca,63726.05,0,9360,38826.57,73086.05,111912.62,Alagoas
Melissa Cunha,Assistente de diretoria,69446.07,974.16,204.45,40887.28,70624.68,111511.96,Alagoas
Kauã Martins,Auxiliar de contabilidade,65549.66,0,0,40669.2,65549.66,106218.86,Alagoas
Gabrielle Dias,Abatedor - na extração de madeira,62166.02,672.47,0,39437.17,62838.49,102275.66,Alagoas
Vitór Sousa,Administrador de sistemas computacionais,62920.09,0,0,37814.21,62920.09,100734.3,Alagoas
Rebeca Cunha,Agente de saúde pública,61178.06,0,0,36900.92,61178.06,98078.98,Alagoas
Vinicius Rocha,Agrimensor,44590.03,20655.03,0,32032.94,65245.06,97278,Alagoas
Luiz Santos,Amarrador de piaçava,51102.52,6401.61,761.19,35587.38,58265.32,93852.7,Alagoas
Rodrigo Oliveira,Analista econômico,50440.06,6772.4,602.53,34479.84,57814.99,92294.83,Alagoas
Giovana Martins,Anotador (judô),55692.05,0,0,36298.34,55692.05,91990.39,Alagoas
Cauã Silva,Arte-finalista,51156.09,5622.87,1183.4,31836.53,57962.36,89798.89,Alagoas
Diego Melo,Assessor de presidência,54589,0,0,34697.28,54589,89286.28,Alagoas
Gabrielle Souza,Assistente de cabo de fogo,46410.03,12653.44,0,30097.07,59063.47,89160.54,Alagoas
Alice Barros,Assistente de compras,52540.94,401.63,0,36187.03,52942.57,89129.6,Alagoas
Giovana Gomes,Auxiliar de enfermagem em home care,46410.02,8478.64,553.92,30112.72,55442.58,85555.3,Alagoas
Kauan Pereira,Auxiliar de prótese dentária,55299.58,0,0,28939.78,55299.58,84239.36,Alagoas
Gabriela Costa,Agente de recrutamento e seleção,31252.01,21747.34,1374.84,25304.73,54374.19,79678.92,Alagoas
Douglas Silva,Ajustador de máquinas de embalagem,41895.85,3923.59,1375.63,30468.94,47195.07,77664.01,Alagoas
Kai Dias,Analista de laboratório químico (petróleo),40123.72,8529.77,507.76,27375.38,49161.25,76536.63,Alagoas
Raissa Fernandes,Analista em segurança da informação,46982.02,0,0,29105.52,46982.02,76087.54,Alagoas
Marcos Azevedo,Apanhador de buriti,45020.2,911.42,320,29426.99,46251.62,75678.61,Alagoas
Danilo Rocha,Aplicador de resinas em pisos,44590.02,16.08,184.64,30709.13,44790.74,75499.87,Alagoas
Kauê Castro,Árbitro de basquetebol,39157.7,5387.06,1614.56,28935.86,46159.32,75095.18,Alagoas
Rebeca Santos,Assistente de contabilidade industrial,47754.02,237.06,495.72,25011.34,48486.8,73498.14,Alagoas
Melissa Cunha,Auxiliar de dietista,27808,0,23899.67,18322.16,51707.67,70029.83,Alagoas
Clara Rodrigues,Auxiliar de enfermagem da estratégia de saúde da família,41340.04,0,0,28626.93,41340.04,69966.97,Alagoas
Renan Lima,Auxiliar de prótese dentária,36218.49,4672.92,705.26,26680,41596.67,68276.67,Alagoas
Kauê Barbosa,Auxiliar de veterinário,39950.02,932.33,346.2,26700.3,41228.55,67928.85,Alagoas
Fernanda Ribeiro,Auxiliar técnico de distribuição de energia,39624.09,0,0,28017.73,39624.09,67641.82,Alagoas
Carlos Costa,Analista em segurança da informação,34812.83,1291.98,710.9,23865.2,36815.71,60680.91,Alagoas
Joao Almeida,Apanhador - na cultura,34814.09,0,0,25567.72,34814.09,60381.81,Alagoas
Thaís Gomes,Apresentador animador de eventos,34749.45,0,0,25523.57,34749.45,60273.02,Alagoas
Vinicius Lima,Arrolhador,32565.33,1446.79,0,25475.12,34012.12,59487.24,Alagoas
Rafaela Azevedo,Atleta de futsal,32986.31,0,0,25088.59,32986.31,58074.9,Alagoas
Joao Almeida,Auxiliar de externa em operações de equipamentos de produção para televisão e produtoras de vídeo,33917.97,0,0,23403.11,33917.97,57321.08,Alagoas
Miguel Martins,Auxiliar técnico de centro de operação do sistema de energia,31086.39,4724.86,0,20335.26,35811.25,56146.51,Alagoas
Carlos Fernandes,Ajudante de pintor de móveis,29164.55,3646.76,373.85,17325.71,33185.16,50510.87,Alagoas
Aline Ferreira,Ambulante,33130.64,0,0,15953.04,33130.64,49083.68,Alagoas
Tânia Rocha,Assistente de engenharia (construção civil),24647.01,1682.47,438.52,14089.48,26768,40857.48,Alagoas
Nicole Castro,Atleta de taichichuan,21633,0,0,16373.34,21633,38006.34,Alagoas
Luis Ferreira,Auxiliar de escritório,21344.01,477.34,323.12,12059.6,22144.47,34204.07,Alagoas
