Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Vinícius Azevedo,Analista em segurança da informação,62327.4,18055.79,1587.5,44386.74,81970.69,126357.43,Amazonas
Samuel Almeida,Apresentador de eventos,76250.47,0,7343,40548.62,83593.47,124142.09,Amazonas
Tomás Santos,Auxiliar de classificador de carne,88492.5,0,0,29381.6,88492.5,117874.1,Amazonas
Gabrielle Pereira,Auxiliar de orientação pedagógica,76250.43,0,600,39095.86,76850.43,115946.29,Amazonas
Fernanda Fernandes,Auxiliar de serviços jurídicos,64080.39,7643.64,1459.16,42248.04,73183.19,115431.23,Amazonas
Caio Santos,Auxiliar de vitralista,78041.6,0,4052.15,33127.15,82093.75,115220.9,Amazonas
Anna Araujo,Auxiliar técnico em obras de infra-estrutura de estradas,85951.76,0,0,28673.96,85951.76,114625.72,Amazonas
Fernanda Ribeiro,Avaliador de propriedade,81360.8,0,0,32910.67,81360.8,114271.47,Amazonas
Emily Martins,Abatedor de animais,80013.82,6086.98,0,27649.09,86100.8,113749.89,Amazonas
Julieta Pereira,Adegueiro,72924.8,0,0,40357.53,72924.8,113282.33,Amazonas
Eduardo Martins,Administrador de redes,77450.41,0,7357.6,28079.8,84808.01,112887.81,Amazonas
Kai Martins,Administrador hospitalar,68812.8,0,1334,42586.73,70146.8,112733.53,Amazonas
Luan Costa,Agente administrativo,79251.36,92.57,1585.1,30766.93,80929.03,111695.96,Amazonas
Carla Ribeiro,Agente de reservas,69137.6,0,4034.4,37594.78,73172,110766.78,Amazonas
Camila Costa,Animador de festas populares,54841.3,12313.18,2077.35,36367.65,69231.83,105599.48,Amazonas
Ágatha Lima,Arquiteto restaurador,63443.27,0,3194.11,36659.44,66637.38,103296.82,Amazonas
Julia Rodrigues,Atleta da ginástica,73846.89,0,0,25623.94,73846.89,99470.83,Amazonas
Joao Melo,Auxiliar de laboratorista (indústria),61434.19,0,0,35361.49,61434.19,96795.68,Amazonas
Samuel Barros,Auxiliar nos serviços de alimentação,70740.21,465.81,0,24370.17,71206.02,95576.19,Amazonas
Luiza Lima,Administrador de redes,60056.34,0,0,34073.79,60056.34,94130.13,Amazonas
Marcos Ribeiro,Afiador manual,55546.5,0,3119.25,34647.69,58665.75,93313.44,Amazonas
Joao Castro,Agente de microcrédito,67579.21,389.88,38.99,24684.75,68008.08,92692.83,Amazonas
Anna Ferreira,Agente de reserva de passagens rodoviárias,58128.79,0,0,34500.18,58128.79,92628.97,Amazonas
Lara Martins,Agente operacional de estação,57126.2,1586.1,0,33686.92,58712.3,92399.22,Amazonas
Vitór Sousa,Ajustador de instrumentos de precisão,57298.71,0,0,33657.04,57298.71,90955.75,Amazonas
Pedro Goncalves,Amarrador de embalagens,52939.46,0,3274.5,34043.64,56213.96,90257.6,Amazonas
Leila Araujo,Atendente de clínica médica,51236.67,465.93,1364,32272.51,53066.6,85339.11,Amazonas
Kauê Rocha,Atendente de creche,57021.03,0,0,28289.66,57021.03,85310.69,Amazonas
Eduardo Araujo,Atendente de lojas e mercados,52744.5,0,0,32483.18,52744.5,85227.68,Amazonas
Matilde Barbosa,Atendente odontológico,50973,0,1040,32930.97,52013,84943.97,Amazonas
Raissa Carvalho,Atleta da ginástica,44381.36,0,0,40554.91,44381.36,84936.27,Amazonas
Vinícius Fernandes,Auxiliar de agricultura,50662.57,468.11,921.33,31988.65,52052.01,84040.66,Amazonas
Maria Pereira,Auxiliar de manutenção predial,46789.42,0,0,35884.86,46789.42,82674.28,Amazonas
Luiz Cardoso,Abastecedor de máquinas de linha de produção,54410.88,0,1740.35,25455.47,56151.23,81606.7,Amazonas
Julian Carvalho,Agenciador de publicidade,54787.2,678.54,650,24253.11,56115.74,80368.85,Amazonas
Breno Costa,Analista de crédito (instituições financeiras),49775.28,0,1040,26696.91,50815.28,77512.19,Amazonas
Bruno Ferreira,Analista de desenvolvimento regional (economista),44193.84,1038.38,1040,31211.8,46272.22,77484.02,Amazonas
Marcos Barros,Apanhador de babaçu,48948.14,2202.77,1866.75,23058.17,53017.66,76075.83,Amazonas
Beatriz Dias,Apicultor,58063.2,2792.67,0,15055.76,60855.87,75911.63,Amazonas
Luis Costa,Armazenário (comércio varejista),48843.6,0,0,26161.39,48843.6,75004.99,Amazonas
Isabella Rodrigues,Ascensorista,55987.2,3159.36,650,14311.08,59796.56,74107.64,Amazonas
Camila Melo,Assistente de escritório,73640,0,0,0,73640,73640,Amazonas
João Carvalho,Atleta de nado sincronizado,41967.81,0,0,30353.83,41967.81,72321.64,Amazonas
Beatrice Santos,Autor-roteirista multimídia,38769.06,3417.75,0,29539.49,42186.81,71726.3,Amazonas
Samuel Ferreira,Auxiliar de bibliotecário,45385.5,0,1040,25110.53,46425.5,71536.03,Amazonas
Isabela Barbosa,Auxiliar de hipodermia,44636.29,629.93,0,25111.45,45266.22,70377.67,Amazonas
Kaua Lima,Auxiliar de maquinista de trem,48641.25,1476.48,0,19909.9,50117.73,70027.63,Amazonas
Giovanna Alves,Abadessa,39867.79,0,0,28564.61,39867.79,68432.4,Amazonas
Gabriel Correia,Acertador de maçaroqueira,48792.17,0,0,19195.8,48792.17,67987.97,Amazonas
Douglas Rodrigues,Advogado contratualista,42328.35,493.73,0,23823.59,42822.08,66645.67,Amazonas
Mariana Santos,Ajudante de churrasqueiro,46145.43,0,0,18409.3,46145.43,64554.73,Amazonas
Rodrigo Cardoso,Analista de aplicativo básico (software),40132.05,6542.31,2596.75,11575.85,49271.11,60846.96,Amazonas
Daniel Pereira,Analista de crédito rural,43165.92,0,0,17368.38,43165.92,60534.3,Amazonas
Sarah Silva,Analista de meio ambiente (economista),53101.2,0,0,6899.48,53101.2,60000.68,Amazonas
Breno Cardoso,Aplicador de sinteco e bona,45836.31,0,0,11629.86,45836.31,57466.17,Amazonas
Bruna Melo,Atleta de esgrima,37509.01,0,0,9092.94,37509.01,46601.95,Amazonas
Douglas Gomes,Auxiliar de serviços gerais - na confecção de roupas,31418.4,0,600,8314.43,32018.4,40332.83,Amazonas
Júlio Martins,Abadessa,33971.66,0,0,3991.68,33971.66,37963.34,Amazonas
Danilo Carvalho,Acafelador,24574.56,0,1106.59,11217.23,25681.15,36898.38,Amazonas
Diogo Sousa,Acertador de maçaroqueira,31454,0,0,5423.62,31454,36877.62,Amazonas
Ryan Barros,Agente de saúde pública,23759,0,0,7047.75,23759,30806.75,Amazonas
Livia Costa,Agente policial,18547.2,0,0,11478.66,18547.2,30025.86,Amazonas
Pedro Souza,Agente social,21403.8,0,0,8513.01,21403.8,29916.81,Amazonas
Arthur Gomes,Ajudante de forjador,27940,0,0,0,27940,27940,Amazonas
Isabella Dias,Almoxarife,23803,0,200,1181.01,24003,25184.01,Amazonas
Enzo Carvalho,Analista agroindustrial (economista),12405.8,0,3191.1,8750.25,15596.9,24347.15,Amazonas
Clara Goncalves,Analista de contas,15974.4,0,0,7922.78,15974.4,23897.18,Amazonas
Gabrielly Rocha,Antenista,15609.16,31.26,0,5906.63,15640.42,21547.05,Amazonas
Lucas Melo,Assistente técnico em madeira,11629,174,0,3149.27,11803,14952.27,Amazonas
Nicolas Rocha,Atendente de lanchonete,10398.4,0,131.25,3053.34,10529.65,13582.99,Amazonas
Ágatha Azevedo,Auxiliar de contas a pagar,9448,0,0,1500,9448,10948,Amazonas
Evelyn Azevedo,Auxiliar de operador de motosserra,5670,354.38,177.2,3467.16,6201.58,9668.74,Amazonas
Bianca Cardoso,Auxiliar de segurança,9058.14,0,0,0,9058.14,9058.14,Amazonas
Douglas Correia,Agente comunitário de saúde,4197.5,0,0,0,4197.5,4197.5,Amazonas
Lara Araujo,Agente de recrutamento e seleção,3376.9,343.81,0,0,3720.71,3720.71,Amazonas
Vitoria Barros,Agente de segurança penitenciária,2625.82,0,0,862.31,2625.82,3488.13,Amazonas
Marina Rodrigues,Ajudante de pintor de móveis,1575.75,0,0,0,1575.75,1575.75,Amazonas
Luan Santos,Ajustador de fôrmas (concreto),1306.88,0,0,0,1306.88,1306.88,Amazonas
Tomás Goncalves,Alimentador de peixe,366.16,0,86.96,340.03,453.12,793.15,Amazonas
Julieta Sousa,Ambulante,467.52,0,0,0,467.52,467.52,Amazonas
Carlos Alves,Arqueador de molas,51940,0,0,25258,51940,77198,Amazonas
Erick Santos,Artesão escultor,41389,962,0,23087,42351,65438,Amazonas
Carla Almeida,Assistente trilíngüe,26939,0,0,2911,26939,29850,Amazonas
Fábio Carvalho,Atendente barista,21308,0,0,3622,21308,24930,Amazonas
Tomás Gomes,Auxiliar de contas a receber,58143,24299,8198,29551,90640,120191,Amazonas
Sophia Cardoso,Auxiliar de enfermagem de saúde pública,87848,0,300,26156,88148,114304,Amazonas
Yasmin Correia,Auxiliar de enfermagem em saúde mental,87848,0,0,26170,87848,114018,Amazonas
Melissa Souza,Auxiliar de hipodermia,52565,38669,1548,17552,92782,110334,Amazonas
Matheus Santos,Auxiliar de produção - na confecção de roupas,64045,7297,150,29603,71492,101095,Amazonas
Giovana Almeida,Auxiliar de produção de fumo,60574,4807,5705,29920,71086,101006,Amazonas
Anna Pinto,Administrador de compras,72101,0,300,15119,72401,87520,Amazonas
José Silva,Agente indígena de saúde,60656,0,4072,13651,64728,78379,Amazonas
Beatriz Gomes,Ajudante de encaixotador,50640,5142,1375,19262,57157,76419,Amazonas
Camila Correia,Ajustador limador de tornos,51027,0,1300,21460,52327,73787,Amazonas
Beatriz Carvalho,Analista de transportes e trânsito,56325,0,240,12295,56565,68860,Amazonas
Matilde Lima,Andrologista,50094,0,358,17740,50452,68192,Amazonas
João Barbosa,Apresentador animador de eventos,39832,19,1769,24250,41620,65870,Amazonas
Kauê Melo,Árbitro de poló aquático,52303,0,0,12490,52303,64793,Amazonas
Luís Lima,Artista dramático,42928,2023,0,16790,44951,61741,Amazonas
Bruno Costa,Assessor de diretoria,43082,36,7407,10797,50525,61322,Amazonas
Alex Lima,Assistente de prevenção de perdas,45101,3429,23,11573,48553,60126,Amazonas
Beatrice Gomes,Auxiliar de ginecologia,35003,0,0,19165,35003,54168,Amazonas
Mateus Pinto,Auxiliar de serviço de copa,40859,909,0,10982,41768,52750,Amazonas
Caio Oliveira,Avicultor comercial,40859,0,0,10245,40859,51104,Amazonas
Marina Almeida,Abastecedor de máquinas de linha de produção,40218,59,240,10167,40517,50684,Amazonas
Carolina Cavalcanti,Ajudante de encaixotador,32270,0,0,9677,32270,41947,Amazonas
Julia Melo,Ajudante de lapidador (vidros),31735,0,0,9771,31735,41506,Amazonas
Igor Cavalcanti,Analista de estudos de mercado,25788,0,0,9937,25788,35725,Amazonas
Eduarda Carvalho,Analista de exportação e importação,22690,277,0,12717,22967,35684,Amazonas
Isabella Dias,Arqueólogo,21741,0,0,2929,21741,24670,Amazonas
Melissa Goncalves,Artesão modelador (vidros),15853,81,0,6019,15934,21953,Amazonas
Douglas Rodrigues,Assistente de contador de custos,13076,0,3505,3538,16581,20119,Amazonas
Fábio Castro,Atendente de gabinete dentário,4069,0,12024,1337,16093,17430,Amazonas
Nicolas Cardoso,Atendente de hospital,13567,0,0,3766,13567,17333,Amazonas
Caio Carvalho,Auxiliar de conservação de barragens,10343,0,0,3190,10343,13533,Amazonas
Igor Almeida,Auxiliar de contas a receber,13497,0,0,0,13497,13497,Amazonas
Thiago Martins,Auxiliar de marceneiro,8396,494,0,2146,8890,11036,Amazonas
Isabela Azevedo,Administrador de banco de dados,7187,0,0,0,7187,7187,Amazonas
Tomás Rocha,Advogado (biodireito),6496,0,0,0,6496,6496,Amazonas
Davi Pereira,Advogado (desportivo),6424,0,0,0,6424,6424,Amazonas
Mateus Sousa,Agente de microcrédito,4920,0,0,0,4920,4920,Amazonas
João Gomes,Agente policial,4383,0,0,0,4383,4383,Amazonas
Amanda Rocha,Ajuntador de ouricuri,2634,0,0,0,2634,2634,Amazonas
Rebeca Ribeiro,Alheiro (comércio varejista),1389,0,0,652,1389,2041,Amazonas
Emilly Lima,Analista de estação de tratamento de efluentes,1058,0,0,143,1058,1201,Amazonas
Isabelle Almeida,Árbitro reserva (karatê),53874.57,2400.4,6039.36,26667.02,62314.33,88981.35,Amazonas
Nicolas Ferreira,Atacadista,41128,2193.44,996.8,13212.38,44318.24,57530.62,Amazonas
Matilde Pereira,Atendente de hospital,33219.47,196.04,3480.07,13153.78,36895.58,50049.36,Amazonas
Yasmin Barbosa,Atleta de ciclismo,23837.84,1969.17,878.96,7619.21,26685.97,34305.18,Amazonas
Thaís Dias,Auxiliar técnico de educação,46692,1691.86,15753.84,24543.95,64137.7,88681.65,Amazonas
Tomás Barros,Auxiliar técnico de hidrografia,58917,0,8246.76,20172.27,67163.76,87336.03,Amazonas
Brenda Oliveira,Avaliador físico,53280,0,9566.76,18877.76,62846.76,81724.52,Amazonas
Cauã Rodrigues,Advogado (telecomunicações),34020,2256.6,11285.88,10965.46,47562.48,58527.94,Amazonas
Danilo Pinto,Agente de transporte e trânsito,9884.15,0,2132.31,5899.44,12016.46,17915.9,Amazonas
Carlos Fernandes,Ajustador mecânico de manutenção,136547.52,0,25328.91,158298.74,161876.43,320175.17,Amazonas
Bianca Cavalcanti,Arcebispo,105186.86,46841.05,12415.7,68987.91,164443.61,233431.52,Amazonas
Joao Barros,Arrendatário na agropecuária,107474.64,41745.68,9290.33,69209.25,158510.65,227719.9,Amazonas
Paulo Silva,Assentador de manilhas,91619.88,14106.38,10092.77,106325.61,115819.03,222144.64,Amazonas
Luiz Souza,Assistente técnico florestal,79209.72,32767.19,9859.3,95421.72,121836.21,217257.93,Amazonas
Giovana Rocha,Atendente de bar,104035.79,0,545,110474.46,104580.79,215055.25,Amazonas
Rebeca Castro,Atendente do setor de hortifrutigranjeiros,78821.44,27748.89,10087.79,95421.72,116658.12,212079.84,Amazonas
Miguel Carvalho,Auxiliar de pizzaiolo,98091.1,4402.07,25280.53,71655.12,127773.7,199428.82,Amazonas
Fábio Souza,Administrador de banco de dados,79209.72,12595.47,6761.99,92564.31,98567.18,191131.49,Amazonas
Eduardo Correia,Administrador de recursos humanos,105186.86,645.57,13661.31,71016.54,119493.74,190510.28,Amazonas
Sarah Rodrigues,Agente de organização escolar,95339.88,21483.41,8315.25,59368.07,125138.54,184506.61,Amazonas
Vitór Melo,Ajudante de farmácia,95184.75,2705.4,26752.28,54719.53,124642.43,179361.96,Amazonas
Rafael Correia,Ajustador ferramenteiro,79209.72,16594.06,6679.49,74347.13,102483.27,176830.4,Amazonas
Bruna Oliveira,Analista de exportação e importação,112960.36,0,4524.02,55362.94,117484.38,172847.32,Amazonas
Isabela Azevedo,Aplicador agrícola,68348.76,22412.86,3796.08,74070.96,94557.7,168628.66,Amazonas
Douglas Cardoso,Apresentador de convenções,79209.72,3560.43,4832.52,79525.01,87602.67,167127.68,Amazonas
Isabella Barros,Apropriador de mão-de-obra,80146.23,0,40930.17,45627.48,121076.4,166703.88,Amazonas
Larissa Castro,Árbitro geral de pista,105262.92,4668.51,654,54828.24,110585.43,165413.67,Amazonas
Giovanna Ferreira,Armador de ferros,65695.8,26253.39,1428.34,71421.18,93377.53,164798.71,Amazonas
Sofia Martins,Assistente de estúdio (gravação de áudio),68348.76,4300.06,7694.55,79076.07,80343.37,159419.44,Amazonas
Leila Sousa,Assistente de serviço de contabilidade,79209.72,1370.94,4832.52,73381.28,85413.18,158794.46,Amazonas
Kauê Pinto,Assistente técnico em madeira,78907.88,541.94,19233.12,59700.04,98682.94,158382.98,Amazonas
Raissa Cardoso,Atendente balconista,109238.71,0,1138.76,47795.21,110377.47,158172.68,Amazonas
Mariana Azevedo,Atendente de buffet,79209.72,71.4,5289.5,73155.01,84570.62,157725.63,Amazonas
Diego Cavalcanti,Auxiliar de laboratório de análises físico-químicas,67806.32,17821.31,3804.79,60884.53,89432.42,150316.95,Amazonas
Luana Ribeiro,Avicultor avozeiro,86150.88,3541.28,2987.88,52881.97,92680.04,145562.01,Amazonas
Diego Oliveira,Adeleiro (comércio atacadista),73036.68,0,1825.92,69003.94,74862.6,143866.54,Amazonas
Tomás Cavalcanti,Advogado (agente de propriedade industrial),73036.68,0,-756.32,70279.76,72280.36,142560.12,Amazonas
André Goncalves,Agrônomo,79816.2,4405.86,6633.75,46914.61,90855.81,137770.42,Amazonas
Sophia Sousa,Ajudante de mineiro,75074.52,6909.64,8361.16,45614.76,90345.32,135960.08,Amazonas
Marisa Souza,Alfaite modelista,65695.8,7267.31,1449.73,59752.57,74412.84,134165.41,Amazonas
Luís Alves,Analista de aplicativo básico (software),83546.76,0,1606.67,47174.2,85153.43,132327.63,Amazonas
Guilherme Goncalves,Arador,76197.12,0,3941.08,46811.59,80138.2,126949.79,Amazonas
Carlos Rocha,Árbitro reserva (basquete),71205.5,177.75,11437.99,43601.59,82821.24,126422.83,Amazonas
Alex Ribeiro,Arrebanhador,85386.6,369.46,-54.95,39982.76,85701.11,125683.87,Amazonas
Miguel Costa,Arrombador (comércio de gado),72158.64,0,6522.02,46664.97,78680.66,125345.63,Amazonas
Leonardo Correia,Auxiliar de contas a receber,71104.1,0,3362.59,44526.98,74466.69,118993.67,Amazonas
Vinicius Rocha,Auxiliar de judiciário,74040.36,0,0,43411.19,74040.36,117451.55,Amazonas
Kauan Souza,Açougueiro retalhista,80162.99,0,520.71,32944.45,80683.7,113628.15,Amazonas
Thaís Alves,Adaptador de obras para teatro,46373.04,20704.05,9764.04,36685.5,76841.13,113526.63,Amazonas
Carla Azevedo,Agente de estação (manobras),45438.84,3829.8,23556.7,37763.51,72825.34,110588.85,Amazonas
Kaua Souza,Agente rodoviário,73243.44,0,-127.69,36367.45,73115.75,109483.2,Amazonas
Victor Martins,Ajudante de lavador de automóvel,56798.52,9584.74,14059.93,27725.24,80443.19,108168.43,Amazonas
Beatrice Ribeiro,Alergista,54255.6,13229.7,3291.02,36255.76,70776.32,107032.08,Amazonas
Leonor Martins,Analista de documentação,63065.03,0,3093.37,39415.74,66158.4,105574.14,Amazonas
Murilo Cavalcanti,Analista de laboratório químico (petróleo),66663.36,3509.44,2935.76,32177.96,73108.56,105286.52,Amazonas
Luis Lima,Analista de suporte de banco de dados,58111.38,6442.93,872.04,39161.59,65426.35,104587.94,Amazonas
Ana Ribeiro,Apanhador - na cultura,79491.78,813.88,11665.18,11505.61,91970.84,103476.45,Amazonas
Igor Oliveira,Aplicador de inseticida,61074.24,770.77,2026.88,39273.45,63871.89,103145.34,Amazonas
Emily Martins,Aplicador de resinas em pisos,56967.6,0,3327.81,42794.16,60295.41,103089.57,Amazonas
Carla Melo,Armarinheiro (comércio atacadista),65820.08,3489.54,500,31658.3,69809.62,101467.92,Amazonas
Beatriz Silva,Arraçoador de peixe,61161.24,0,2029.04,37923.79,63190.28,101114.07,Amazonas
Paulo Almeida,Arrendatário - na agropecuária,59665.92,0,1991.6,39215.89,61657.52,100873.41,Amazonas
Ana Azevedo,Auxiliar de pizzaiolo,56784,10077.79,718.4,27793.51,67580.19,95373.7,Amazonas
Matilde Oliveira,Avaliador de jóias,52929.12,57.26,4203.84,37004.05,57190.22,94194.27,Amazonas
Vitoria Oliveira,Administrador de carteiras de crédito imobiliário,64291.09,869.65,2055.2,25608.42,67215.94,92824.36,Amazonas
Leonardo Cardoso,Afiador - na fabricação,56494.79,0,7579.21,27753.3,64074,91827.3,Amazonas
Danilo Ribeiro,Afinador mecânico,17968.02,0,5167.03,68418.53,23135.05,91553.58,Amazonas
Martim Ribeiro,Agente de recrutamento e seleção,41404.92,172.61,12997.29,36342.81,54574.82,90917.63,Amazonas
Luis Ribeiro,Agricultor polivalente,52459.56,447.55,1811.48,35463.28,54718.59,90181.87,Amazonas
Enzo Correia,Analista de desenvolvimento regional (economista),59665.92,2624.72,1700,23628.04,63990.64,87618.68,Amazonas
Gabrielle Azevedo,Apontador de pessoal,47723.88,12831.44,679.7,24623,61235.02,85858.02,Amazonas
Amanda Santos,Arquiteto paisagista,49889.16,0,42.73,34904.76,49931.89,84836.65,Amazonas
Ana Sousa,Arquivador,56784,0,500,27524.71,57284,84808.71,Amazonas
Luan Barros,Assentador de vidros,59769.9,0,0,24066.92,59769.9,83836.82,Amazonas
Gabriela Gomes,Assistente de engenharia (construção civil),47884.2,1507.62,500,33588.14,49891.82,83479.96,Amazonas
Amanda Fernandes,Atendente comercial em agência postal,46767.48,14957.71,1985.06,19184.11,63710.25,82894.36,Amazonas
André Alves,Atendente de clínica médica,44168.76,8440.91,1604.24,28546.44,54213.91,82760.35,Amazonas
Luan Pinto,Atleta de tênis profissional,46348.07,286.63,2134.53,33314.76,48769.23,82083.99,Amazonas
Gustavo Pereira,Atleta profissional de luta,44508.48,4219.51,775.24,32420.3,49503.23,81923.53,Amazonas
Igor Rocha,Auxiliar de conservação de obras civis,44554.66,0,2813.89,33834.26,47368.55,81202.81,Amazonas
Fernanda Cardoso,Auxiliar de museus,44168.76,0,2666.87,33359.06,46835.63,80194.69,Amazonas
Julian Rocha,Auxiliar de produção farmacêutica,48849.96,3822.29,500,26811.55,53172.25,79983.8,Amazonas
Fábio Ferreira,Auxiliar de serviço de copa,46175.74,191.43,500,32955.39,46867.17,79822.56,Amazonas
Rebeca Gomes,Avicultor de postura - exclusive conta própria e empregador,52099.39,0,3051.86,23847.99,55151.25,78999.24,Amazonas
Igor Dias,Advogado (direitos do consumidor),53391.08,1543.92,500,22569,55435,78004,Amazonas
Renan Carvalho,Afiador de cutelaria,50123.88,0,1753.04,25929.34,51876.92,77806.26,Amazonas
Daniel Costa,Ajudante de carvoaria,38835.84,677.05,5279.8,31951.33,44792.69,76744.02,Amazonas
Antônio Gomes,Ajudante de serralheiro,44168.76,222.95,960.1,30705.92,45351.81,76057.73,Amazonas
Danilo Pinto,Ajustador de agulhas,42568.92,0,1708.19,31668.35,44277.11,75945.46,Amazonas
Daniel Cunha,Analista de laboratório químico,56967.6,0,-6780.94,24553.76,50186.66,74740.42,Amazonas
Eduardo Cunha,Anotador (karatê),52459.56,0,500,20901.19,52959.56,73860.75,Amazonas
Matheus Barbosa,Antiquário (comércio atacadista),41849.85,0,500,31410.75,42349.85,73760.6,Amazonas
Carolina Goncalves,Artista de força capilar,60513.62,3331.48,7821.79,0,71666.89,71666.89,Amazonas
Murilo Pinto,Atleta de paraquedismo,44168.76,517.6,1604.24,23611.58,46290.6,69902.18,Amazonas
Kai Almeida,Audiodescritor,44168.76,0,1774.12,23611.58,45942.88,69554.46,Amazonas
Nicolash Melo,Auxiliar administrativo de diretoria,44168.76,0,1604.24,23611.57,45773,69384.57,Amazonas
Matheus Cavalcanti,Auxiliar de laboratorista (indústria),44168.76,0,1604.24,22738.54,45773,68511.54,Amazonas
Paulo Pereira,Auxiliar de prótese dentária,35972.44,737.28,2718.28,28296.2,39428,67724.2,Amazonas
Ryan Fernandes,Administrador de camping,52301.23,7552.78,6159,0,66013.01,66013.01,Amazonas
Ryan Oliveira,Analista de estudos econômicos,37641.81,0,4123.43,17503.39,41765.24,59268.63,Amazonas
Thaís Gomes,Armeiro (comércio varejista),26833.92,0,2046.11,27295.5,28880.03,56175.53,Amazonas
Breno Rodrigues,Artífice de vime,33028.79,7688.95,4029.8,10260.1,44747.54,55007.64,Amazonas
Isabela Pinto,Assessor de microcrédito,28100.67,0,230.2,26255.92,28330.87,54586.79,Amazonas
Vitória Castro,Auxiliar de laboratório de análises físico-químicas,19772.36,0,3834.46,25195.85,23606.82,48802.67,Amazonas
Tânia Rocha,Auxiliar financeiro,34426.78,275.09,-913.34,13384.31,33788.53,47172.84,Amazonas
Carolina Goncalves,Advogado (direito civil),32026.45,0,600,11232.83,32626.45,43859.28,Amazonas
Enzo Almeida,Advogado (direito penal),39711.15,24.25,4045.02,0,43780.42,43780.42,Amazonas
Rafael Santos,Advogado (recursos hídricos e minerais),36959.88,738.95,5991.87,0,43690.7,43690.7,Amazonas
