Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Daniel Rodrigues,Afinador de motores a diesel,54885,0,2195,42693,57080,99773,Roraima
Fernanda Dias,Auxiliar de hipodermia,45400,0,9215,31668,54615,86283,Roraima
José Correia,Armador de móveis de vime,35693,71,2336,37255,38100,75355,Roraima
Rebeca Goncalves,Animador de rádio,35564,0,711,26687,36275,62962,Roraima
Mariana Azevedo,Arrumadeira de hotel,33212,404,651,26856,34267,61123,Roraima
Mateus Sousa,Atleta de bodybare,24234,0,735,14064,24969,39033,Roraima
Emilly Rocha,Analista econômico-financeiro,13529,836,5161,1392,19526,20918,Roraima
Tânia Alves,Arrumadeira de hotel,16852,1074,112,0,18038,18038,Roraima
Amanda Oliveira,Atleta da natação,0,0,6,0,6,6,Roraima
Emilly Barros,Auxiliar de laboratório de análises clínicas,73953,0,0,16819,73953,90772,Roraima
Vinícius Oliveira,Administrador (serviço de hospedagem),56354,2683,2521,12822,61558,74380,Roraima
Eduarda Cavalcanti,Advogado da união,56469,0,0,12408,56469,68877,Roraima
Nicolas Santos,Agente de contrrole de dengue,43529,0,2725,19480,46254,65734,Roraima
Brenda Carvalho,Aplicador de sinteco e bona,36497,4343,590,3956,41430,45386,Roraima
Marcos Souza,Ajudante de polimento,30556,115,85,7120,30756,37876,Roraima
Thaís Rodrigues,Ajustador de máquinas de embalagem,30705,132,0,2844,30837,33681,Roraima
Guilherme Lima,Auxiliar de pizzaiolo,151392,0,36594,53226,187986,241212,Roraima
Lavinia Fernandes,Aplicador de silkscreen,158418,0,10016,59567,168434,228001,Roraima
Vinícius Melo,Assistente de cabo de fogo,153320,0,20515,51536,173835,225371,Roraima
Matheus Cunha,Auxiliar em saúde bucal,106732,59609,2200,52382,168541,220923,Roraima
Luana Barbosa,Analista de informações (pesquisador de informações de rede),111080,44102,6371,53138,161553,214691,Roraima
Arthur Pinto,Agente de passagens aéreas,122202,23346,1000,56789,146548,203337,Roraima
Isabelle Sousa,Ajudante xaropeiro,160498,0,0,41151,160498,201649,Roraima
Guilherme Castro,Analista de logística (técnico de nível médio),101763,48317,4677,45348,154757,200105,Roraima
Diego Rocha,Arrozeiro - na cultura - conta própria,91571,49718,11525,44767,152814,197581,Roraima
Mariana Souza,Administrador de carteiras de crédito e cobrança,116088,26905,6204,43174,149197,192371,Roraima
Samuel Azevedo,Assoalhador,102294,43901,1031,39340,147226,186566,Roraima
Manuela Goncalves,Ajudante de fundidor,116688,22181,1416,41429,140285,181714,Roraima
Luana Araujo,Auxiliar de costura,94466,32648,3720,45767,130834,176601,Roraima
Giovanna Alves,Auxiliar técnico de fundição em siderurgia,105436,255,12403,57464,118094,175558,Roraima
Gabriela Oliveira,Adegueiro,118060,0,17999,38899,136059,174958,Roraima
Igor Sousa,Agricultor na produção de milho e sorgo,108633,427,12492,52118,121552,173670,Roraima
Vitória Azevedo,Agente de manutenção de veículos ferroviários,103232,12672,2240,49039,118144,167183,Roraima
Carla Alves,Ajustador mecânico (usinagem em bancada e em máquinas-ferramentas),111352,0,11636,43237,122988,166225,Roraima
Eduardo Lima,Auxiliar de manutenção elétrica e hidráulica,110805,0,10669,41419,121474,162893,Roraima
Enzo Barbosa,Auditor financeiro,94466,10365,5228,43148,110059,153207,Roraima
Gabrielly Silva,Auxiliar de dentista,94466,4012,8107,46371,106585,152956,Roraima
Emily Ribeiro,Alfarrabista,82139,24133,2019,42688,108291,150979,Roraima
Antônio Castro,Amarrador de madeira,100105,7128,10744,32872,117977,150849,Roraima
Felipe Ribeiro,Avaliador de imóveis,95892,2800,6221,43400,104913,148313,Roraima
Tomás Barros,Analista de sistemas de automação,93757,234,5014,47655,99005,146660,Roraima
Rodrigo Santos,Auxiliar de pedreiro,98142,4593,3083,39096,105818,144914,Roraima
Julia Correia,Acabador de superfícies de concreto,91675,18282,0,34572,109957,144529,Roraima
Murilo Souza,Agente social,97010,0,8482,38475,105492,143967,Roraima
Erick Castro,Ajustador de rebarbador,97956,0,6023,39660,103979,143639,Roraima
Guilherme Pinto,Apontador industrial,84955,16608,2107,39367,103670,143037,Roraima
Bruna Azevedo,Avicultor comercial,100015,0,5870,35650,105885,141535,Roraima
Miguel Costa,Agente de manobra e docagem,104006,0,1176,35919,105182,141101,Roraima
Danilo Silva,Amostrista,103673,0,1344,35489,105017,140506,Roraima
Marcos Souza,Analista de folha de pagamento,82102,15605,4170,38524,101877,140401,Roraima
Carlos Lima,Agente de comércio exterior,86777,2483,6361,42621,95621,138242,Roraima
Sofia Cardoso,Ajudante de açougueiro (comércio),91515,2034,2763,41702,96312,138014,Roraima
Tânia Cardoso,Auxiliar de lavador de roupas,103149,599,105,32467,103853,136320,Roraima
Laura Sousa,Advogado (energia elétrica),82139,9913,7197,36533,99249,135782,Roraima
Cauã Rocha,Afiador de lâminas,97794,0,1455,36483,99249,135732,Roraima
Beatriz Martins,Ajustador de rebarbador,99205,0,4102,31884,103307,135191,Roraima
Miguel Barbosa,Auxiliar de costura,90665,0,8774,34355,99439,133794,Roraima
Lavinia Fernandes,Açougueiro cortador (exclusive comércio),94227,169,950,37929,95346,133275,Roraima
Danilo Sousa,Assistente de contas de seguros,84083,7469,13979,26243,105531,131774,Roraima
Júlia Castro,Árbitro de vôlei,82463,20094,2985,24193,105542,129735,Roraima
Tomás Goncalves,Atendente de peixaria,91388,1384,2685,33831,95457,129288,Roraima
Murilo Cunha,Auxiliar de cabeleireiro,90526,0,1635,34623,92161,126784,Roraima
Renan Barbosa,Ajustador mecânico de manutenção,95725,0,1430,26178,97155,123333,Roraima
Kai Barbosa,Árbitro geral de pista,78039,2591,7145,35029,87775,122804,Roraima
Thaís Costa,Assistente bilíngüe,90079,0,7945,24581,98024,122605,Roraima
Luana Azevedo,Afinador de instrumentos musicais,81418,0,932,39181,82350,121531,Roraima
Luis Ribeiro,Atendente de gabinete dentário,83575,0,11651,22840,95226,118066,Roraima
Nicolash Lima,Administrador de ambulatório,81369,3067,3537,29369,87973,117342,Roraima
Kauã Cardoso,Ajudante de derrubada,94946,0,1306,18445,96252,114697,Roraima
Felipe Correia,Analista de crédito (instituições financeiras),73441,8396,10734,21843,92571,114414,Roraima
Eduardo Rocha,Aparelhador de pedra (mármore),62486,15136,3889,30727,81511,112238,Roraima
José Almeida,Auxiliar administrativo de diretoria,82078,0,8617,20869,90695,111564,Roraima
Paulo Santos,Alayan,76616,0,2020,30014,78636,108650,Roraima
Lara Azevedo,Aplainador de mármore,71197,1849,2637,30612,75683,106295,Roraima
Vitoria Souza,Afiador de brocas e coroas,72322,483,1816,30393,74621,105014,Roraima
Joao Oliveira,Amolador de facas,77543,371,4616,22032,82530,104562,Roraima
Cauã Santos,Agente de comércio exterior,68683,1066,6182,27015,75931,102946,Roraima
Sarah Goncalves,Adubador,62541,1968,6858,29742,71367,101109,Roraima
Luiz Sousa,Atendente de judiciário,71502,0,0,28264,71502,99766,Roraima
Guilherme Pinto,Auxiliar de costureira (no acabamento),66781,0,3614,29130,70395,99525,Roraima
Nicolas Lima,Analista de sinistros,67555,0,1314,29504,68869,98373,Roraima
Paulo Barros,Assistente comercial de seguros,70533,0,1730,25653,72263,97916,Roraima
Tomás Dias,Auxiliar de dobrador (metais),36428,29767,5852,25496,72047,97543,Roraima
Mariana Goncalves,Auxiliar de operador de serra circular múltipla,75547,832,2076,18951,78455,97406,Roraima
Carla Almeida,Agente de direitos autorais,64555,675,2352,29330,67582,96912,Roraima
Douglas Alves,Aguilhoeiro,61899,0,4188,28656,66087,94743,Roraima
Gustavo Alves,Ajudante de estufador (madeira),62244,0,1725,28691,63969,92660,Roraima
Lara Barbosa,Agrônomo,64281,0,1397,25238,65678,90916,Roraima
Kauan Carvalho,Ajudante de cabista,56148,4025,5484,25232,65657,90889,Roraima
Marisa Cunha,Alugador (comerciante varejista),56701,7694,714,25567,65109,90676,Roraima
Luiza Castro,Ampoleiro,57712,1621,5239,24349,64572,88921,Roraima
Giovanna Lima,Auxiliar de enfermagem em nefrologia,59870,0,1192,27017,61062,88079,Roraima
Vitór Almeida,Auxiliar de magarefe,55992,10348,2421,19264,68761,88025,Roraima
Evelyn Cardoso,Auxiliar de topógrafo,55337,9324,4826,18448,69487,87935,Roraima
Diego Barros,Arraçoador (pecuária polivalente),69760,921,3956,12164,74637,86801,Roraima
Pedro Barros,Artífice do couro,61108,0,5536,20084,66644,86728,Roraima
Paulo Rocha,Auxiliar de faturamento,50551,5432,1977,28370,57960,86330,Roraima
