Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Sarah Ferreira,Analista de produto agropecuário (economista),80781,0,2519.48,47434.43,83300.48,130734.91,Sergipe
Arthur Ferreira,Assistente de estação (metrô e ferrovia),50209.14,12190.34,2205.11,58865.96,64604.59,123470.55,Sergipe
Bianca Ferreira,Agente de trânsito,73363.44,0,2193,34307.44,75556.44,109863.88,Sergipe
Leila Souza,Agente indígena de saneamento,63947.78,0,1280.76,44324.57,65228.54,109553.11,Sergipe
Bianca Goncalves,Arrematador de fogos,54833.94,6499.09,4101,35528.25,65434.03,100962.28,Sergipe
Vinícius Carvalho,Atendente central telemarketing,70116.12,0,1348.39,27762.1,71464.51,99226.61,Sergipe
Joao Azevedo,Auxiliar administrativo de presidência,59195.16,0,2960,35365.21,62155.16,97520.37,Sergipe
Marisa Fernandes,Auxiliar técnico- nos esportes,63954.84,0,3770.92,26510.79,67725.76,94236.55,Sergipe
Felipe Silva,Ajudante de impressor de formulários contínuos,47284.02,1352.11,3236.2,37641.95,51872.33,89514.28,Sergipe
Clara Santos,Assentador de manilhas,48094.56,58.41,2597.94,33115.24,50750.91,83866.15,Sergipe
Isabella Araujo,Autor-roteirista multimídia,48765.84,0,500,32267.63,49265.84,81533.47,Sergipe
Leonardo Silva,Auxiliar de churrasqueiro,52459.56,157.76,1811.48,26893.72,54428.8,81322.52,Sergipe
Lucas Alves,Agente de saúde,44420.4,4049.73,4429.46,24343.69,52899.59,77243.28,Sergipe
Davi Cardoso,Amaciador de couros e peles,40149.83,0,1192.38,34134.37,41342.21,75476.58,Sergipe
Aline Castro,Analista de controle e gestão (economista),51794.48,0,1999.6,21225.43,53794.08,75019.51,Sergipe
Beatrice Ferreira,Analista químico (petróleo),49889.16,0,-1382.9,25619.45,48506.26,74125.71,Sergipe
Joao Castro,Analista técnico de sinistros,47535.24,342.8,1745.77,24462.79,49623.81,74086.6,Sergipe
Nicole Cardoso,Auxiliar de enfermagem em nefrologia,37565.47,0,152.68,31096.28,37718.15,68814.43,Sergipe
Kauan Santos,Advogados (direito eletrônico),40997.04,0,1524.92,22432.12,42521.96,64954.08,Sergipe
Gabriel Melo,Analista de economia internacional,37797.11,0,500,20998.9,38297.11,59296.01,Sergipe
Letícia Martins,Aprendiz de mecânico ajustador,32181.8,318.52,275.19,24375.38,32775.51,57150.89,Sergipe
Alex Correia,Armeiro (comércio atacadista),54291.48,0,1900.2,0,56191.68,56191.68,Sergipe
Estevan Souza,Arrumador de prateleiras - em supermercados,34353.53,128.26,-136.82,21057.77,34344.97,55402.74,Sergipe
Larissa Ferreira,Assistente bilíngüe,40463.16,0,3421.22,10586.38,43884.38,54470.76,Sergipe
Otávio Costa,Agente de serviços de fiscalização de transportes coletivos e licenciamento de veículos,21969.55,136.34,2714.71,16452.73,24820.6,41273.33,Sergipe
Lucas Melo,Assistente de tráfego rodoviário,30039.24,0,64.07,0,30103.31,30103.31,Sergipe
Manuela Sousa,Assistente trilíngüe,29878.62,0,0,0,29878.62,29878.62,Sergipe
Danilo Pinto,Auxiliar de serviços bibliotecários,15390.79,1.56,123.5,9659.17,15515.85,25175.02,Sergipe
Vitór Martins,Administrador de empresas de hospedagem,17061.76,0,959.19,4907.26,18020.95,22928.21,Sergipe
Larissa Dias,Ajudante de operador de guincho,12473.81,0,0,6893.37,12473.81,19367.18,Sergipe
Carla Correia,Arrastador de árvores,9186.06,0,1541.95,4511.84,10728.01,15239.85,Sergipe
Emilly Cunha,Atleta de pólo aquático,10354.02,0,-374.19,3026.91,9979.83,13006.74,Sergipe
Mariana Melo,Auxiliar de operador de motosserra,5916.66,0,1046.08,3679.28,6962.74,10642.02,Sergipe
Manuela Castro,Adaptador de obras para teatro,4574.74,731.69,3819.38,0,9125.81,9125.81,Sergipe
Miguel Cunha,Alcatroeiro,6428.19,0,0,0,6428.19,6428.19,Sergipe
Júlio Alves,Apanhador de bacaba,4746.05,0,0,0,4746.05,4746.05,Sergipe
Tânia Silva,Apanhador de café,3997.51,0,724.65,0,4722.16,4722.16,Sergipe
Lucas Almeida,Aprendiz de mecânica de manutenção,4494.99,0,0,0,4494.99,4494.99,Sergipe
Ryan Castro,Arrozeiro,3554.14,0,225.01,0,3779.15,3779.15,Sergipe
Rodrigo Almeida,Auxiliar administrativo de presidência,2023.14,0,176,0,2199.14,2199.14,Sergipe
Thiago Gomes,Auxiliar de corte (preparação da confecção de roupas),0,0,500,1479.57,500,1979.57,Sergipe
Luís Martins,Auxiliar de externa em operações de equipamentos de produção para televisão e produtoras de vídeo,1532.33,201.12,0,0,1733.45,1733.45,Sergipe
Miguel Araujo,Auxiliar de serviços de importação e exportação,0,0,1200,0,1200,1200,Sergipe
Lara Ferreira,Auxiliar técnico- nos esportes,935.53,0,0,0,935.53,935.53,Sergipe
Matilde Gomes,Auxiliar-ajudante de operador de máquinas de lavar fibras,929.61,0,0,0,929.61,929.61,Sergipe
Vinicius Pereira,Ajudante,77070,0,1409,24912,78479,103391,Sergipe
Igor Rocha,Armador de calçados,3121,0,0,10486,3121,13607,Sergipe
Martim Costa,Atendente do setor de hortifrutigranjeiros,73139.73,4828.11,9733,47831.25,87700.84,135532.09,Sergipe
Ana Ferreira,Auxiliar de estúdio,67263.28,3702.64,4076.84,37549.67,75042.76,112592.43,Sergipe
João Cardoso,Auxiliar de laboratorista de solo,65994.06,0,5296.6,38817.32,71290.66,110107.98,Sergipe
Clara Fernandes,Auxiliar de segurança,64883.42,2862.1,1567.24,37021.89,69312.76,106334.65,Sergipe
Tânia Cunha,Ajustador mecânico em bancada,48917.23,464.08,1828.5,25681.48,51209.81,76891.29,Sergipe
Samuel Costa,Antiquário comércio varejista,36307.54,7383.89,6638.04,17696.19,50329.47,68025.66,Sergipe
Carlos Oliveira,Arruador de café,35922.94,2663.64,5109.15,17759.57,43695.73,61455.3,Sergipe
Giovanna Carvalho,Analista de transportes e trânsito,727.32,0,87.28,135.34,814.6,949.94,Sergipe
Manuela Melo,Assistente de direção de restaurante,58721.43,49116.38,3792.05,57622.53,111629.86,169252.39,Sergipe
Tânia Costa,Abatedor de gado,67808,6943.8,5289.35,61367.86,80041.15,141409.01,Sergipe
Nicole Alves,Ajustador ferramenteiro,51046.29,37464.95,1652.22,35526.84,90163.46,125690.3,Sergipe
Kauã Costa,Apresentador de telejornal,58048.02,18033.11,447,40777.27,76528.13,117305.4,Sergipe
Thiago Souza,Auxiliar de dietista,64740.01,0,0,41141.56,64740.01,105881.57,Sergipe
Douglas Fernandes,Abatedor de animais,60762.02,248.31,1519.18,39716.34,62529.51,102245.85,Sergipe
Beatrice Lima,Administrador de patrimônio,66446,145.35,0,34294.07,66591.35,100885.42,Sergipe
Luana Silva,Alergista,57512,0,0,37245.33,57512,94757.33,Sergipe
Isabela Souza,Analista de estudos econômicos,36381,22585.03,1258.68,32805.74,60224.71,93030.45,Sergipe
André Sousa,Advogado (desportivo),44520.4,4938.04,600.08,31189.05,50058.52,81247.57,Sergipe
Miguel Costa,Auxiliar de supervisor escolar,44642,0,0,23379.09,44642,68021.09,Sergipe
Ryan Carvalho,Ajudante de gasista,38570.06,0,0,23876.41,38570.06,62446.47,Sergipe
Paulo Lima,Alfaiate,35974.68,1410.08,0,24213.25,37384.76,61598.01,Sergipe
Isabelle Sousa,Alimentador de máquina automática,40534.01,0,0,20909.51,40534.01,61443.52,Sergipe
Emily Goncalves,Assistente bilíngüe,34813.99,0,600.08,23525.56,35414.07,58939.63,Sergipe
Aline Oliveira,Auxiliar de confeiteiro,34814,0,0,22927.43,34814,57741.43,Sergipe
Aline Santos,Advogado (abuso do poder econômico),33006.01,0,0,21293.21,33006.01,54299.22,Sergipe
Rodrigo Rocha,Advogado comercial,30560.06,43.58,0,23304.29,30603.64,53907.93,Sergipe
Isabela Ribeiro,Advogado constitucionalista,30263.73,0,253.88,23371.12,30517.61,53888.73,Sergipe
Nicolash Rocha,Ajudante de pátio de sucata,26756,8202.09,0,15577.38,34958.09,50535.47,Sergipe
Marisa Almeida,Auxiliar de produção de fumo,17364.09,699.26,323.12,13239.8,18386.47,31626.27,Sergipe
Ryan Souza,Administrador de empresas,16155.01,0,438.52,9808.36,16593.53,26401.89,Sergipe
Giovanna Azevedo,Agente de saúde pública,12588.02,1743.97,0,7085.74,14331.99,21417.73,Sergipe
Gustavo Melo,Alfaceiro,11375.07,0,0,5489.05,11375.07,16864.12,Sergipe
Nicole Alves,Amolador - na fabricação,9132,271.11,0,6543.51,9403.11,15946.62,Sergipe
Vinicius Azevedo,Arrumador de hotel,5859,0,0,3305.52,5859,9164.52,Sergipe
Isabella Ribeiro,Atendente de mesa,1578.23,0,3048.62,1212.02,4626.85,5838.87,Sergipe
Renan Pinto,Atendente de telemarketing,5144,0,0,393.86,5144,5537.86,Sergipe
Maria Barbosa,Afiador de tesouras ( inclusive ambulante),50631.6,0,2705.2,23689.88,53336.8,77026.68,Sergipe
Manuela Castro,Ajudante de lubrificação (indústria),28454.4,3508.84,6503.97,15371.55,38467.21,53838.76,Sergipe
Yasmin Oliveira,Apanhador de algodão,159335.83,0,12213.94,44290.94,171549.77,215840.71,Sergipe
Evelyn Barbosa,Auditor externo (contadores e afins),48717.67,17050.94,3474.03,24663.35,69242.64,93905.99,Sergipe
Alex Sousa,Auxiliar de cabeleireiro,69760.09,0,0,21176.48,69760.09,90936.57,Sergipe
Gabrielly Pereira,Auxiliar de classificador de carne,61610.79,0,3087.01,25620.48,64697.8,90318.28,Sergipe
Thaís Barbosa,Auxiliar de judiciário,61780.52,0,0,24061.58,61780.52,85842.1,Sergipe
Leonardo Silva,Afiador de brocas e coroas,43057.76,213.44,1283.51,29146.2,44554.71,73700.91,Sergipe
Luiz Cavalcanti,Analista de projetos viários,44306.23,836.33,832,14447.78,45974.56,60422.34,Sergipe
Letícia Costa,Apontador de produção,41531.08,0,330.24,15312.97,41861.32,57174.29,Sergipe
Caio Goncalves,Arrancador - na cultura,40254.62,882.49,4,13408.84,41141.11,54549.95,Sergipe
Cauã Melo,Atendente de agência,35465.91,0,0,13967.29,35465.91,49433.2,Sergipe
Kauã Correia,Ajudante de saneamento,4685.65,0,0.39,1321.44,4686.04,6007.48,Sergipe
Alex Cunha,Artista de circo (outros),69031.68,5811.5,1371.47,30970.06,76214.65,107184.71,Sergipe
Samuel Ribeiro,Advogado (agente de propriedade industrial),45700.23,2614.07,545.06,24888.32,48859.36,73747.68,Sergipe
Vitor Lima,Agente funerário - tanatopraxista,45001.34,0,0,23597.27,45001.34,68598.61,Sergipe
Sofia Silva,Ajudante de engarrafamento,48224.88,172,69.95,18156.8,48466.83,66623.63,Sergipe
Sofia Rocha,Analista de marketing,38425.68,0,0,21645.48,38425.68,60071.16,Sergipe
Fernanda Melo,Apanhador de algodão,40563.41,35.51,0,16806.73,40598.92,57405.65,Sergipe
Maria Rodrigues,Arreador,32531.31,2355.2,714.08,17816.75,35600.59,53417.34,Sergipe
Martim Azevedo,Analista de suporte de banco de dados,78755,0,6435,26301,85190,111491,Sergipe
Otávio Rodrigues,Arquiteto de patrimônio,51921,0,0,22398,51921,74319,Sergipe
Eduardo Azevedo,Auxiliar técnico de mecânica,118790,0,25975,124357,144765,269122,Sergipe
Diogo Dias,Advogado (propriedade intelectual),91283,45140,6790,91945,143213,235158,Sergipe
Clara Ferreira,Administrador de restaurante,77075,0,3127,78331,80202,158533,Sergipe
Isabelle Barbosa,Agente de passagens aéreas,71758,5686,3713,73462,81157,154619,Sergipe
Ágatha Silva,Agente educador,55030,29986,5517,62973,90533,153506,Sergipe
Amanda Correia,Alheiro (comércio atacadista),78285,0,12616,57766,90901,148667,Sergipe
Ágatha Barbosa,Apresentador animador de circo,70106,0,0,70972,70106,141078,Sergipe
Livia Cardoso,Assentador cerâmico,72222,0,0,65013,72222,137235,Sergipe
Luiza Azevedo,Ajudante de serralheiro,62147,8936,5520,41457,76603,118060,Sergipe
Rebeca Araujo,Álim,63188,0,0,54042,63188,117230,Sergipe
Joao Lima,Analista kirlian,60373,2900,8135,43027,71408,114435,Sergipe
Nicole Pereira,Atendente de portaria de hotel,58561,1967,2351,44929,62879,107808,Sergipe
Luiz Costa,Ajudante de operador de serra,54016,2532,8618,32330,65166,97496,Sergipe
Breno Silva,Ajudante xaropeiro,52939,584,3382,40312,56905,97217,Sergipe
Davi Araujo,Amostrador de minérios,57627,1332,4471,32605,63430,96035,Sergipe
Kai Cardoso,Analista de controle e gestão (economista),52738,0,1124,41732,53862,95594,Sergipe
Fernanda Cavalcanti,Arquiteto de patrimônio,51183,52,1024,39701,52259,91960,Sergipe
Paulo Souza,Audiologista (fonoaudiólogo),43233,10215,1505,33112,54953,88065,Sergipe
Julia Barbosa,Amolador - na fabricação,39714,1001,5891,31795,46606,78401,Sergipe
Sofia Azevedo,Analistas de projetos ambientais,34708,129,651,27541,35488,63029,Sergipe
Gabriela Melo,Auxiliar de vidraceiro,14458,0,7280,11305,21738,33043,Sergipe
Victor Cardoso,Abatedor de galinha,20432,1320,152,9442,21904,31346,Sergipe
Amanda Cavalcanti,Administrador de empresas de pesca,26154,4337,34,0,30525,30525,Sergipe
Pedro Alves,Agente de ação social,17527,166,1055,9485,18748,28233,Sergipe
Emily Cavalcanti,Agente de direitos autorais,18742,710,6414,2212,25866,28078,Sergipe
Clara Santos,Antenista,12984,0,1379,5940,14363,20303,Sergipe
Marisa Barbosa,Artesão ceramista,17275,641,1,0,17917,17917,Sergipe
Enzo Melo,Agente de fiscalização ambiental,7694,0,0,0,7694,7694,Sergipe
Bruno Santos,Analista de tráfego,2824,45,0,0,2869,2869,Sergipe
Rebeca Santos,Auditor externo (contadores e afins),50858,39483,2476,20549,92817,113366,Sergipe
Estevan Pereira,Auxiliar de ginecologia,54877,15126,5182,16461,75185,91646,Sergipe
Bruna Barros,Acepilhador de metais,52683,155,212,22620,53050,75670,Sergipe
Beatriz Pinto,Agente de reserva de passagens rodoviárias,50385,950,1592,10836,52927,63763,Sergipe
Diego Pinto,Agricultor polivalente - conta própria,51189,0,0,9749,51189,60938,Sergipe
Igor Silva,Ajudante de acabamento de fundição,48520,2750,0,9403,51270,60673,Sergipe
Júlia Pinto,Ajudante de impressor de formulários contínuos,43081,1802,1643,11384,46526,57910,Sergipe
Carla Castro,Apresentador animador de circo,36497,3553,590,3956,40640,44596,Sergipe
Joao Cavalcanti,Administrador de patrimônio,65948,0,0,6564,65948,72512,Sergipe
Luiza Fernandes,Árbitro chefe de área (karatê),231013,0,49636,66767,280649,347416,Sergipe
Breno Pereira,Arrozeiro - na cultura - conta própria,237464,0,32475,60757,269939,330696,Sergipe
Breno Ribeiro,Amassador - em olaria,181459,0,21799,58848,203258,262106,Sergipe
Luiza Barbosa,Analista de projetos viários,138328,55377,7746,57308,201451,258759,Sergipe
Kauan Cunha,Âncora de rádio e televisão,122202,76689,2600,55973,201491,257464,Sergipe
Miguel Cunha,Audiologista (fonoaudiólogo),105264,86912,1400,51570,193576,245146,Sergipe
Gustavo Ribeiro,Afinador de piano,106781,87110,1892,40192,195783,235975,Sergipe
Luana Fernandes,Aplicador de sinteco e bona,181314,0,1470,45215,182784,227999,Sergipe
Carla Costa,Assessor de microcrédito,122202,49817,1000,52548,173019,225567,Sergipe
Giovana Almeida,Administrador de restaurante,90818,79299,2200,46966,172317,219283,Sergipe
Caio Martins,Advogado trabalhista,169453,0,13307,35825,182760,218585,Sergipe
Eduardo Sousa,Ajudante de fundidor,157762,0,7271,51610,165033,216643,Sergipe
Luis Carvalho,Analista de redes e de comunicação de dados,112661,41842,9697,49982,164200,214182,Sergipe
Murilo Barros,Analista financeiro (economista),94203,68851,2200,48681,165254,213935,Sergipe
Thaís Silva,Aparador de óleo de copaíba,157762,0,5109,50482,162871,213353,Sergipe
Arthur Pereira,Arborário,150604,0,19611,42005,170215,212220,Sergipe
Eduarda Santos,Assistente técnico - no serviço público,136742,0,9787,63576,146529,210105,Sergipe
Gabrielly Cunha,Auxiliar de desgaseificação,93582,55538,11669,46805,160789,207594,Sergipe
Giovana Castro,Avícola - empregador,66576,2141,103060,33559,171777,205336,Sergipe
Vitór Rodrigues,Abatedor de aves,96127,58087,1000,49904,155214,205118,Sergipe
Maria Gomes,Abatedor de porco,149068,0,6856,49175,155924,205099,Sergipe
Renan Cunha,Ajudante de afiador,136529,0,15243,50846,151772,202618,Sergipe
Kauã Alves,Ajudante de preparador de lingotamento,133415,0,554,67807,133969,201776,Sergipe
Livia Correia,Apontador de produção,152492,0,12545,33716,165037,198753,Sergipe
Isabelle Dias,Atleta de paraquedismo,129433,0,15278,51000,144711,195711,Sergipe
André Souza,Auxiliar de manutenção de edifícios,133970,0,15018,45281,148988,194269,Sergipe
Vitór Pereira,Ajudante de preparador de lingotamento,107563,17946,13427,51262,138936,190198,Sergipe
Julia Castro,Artesão tricoteiro,80009,73231,1402,32520,154642,187162,Sergipe
Luana Correia,Atendente de judiciário,136083,0,6403,43878,142486,186364,Sergipe
Lavinia Fernandes,Auxiliar de churrasqueiro,130938,0,9406,45001,140344,185345,Sergipe
Kaua Costa,Auxiliar de sushiman,129433,0,14349,40346,143782,184128,Sergipe
Luis Cunha,Ajudante de extrusão de fibras de vidro,116088,1209,10271,54216,127568,181784,Sergipe
Guilherme Cunha,Alvejador de couros,101306,27954,5590,46145,134850,180995,Sergipe
Luiz Santos,Aplicador de decalque em cerâmica,133415,0,15463,30604,148878,179482,Sergipe
Antônio Gomes,Advogado (ambientalista),109450,0,448,64722,109898,174620,Sergipe
Camila Rodrigues,Ajudante de guincheiro,101306,8339,13258,50417,122903,173320,Sergipe
Pedro Ribeiro,Analista de sistemas para internet,122071,0,5413,44520,127484,172004,Sergipe
Eduardo Azevedo,Atleta de esgrima,97190,33485,1247,37934,131922,169856,Sergipe
Vitoria Araujo,Autor-roteirista multimídia,117552,0,9385,42579,126937,169516,Sergipe
Ágatha Ferreira,Avaliador judicial (escrivão),110933,0,37602,19790,148535,168325,Sergipe
Caio Barbosa,Agente de direitos autorais,97339,8470,12277,49204,118086,167290,Sergipe
Douglas Fernandes,Ajudante de padeiro,117552,0,11521,37413,129073,166486,Sergipe
Enzo Pereira,Ajudante de pátio de sucata,110212,0,5245,51025,115457,166482,Sergipe
Ágatha Pereira,Assentador de canalização (edificações),109791,1587,10928,41968,122306,164274,Sergipe
Isabella Cardoso,Autor-roteirista de teatro,111352,0,6716,45338,118068,163406,Sergipe
Carlos Carvalho,Auxiliar de enfermagem em saúde mental,113014,0,9609,40490,122623,163113,Sergipe
Gabriel Alves,Auxiliar de externa em operações de equipamentos de produção para televisão e produtoras de vídeo,101724,3037,10634,47643,115395,163038,Sergipe
Marcos Cunha,Auxiliar de saúde marítimo,94930,25039,16149,26553,136118,162671,Sergipe
Joao Araujo,Álim,91221,16597,6998,45615,114816,160431,Sergipe
Carlos Fernandes,Apropriador de mão-de-obra,106476,4760,11918,36261,123154,159415,Sergipe
Luan Rocha,Auxiliar de conservação de barragens,96033,8184,6094,47478,110311,157789,Sergipe
André Rodrigues,Auxiliar de enfermagem em saúde mental,113774,2689,963,40217,117426,157643,Sergipe
Carolina Cunha,Auxiliar de sushiman,84216,26719,4797,41498,115732,157230,Sergipe
Luan Ribeiro,Advogado previdenciário,110805,0,10599,34949,121404,156353,Sergipe
Rafael Pereira,Agente de pátio e terminais (ferrovia e metrô),127935,0,2630,25523,130565,156088,Sergipe
Ágatha Alves,Auxiliar de cortador de vidros,93798,13872,3457,41857,111127,152984,Sergipe
Lara Almeida,Agente de apoio socioeducativo,111352,0,13881,26526,125233,151759,Sergipe
Aline Pereira,Agente de investigação de incêndio,98032,678,5331,47675,104041,151716,Sergipe
Eduarda Souza,Analista de crédito rural,78375,0,41916,30404,120291,150695,Sergipe
Gabrielly Barros,Arcipreste,94138,6280,3529,46100,103947,150047,Sergipe
Otávio Rocha,Afiador de cutelaria,97650,0,7379,42761,105029,147790,Sergipe
João Barbosa,Agente de vistoria de alarmes,91942,12001,6664,36964,110607,147571,Sergipe
Cauã Goncalves,Ajudante de vaqueiro,96074,4442,6009,40645,106525,147170,Sergipe
Luana Costa,Auxiliar de estúdio em operação de equipamentos de produção para televisão e produtoras de vídeo,97956,0,10439,36699,108395,145094,Sergipe
Daniel Fernandes,Advogado contratualista,96799,0,2407,45071,99206,144277,Sergipe
Leonor Rodrigues,Arquivista pesquisador (jornalismo),99921,0,4018,38863,103939,142802,Sergipe
Larissa Martins,Auxiliar de orientação pedagógica em educação fundamental de primeira a quarta séries,105125,3503,10737,22427,119365,141792,Sergipe
Diego Melo,Agente de segurança penitenciária,98994,9821,926,31296,109741,141037,Sergipe
Matheus Araujo,Alambiqueiro,92375,68,2150,46036,94593,140629,Sergipe
Mariana Oliveira,Arreeiro de couro - na fabricação,98142,3999,2146,35560,104287,139847,Sergipe
Samuel Sousa,Assistente de estação (metrô e ferrovia),75249,31189,2438,30737,108876,139613,Sergipe
André Correia,Atacante - no futebol,92136,0,2849,44539,94985,139524,Sergipe
Leila Carvalho,Auditor-fiscal da receita federal,91221,260,5331,42436,96812,139248,Sergipe
Letícia Dias,Ajudante de afiador,92091,6226,3823,35870,102140,138010,Sergipe
Kai Araujo,Ajudante de estufador (madeira),89417,1338,5713,41482,96468,137950,Sergipe
Vitór Lima,Analista de produtos químicos,96501,1554,434,39014,98489,137503,Sergipe
Davi Cardoso,Anotador (judô),85915,6563,2873,42042,95351,137393,Sergipe
Ana Barros,Autor-roteirista de rádio,71307,23841,4605,36772,99753,136525,Sergipe
Alice Ferreira,Auxiliar de laboratório de imunobiológicos,97956,0,8211,30167,106167,136334,Sergipe
Matheus Pereira,Ajudante de produção de óleos vegetais - na ind. Alimentar,81161,6238,4914,42925,92313,135238,Sergipe
Tomás Martins,Analista de estudos de mercado,97339,1664,5796,30151,104799,134950,Sergipe
Luis Gomes,Anotador de pontuação (karatê),85604,12354,2095,34710,100053,134763,Sergipe
Beatriz Oliveira,Armador de manilhas,98758,603,0,35135,99361,134496,Sergipe
