Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Luiza Martins,Assistente de direção de teatro,60272.03,0,0,25575.54,60272.03,85847.57,Tocantins
Marina Oliveira,Atendente-enfermeiro,50973,0,1040,32930.97,52013,84943.97,Tocantins
Kauê Azevedo,Auditor (contadores e afins),62452.8,0,1884.6,20001.94,64337.4,84339.34,Tocantins
Guilherme Souza,Autor de ficção,52808.86,8873.45,1791.75,20688.67,63474.06,84162.73,Tocantins
Luana Dias,Auxiliar de padeiro,60302.49,0,0,22159.93,60302.49,82462.42,Tocantins
Vitor Costa,Acabador de embalagens (flexíveis e cartotécnicas),49260.18,0,0,32224.7,49260.18,81484.88,Tocantins
Tomás Melo,Agente de coleta de lixo,48792.18,0,0,31469.18,48792.18,80261.36,Tocantins
Kauã Sousa,Ajudante de forjador,57126.13,511.12,0,21334.02,57637.25,78971.27,Tocantins
José Gomes,Analista de mercado internacional,48664.21,0,1936.5,26654.29,50600.71,77255,Tocantins
Martim Castro,Anotador de pontuação (karatê),49775.36,0,0,26430.11,49775.36,76205.47,Tocantins
Murilo Azevedo,Antropólogo,51446.83,0,0,24654.59,51446.83,76101.42,Tocantins
Rafaela Sousa,Auxiliar de saúde (navegação marítima),54204.8,0,1054.4,14350.16,55259.2,69609.36,Tocantins
Rodrigo Dias,Avaliador de jóias,61920,0,0,6981.01,61920,68901.01,Tocantins
Breno Melo,Acabador de superfícies de concreto,48074.18,0,15143.13,4830.61,63217.31,68047.92,Tocantins
Isabela Dias,Agente de passagens aéreas,45665.83,0,1092.9,18688.61,46758.73,65447.34,Tocantins
Breno Cavalcanti,Ajudante de queijeiro,42163.47,0,0,20844.05,42163.47,63007.52,Tocantins
Gabriel Azevedo,Ajustador mecânico (usinagem em bancada e em máquinas-ferramentas),47666.36,737.59,1040,13112.13,49443.95,62556.08,Tocantins
Matilde Martins,Analista de sistemas para internet,40471.95,0,12354.3,6673.47,52826.25,59499.72,Tocantins
Carla Azevedo,Analista de turismo (turismólogo),28996,11840.6,1000,17408.08,41836.6,59244.68,Tocantins
Kauã Oliveira,Árbitro geral de pista,38237.32,626.62,0,16490.07,38863.94,55354.01,Tocantins
Brenda Santos,Assistente de coreografia,28473.85,0,5494.8,16236.82,33968.65,50205.47,Tocantins
Luan Ferreira,Assistente de parto,34840.1,0,0,14546.02,34840.1,49386.12,Tocantins
Nicolas Carvalho,Auxiliar de enfermagem de saúde pública,33087.99,1484.73,100,8220.74,34672.72,42893.46,Tocantins
Luís Pinto,Auxiliar de mecânico de autos,34900,195,0,6303.4,35095,41398.4,Tocantins
Vitória Barbosa,Acabador de chapéus de palha,33709.6,0,0,3571.97,33709.6,37281.57,Tocantins
Aline Fernandes,Administrador apostólico,29903.72,0,0,6504.56,29903.72,36408.28,Tocantins
Felipe Rodrigues,Ajudante de eletricista,20266.51,2679.47,700,4843.65,23645.98,28489.63,Tocantins
Rodrigo Rocha,Analista de estudos econômicos,22526.54,0,150.48,973.2,22677.02,23650.22,Tocantins
Cauã Dias,Aplicador agrícola,2619.76,0,14041.86,4215.51,16661.62,20877.13,Tocantins
Daniel Barros,Apontador de cartões de ponto,20312.53,0,0,0,20312.53,20312.53,Tocantins
Luana Barbosa,Atleta de tênis profissional,2290.5,0,7506.73,2373.57,9797.23,12170.8,Tocantins
Leonor Cavalcanti,Auxiliar de contas a receber,9448,0,0,1500,9448,10948,Tocantins
Kaua Lima,Auxiliar de montagem de transformadores,5820,756.6,194,3141.84,6770.6,9912.44,Tocantins
Marcos Cunha,Avaliador de propriedade,3134.4,0,2841.86,1445.3,5976.26,7421.56,Tocantins
Gabrielly Pereira,Administrador de sistema operacional de rede,5759.64,0,0,0,5759.64,5759.64,Tocantins
Laura Oliveira,Afiador - na fabricação,4143.9,0,95,556.81,4238.9,4795.71,Tocantins
Leonardo Lima,Agente de inteligência,3030.98,0,0,950.97,3030.98,3981.95,Tocantins
Lara Correia,Analista de logística (técnico de nível médio),103975,0,840,53266,104815,158081,Tocantins
Vinícius Azevedo,Analista técnico de sinistros,65870,5142,3839,41780,74851,116631,Tocantins
Aline Correia,Animador de festas populares,68957,9370,0,34302,78327,112629,Tocantins
Breno Correia,Atleta de vela,135098,0,17633,23448,152731,176179,Tocantins
André Pinto,Autor-roteirista de rádio,99686,0,7724,27725,107410,135135,Tocantins
Isabelle Oliveira,Auxiliar de curtimento,90044,0,2378,25234,92422,117656,Tocantins
Cauã Barbosa,Auxiliar de limpeza,70152,557,12116,24365,82825,107190,Tocantins
Matilde Correia,Auxiliar de operador de motosserra,64045,7814,1169,29841,73028,102869,Tocantins
Raissa Lima,Abridor de lã,58192,997,5147,25914,64336,90250,Tocantins
Leila Melo,Agente de pastoral,57733,0,0,22171,57733,79904,Tocantins
Luís Gomes,Agente vistor,56325,4887,4352,12440,65564,78004,Tocantins
Kauã Gomes,Agregado - na agropecuária,51027,638,4833,21433,56498,77931,Tocantins
Eduarda Costa,Ajudante de acabamento de fundição,63727,0,233,13270,63960,77230,Tocantins
Aline Castro,Ajudante de derrubada,62172,0,240,14202,62412,76614,Tocantins
Fernanda Alves,Ajudante de montagem e fotolito,52565,3581,1463,17531,57609,75140,Tocantins
Ágatha Lima,Alcatroeiro,60656,0,50,12864,60706,73570,Tocantins
Tiago Martins,Arreeiro na fabricação,39833,10464,1771,11129,52068,63197,Tocantins
Ana Pinto,Artífice do couro,50272,0,0,11759,50272,62031,Tocantins
Kauã Barbosa,Atendente de centro cirúrgico,46339,0,1551,11118,47890,59008,Tocantins
Miguel Silva,Auxiliar de dietista,41278,0,3122,10553,44400,54953,Tocantins
Julia Barros,Administrador de contadorias e registros fiscais,28917,0,1702,18590,30619,49209,Tocantins
Aline Barros,Alfaiate,30663,0,2688,5859,33351,39210,Tocantins
Victor Pereira,Arrendatário - na agropecuária,15637,0,644,6858,16281,23139,Tocantins
Matheus Rodrigues,Atendente de clínica médica,17724,0,0,0,17724,17724,Tocantins
Eduarda Fernandes,Agente de pastoral,3573,0,206,1090,3779,4869,Tocantins
Tomás Ribeiro,Ambulante,1829,0,0,0,1829,1829,Tocantins
Beatriz Araujo,Analista de controle e gestão (economista),1444,0,0,0,1444,1444,Tocantins
Sarah Azevedo,Analista de redes e de comunicação de dados,670,0,0,0,670,670,Tocantins
Caio Rocha,Artesão trançador,56241.7,0,0,15400.67,56241.7,71642.37,Tocantins
Alex Castro,Artífice de vime,49078.4,0,1203.2,20195.7,50281.6,70477.3,Tocantins
Marcos Silva,Assistente de cobrança,46939.21,2647.66,2241.6,13167.09,51828.47,64995.56,Tocantins
Erick Rocha,Assistente de direção de cinema,42350.49,0,2219.28,19335.27,44569.77,63905.04,Tocantins
Julieta Souza,Auxiliar de enfermagem em saúde ocupacional,437.72,0,0,0,437.72,437.72,Tocantins
Mateus Sousa,Auxiliar de mecânico diesel (exceto de veículos automotores),57372,13168.19,20887.93,36722.52,91428.12,128150.64,Tocantins
Leonardo Melo,Auxiliar de segurança,65892,1384.15,13973.88,19270.73,81250.03,100520.76,Tocantins
Mariana Lima,Auxiliar de técnico de eletrônica,49032,966.08,17235.01,26964.17,67233.09,94197.26,Tocantins
André Pinto,Abadessa,42508,3323.01,11572.84,21443.34,57403.85,78847.19,Tocantins
Marcos Goncalves,Abatedor de aves,43249.02,0,15627.05,16073.32,58876.07,74949.39,Tocantins
Ana Rodrigues,Abelheiro,46956,120.98,12295.84,14626.14,59372.82,73998.96,Tocantins
Kaua Cavalcanti,Advogado (abuso do poder econômico),38760.09,0,8806.9,14465.87,47566.99,62032.86,Tocantins
Paulo Correia,Ajudante de pintor,168129.48,0,83135.36,120340.12,251264.84,371604.96,Tocantins
Julian Correia,Ambientador,132991.14,3536.14,59349.79,88775.79,195877.07,284652.86,Tocantins
Mateus Santos,Ambulante,145232.93,0,40208.1,97683.04,185441.03,283124.07,Tocantins
Rafaela Castro,Árbitro de futebol de salão,107474.64,33794.99,20037.77,73814.3,161307.4,235121.7,Tocantins
Julieta Sousa,Auxiliar de estatística,98286.8,18485.63,1090,85027.49,117862.43,202889.92,Tocantins
Giovanna Barbosa,Advogado contratualista,78887.72,17712.11,6899.94,84551.33,103499.77,188051.1,Tocantins
Júlia Gomes,Afiador de tesouras ( inclusive ambulante),80605.99,21315.73,9290.33,75806.45,111212.05,187018.5,Tocantins
Mariana Araujo,Agente de estação (ferrovia e metrô),79209.72,9568,5289.5,91459.03,94067.22,185526.25,Tocantins
Gabriela Pinto,Analista (psicanálise),102010.85,591.89,9074.26,62230.38,111677,173907.38,Tocantins
Rebeca Lima,Assessor bilíngüe,60267.96,28637.71,7497.06,64737.2,96402.73,161139.93,Tocantins
Vitória Ribeiro,Atleta do hóquei,68348.76,1242.6,5046.78,80579.06,74638.14,155217.2,Tocantins
Luís Goncalves,Auxiliar de biblioteca,91211.03,0,17371.73,44824.2,108582.76,153406.96,Tocantins
Marina Pinto,Auxiliar de confeitaria,96149.53,0,4478.99,52536.79,100628.52,153165.31,Tocantins
Ana Carvalho,Auxiliar de dendrometrista,84149.44,607.6,9766.2,57710.4,94523.24,152233.64,Tocantins
Júlia Correia,Auxiliar técnico em obras de infra-estrutura de estradas,84926.94,480.82,13148.33,47628.59,98556.09,146184.68,Tocantins
Danilo Carvalho,Abastecedor de caldeira,90882.48,524.32,2772.08,50875.59,94178.88,145054.47,Tocantins
Kauan Ferreira,Agenciador de publicidade,98038.92,0,2451,39977.4,100489.92,140467.32,Tocantins
Mateus Dias,Agente de apoio socioeducativo,77358.24,2340.62,-3853.35,64457.17,75845.51,140302.68,Tocantins
Erick Carvalho,Agente de navio - no transporte marítimo,85302.12,3444.93,2632.52,48220.04,91379.57,139599.61,Tocantins
Kaua Dias,Aplicador de inseticida,65695.8,1281.47,872.04,60235.65,67849.31,128084.96,Tocantins
Yasmin Lima,Apresentador animador de circo,81701.76,0,500,45143.03,82201.76,127344.79,Tocantins
Diogo Gomes,Auxiliar de incubação,44168.76,28687.67,9224.9,35451.89,82081.33,117533.22,Tocantins
Beatrice Goncalves,Auxiliar de laboratorista de solo,72158.64,0,1803.96,43405.03,73962.6,117367.63,Tocantins
João Rocha,Auxiliar de serviço de segurança,73165.8,237.44,3930.39,38652.22,77333.63,115985.85,Tocantins
Gustavo Cunha,Avaliador de bens móveis,70552.08,4512.95,4558.4,35160.8,79623.43,114784.23,Tocantins
Victor Cavalcanti,Administrador,66208.9,0,1655.23,45521.99,67864.13,113386.12,Tocantins
Tiago Sousa,Alimentador de peixe,55996.92,0,6850.87,43929.08,62847.79,106776.87,Tocantins
Murilo Cavalcanti,Analista de controle orçamentário (economista),75554.64,0,500,29671.22,76054.64,105725.86,Tocantins
Mateus Melo,Apartador de gado,62694.12,0,2067.32,38520.42,64761.44,103281.86,Tocantins
Renan Sousa,Arquiteto paisagista,56967.6,698.4,9790.32,33790.12,67456.32,101246.44,Tocantins
Marcos Correia,Assistente de contas de seguros,50676.09,4175.69,5066.35,39872.97,59918.13,99791.1,Tocantins
Arthur Sousa,Avaliador físico,59665.92,1376.91,3191.6,29910.02,64234.43,94144.45,Tocantins
Marcos Melo,Abatedor de aves,55638.44,0,-3271.61,41304.59,52366.83,93671.42,Tocantins
Daniel Ferreira,Agente vistor,53244.48,287.98,1216.78,35525.65,54749.24,90274.89,Tocantins
Júlia Pereira,Agricultor na produção da cana-de-açúcar,53015.54,673.9,906.12,35637.93,54595.56,90233.49,Tocantins
Julia Pinto,Ajudante de pintor,56967.6,842.19,1924.16,29493.12,59733.95,89227.07,Tocantins
Isabela Fernandes,Armador de ferragens na construção civil,46032.64,2775.37,2664.61,33508.62,51472.62,84981.24,Tocantins
Paulo Pinto,Assistente de editorial,60124.28,0,-2461.22,25832.33,57663.06,83495.39,Tocantins
Douglas Souza,Assistente de produtos (técnico de seguros),44168.76,3161.5,2804.24,33149,50134.5,83283.5,Tocantins
Diego Martins,Atendente de hospital,49889.16,17.99,4145.79,28579.2,54052.94,82632.14,Tocantins
Fábio Ribeiro,Auxiliar de fabricação nas indústrias de artefatos de cimento,45438.84,1910.25,1104.5,32088.03,48453.59,80541.62,Tocantins
Rodrigo Carvalho,Abade,44168.76,0,1604.24,33183.98,45773,78956.98,Tocantins
Gabrielle Correia,Abatedor de galinha,42390.76,3457.45,8132.61,24782,53980.82,78762.82,Tocantins
Miguel Ferreira,Agente de combate às endemias,49889.16,0,1939.16,25649.11,51828.32,77477.43,Tocantins
Thaís Carvalho,Agente de estação (manobras),45140.88,441.07,500,31375.41,46081.95,77457.36,Tocantins
Danilo Lima,Ajudante de oleiro,48812.86,0,1953.76,25543.97,50766.62,76310.59,Tocantins
Julian Barros,Ajudante de padeiro,41484.05,797.95,842.3,33123.72,43124.3,76248.02,Tocantins
Kauan Ribeiro,Analista contábil,51268.6,0,690.46,23185.31,51959.06,75144.37,Tocantins
Martim Goncalves,Apartador de gado,37735.75,3373.55,1457.75,30958.07,42567.05,73525.12,Tocantins
Clara Oliveira,Apresentador animador de programas de televisão,42568.92,0,-175.34,30671.34,42393.58,73064.92,Tocantins
Luiz Pereira,Auxiliar de cartório,37287.4,0,2798.88,29115.78,40086.28,69202.06,Tocantins
Livia Araujo,Auxiliar de laboratório fotográfico,45349.16,0,-514.33,23682.17,44834.83,68517,Tocantins
Otávio Sousa,Auxiliar em hemotransfusão,47879.04,0,1034.15,18443.66,48913.19,67356.85,Tocantins
Gustavo Pereira,Avicultor de corte - exclusive conta própria e empregador,43630.08,0,500,22537.61,44130.08,66667.69,Tocantins
Rebeca Rodrigues,Advogado (recursos hídricos e minerais),41493.72,0,1130.02,22497.54,42623.74,65121.28,Tocantins
Brenda Carvalho,Advogado civilista,56250.36,1623.92,7222.84,0,65097.12,65097.12,Tocantins
Kaua Cardoso,Agente administrativo,36025.82,2225,13226.08,12934.96,51476.9,64411.86,Tocantins
Julieta Silva,Agente de reserva de passagens rodoviárias,37417.62,0,-1685.24,27928.02,35732.38,63660.4,Tocantins
Lucas Pinto,Alinhador de rodas,20122.11,517.37,19904.66,19925.02,40544.14,60469.16,Tocantins
Danilo Lima,Amostrador de minérios,36863.46,0,2075.51,20970.77,38938.97,59909.74,Tocantins
Isabela Cardoso,Árbitro assistente (futebol),40352.69,71.85,1290.8,15045.6,41715.34,56760.94,Tocantins
Bruno Sousa,Artista de cinema,34364.43,290.23,579.45,19742.53,35234.11,54976.64,Tocantins
Danilo Silva,Atendente funerário,28290.4,0,254.91,23632.35,28545.31,52177.66,Tocantins
Letícia Fernandes,Auxiliar de lavanderia,26658.24,1150.8,6972.94,13910.62,34781.98,48692.6,Tocantins
Júlia Oliveira,Auxiliar técnico de conservação de estradas,2963.94,0,33328.38,10739.35,36292.32,47031.67,Tocantins
Miguel Azevedo,Administrador de pequena e média empresa,34806.79,291.97,2638.34,6868.89,37737.1,44605.99,Tocantins
Aline Santos,Afretador,28529.49,41.16,2638.02,11346.13,31208.67,42554.8,Tocantins
Marina Goncalves,Aguardenteiro (fabricação),39740.54,30.16,536.21,0,40306.91,40306.91,Tocantins
Samuel Melo,Ajustador mecânico de manutenção,34397.94,382.86,3216.67,0,37997.47,37997.47,Tocantins
Diego Pinto,Assistente de logística de transporte,21165.09,0,0,9150.76,21165.09,30315.85,Tocantins
Luiza Castro,Assistente técnico em madeira,23378.21,282.96,-1180.71,7438.38,22480.46,29918.84,Tocantins
Kai Souza,Ator dramático,23435.21,525.15,4387.48,0,28347.84,28347.84,Tocantins
Samuel Dias,Auxiliar de dentista,27055.46,0,0,0,27055.46,27055.46,Tocantins
Vitor Dias,Auxiliar em saúde bucal da estratégia de saúde da família,24229.33,0,487.84,0,24717.17,24717.17,Tocantins
Gabrielle Almeida,Auxiliar técnico em laboratório de farmácia,14722.92,95.55,1921.02,7652.23,16739.49,24391.72,Tocantins
Vinicius Azevedo,Aviador (comércio varejista),5025.23,0,14275.5,4688.44,19300.73,23989.17,Tocantins
Pedro Martins,Aviador civil,23364.94,0,596.87,0,23961.81,23961.81,Tocantins
Daniel Dias,Amolador de tesouras ( inclusive ambulante),18391.01,19.6,0,0,18410.61,18410.61,Tocantins
Leonardo Fernandes,Assistente de estúdio (gravação de áudio),13711.78,67.63,0,0,13779.41,13779.41,Tocantins
Rodrigo Gomes,Atendente de balcão de café,12181.92,0,1218.19,0,13400.11,13400.11,Tocantins
Isabela Pinto,Atirador de facas,12464.41,183.91,490.42,0,13138.74,13138.74,Tocantins
Vitór Pereira,Atleta de canoagem,12623.08,0,489.66,0,13112.74,13112.74,Tocantins
Rafael Alves,Azulejador,4624.17,0,1562.29,3400.99,6186.46,9587.45,Tocantins
Samuel Santos,Abastecedor de linha de produção,7727.88,0,-40.28,1843.96,7687.6,9531.56,Tocantins
Isabella Melo,Adestrador de animais de trabalho ( asininos e muares),8995.33,0,87.09,0,9082.42,9082.42,Tocantins
Isabela Barros,Ajudante de queijeiro,5978.4,0,786.14,0,6764.54,6764.54,Tocantins
Bruna Cavalcanti,Artista de rádio,3553.01,0,0,0,3553.01,3553.01,Tocantins
Otávio Martins,Assistente de estúdio (cinema e vídeo),3169.08,0,0,0,3169.08,3169.08,Tocantins
Isabela Carvalho,Auxiliar de orientação pedagógica em educação fundamental de primeira a quarta séries,1328,0,32,0,1360,1360,Tocantins
Eduardo Oliveira,Afiador de serras,0,0,283.5,0,283.5,283.5,Tocantins
Bianca Souza,Ajudante de confecção,50846,2391,11880,27282,65117,92399,Tocantins
Julieta Cavalcanti,Ajudante de guincheiro,53603,0,1499,19994,55102,75096,Tocantins
Thaís Pereira,Ajudante de produção - na indústria de bebidas,45438,3288,0,19133,48726,67859,Tocantins
Leila Souza,Ajudante de serviço de (aplicação de produtos agroquímicos),46577,0,0,19365,46577,65942,Tocantins
Cauã Costa,Amolador de cilindros,29854,12021,0,14754,41875,56629,Tocantins
Bianca Martins,Analista de projetos viários,31525,0,0,16389,31525,47914,Tocantins
Gustavo Ribeiro,Analista financeiro (economista),29736,112,0,15107,29848,44955,Tocantins
Aline Cunha,Árbitro central (futebol),7632,17,1647,11289,9296,20585,Tocantins
Melissa Costa,Artista aéreo,83534.8,15878.52,17632.59,51408.32,117045.91,168454.23,Tocantins
Guilherme Cavalcanti,Atendente de peixaria,63317.21,3320.98,20141.64,50536.13,86779.83,137315.96,Tocantins
Raissa Rocha,Atendente do setor de frios e laticínios,87227.66,0,6223.04,42224.4,93450.7,135675.1,Tocantins
Marisa Cardoso,Atleta do basquete,58527.66,16391.33,7295.34,46489.18,82214.33,128703.51,Tocantins
Vinicius Costa,Auxiliar de externa em operações de equipamentos de produção para televisão e produtoras de vídeo,66917.73,1450.27,5531.84,38281.33,73899.84,112181.17,Tocantins
Tânia Pinto,Advogado generalista,70146.97,2513.67,3617.42,14492.78,76278.06,90770.84,Tocantins
Paulo Rocha,Agente de organização escolar,46863.9,1105.85,5324.83,33022.74,53294.58,86317.32,Tocantins
Luiza Silva,Ajudante de pintor à pistola,43942.37,2893.45,1115.28,30757.06,47951.1,78708.16,Tocantins
Livia Costa,Aparador - na extração da carnaúba,30280.62,0,6047.04,31408.74,36327.66,67736.4,Tocantins
Bruna Rodrigues,Ator de televisão,31122.32,2131.93,1665.25,15714.96,34919.5,50634.46,Tocantins
Fábio Correia,Auxiliar de cortador de vidros,28003.11,1756.22,1803.85,14724.47,31563.18,46287.65,Tocantins
Kai Cavalcanti,Auxiliar de corte (preparação da confecção de roupas),26514.2,1729.08,2923.4,15108.49,31166.68,46275.17,Tocantins
Diogo Carvalho,Auxiliar de operador de máquina de bordar,29987.33,3362.66,188.8,5711.95,33538.79,39250.74,Tocantins
Davi Ferreira,Avaliador de automóveis,17048.89,92.72,2154.05,11601.56,19295.66,30897.22,Tocantins
Gabriela Oliveira,Avicultor,19051.13,148.07,783.06,9433.3,19982.26,29415.56,Tocantins
Danilo Silva,Agente de carga,14569.2,357.33,416.63,0,15343.16,15343.16,Tocantins
Julia Correia,Analista de controle e gestão (economista),2531.55,0,14.1,700.59,2545.65,3246.24,Tocantins
Isabelle Pereira,Arquiteto restaurador,84162.06,17087.97,9174.88,74176.48,110424.91,184601.39,Tocantins
Erick Goncalves,Assessor de diretoria,71496,30977.18,3376.2,64752.53,105849.38,170601.91,Tocantins
Anna Almeida,Atendente de farmácia - balconista,72943.28,20550.97,4315.75,65846.95,97810,163656.95,Tocantins
Sarah Almeida,Atendente de serviço médico,99914.15,0,2106,60307.45,102020.15,162327.6,Tocantins
Leila Lima,Auxiliar administrativo trilíngüe,75306.01,0,36865.28,42218.19,112171.29,154389.48,Tocantins
Vinícius Costa,Auxiliar de operador de serra circular múltipla,82888.01,1305.1,11815.54,51040.1,96008.65,147048.75,Tocantins
Rafael Alves,Auxiliar de pizzaiolo,67501.56,12978.56,4694.4,61450.12,85174.52,146624.64,Tocantins
Vitoria Gomes,Advogado (direitos da criança e do adolescente),56836,26218.26,1024.03,52978.37,84078.29,137056.66,Tocantins
Kauan Almeida,Agente de trânsito,81432.08,0,521.59,49853.58,81953.67,131807.25,Tocantins
Fábio Almeida,Ajudante de afiação de serras,107272.88,0,8262.02,14568.91,115534.9,130103.81,Tocantins
Danilo Cardoso,Alinhador de pneus,58585.4,8439.99,2174.47,55052.55,69199.86,124252.41,Tocantins
Marina Ferreira,Aparador - na extração da carnaúba,69322.66,5638.03,828,42501.5,75788.69,118290.19,Tocantins
Luan Ferreira,Arte-finalista (desenhista técnico de artes gráficas),53792.55,7743.32,701.52,51469.52,62237.39,113706.91,Tocantins
Yasmin Souza,Assistente trilíngüe,67850.97,0,0,42409.4,67850.97,110260.37,Tocantins
Sofia Rocha,Atendente barista,72748.08,0,0,37407.79,72748.08,110155.87,Tocantins
Luís Costa,Auxiliar de engenheiro da construção civil,65262.57,235.31,0,40173.32,65497.88,105671.2,Tocantins
Isabella Costa,Auxiliar de operação,60762.03,4330.78,1519.18,37706.33,66611.99,104318.32,Tocantins
Luís Almeida,Ajudante de filtrador (filtro-prensa),18068.01,0,63055.83,15211.61,81123.84,96335.45,Tocantins
Thiago Dias,Ajudante de reflorestamento,57070,1013.26,2520,34926.31,60603.26,95529.57,Tocantins
Otávio Castro,Analista de cadeias produtivas (economista),53950,3722.03,0,35723.85,57672.03,93395.88,Tocantins
Beatrice Ferreira,Analista de suporte computacional,55692.05,481.96,0,36235.79,56174.01,92409.8,Tocantins
Murilo Barbosa,Artesão escultor,48364.83,5561.07,2064.08,33726.3,55989.98,89716.28,Tocantins
Daniel Rodrigues,Atendente de lojas e mercados,49440.01,4397.1,646.24,33465.57,54483.35,87948.92,Tocantins
