Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Júlio Pinto,Aplicador de material isolante em caldeiras e tubulações,113080,7948.99,9289.95,84222.29,130318.94,214541.23,São Paulo
Fábio Rocha,Apontador (vôlei),94738.4,29874.17,13115.46,76582.32,137728.03,214310.35,São Paulo
Cauã Silva,Apontador de bicos (calçados),94738.4,26129.2,9227.69,84126,130095.29,214221.29,São Paulo
Nicolash Ribeiro,Apresentador animador de circo,108095.18,12668.02,10090.07,82664.71,130853.27,213517.98,São Paulo
Julian Costa,Apresentador animador de eventos,144686.44,0,2826.8,66000.95,147513.24,213514.19,São Paulo
Diego Goncalves,Apresentador animador de festas populares,94738.4,41351.88,4901.4,72511.87,140991.68,213503.55,São Paulo
Thiago Cardoso,Apresentador de espetáculos,94738.4,24786.59,9227.69,84486.69,128752.68,213239.37,São Paulo
Rafaela Martins,Apresentador de eventos,146936.05,0,11264,54896.9,158200.05,213096.95,São Paulo
Rodrigo Oliveira,Apresentador de festas populares,157414.4,0,6104.8,49498.48,163519.2,213017.68,São Paulo
Sofia Pereira,Apresentador de rádio e televisão,96515.64,18695.61,11131.98,86508.47,126343.23,212851.7,São Paulo
Nicolash Dias,Apropriador de mão-de-obra,94738.4,24437.23,9227.69,84126,128403.32,212529.32,São Paulo
Julieta Carvalho,Arameiro (colocador de arames),94738.4,22588.18,9227.69,85540.01,126554.27,212094.28,São Paulo
Pedro Fernandes,Árbitro de atletismo,114280,18154.11,10786.83,68138.23,143220.94,211359.17,São Paulo
Nicole Carvalho,Árbitro de basquetebol,126112.79,0,900,84243.79,127012.79,211256.58,São Paulo
Murilo Santos,Árbitro de futebol de salão,151130.4,0,0,59894.2,151130.4,211024.6,São Paulo
Emilly Ribeiro,Árbitro de futsal,95012.96,27046.92,5739.86,83072.99,127799.74,210872.73,São Paulo
Ana Souza,Árbitro geral de provas fora do estádio,98171.08,39598.21,3543.46,69021.01,141312.75,210333.76,São Paulo
Kauê Castro,Árbitro reserva (futebol),94738.4,30158.99,3543.46,81481,128440.85,209921.85,São Paulo
Julieta Oliveira,Árbitro reserva (karatê),94421.66,29589.45,9544.43,76219.96,133555.54,209775.5,São Paulo
Emily Gomes,Arcipreste,159924.8,0,0,49845,159924.8,209769.8,São Paulo
Carlos Ferreira,Armador de estrutura de concreto armado,120518.83,0,0,89167.52,120518.83,209686.35,São Paulo
Vitoria Barbosa,Armador de telhados,132531.2,0,5205.72,71572.71,137736.92,209309.63,São Paulo
Diogo Rodrigues,Armarinheiro (comércio atacadista),137060,0,7998,64187.55,145058,209245.55,São Paulo
Luana Melo,Armarinheiro (comércio varejista),94738.4,31217.08,10394.02,72871.47,136349.5,209220.97,São Paulo
Matheus Rocha,Armeiro (comércio varejista),94738.4,25502.35,6214.26,82569.71,126455.01,209024.72,São Paulo
Alex Ferreira,Arqueador de molas,154848.01,0,0,53951.78,154848.01,208799.79,São Paulo
Eduardo Rodrigues,Arquiteto da paisagem,159924.81,0,410,48358.44,160334.81,208693.25,São Paulo
Livia Pinto,Arquiteto de interiores,94738.4,36794.68,4797.58,72300.74,136330.66,208631.4,São Paulo
Martim Melo,Arquivista,129480.84,0,7506,71247.04,136986.84,208233.88,São Paulo
Leonardo Cardoso,Arquivista de documentos,113080,7719.5,13803.13,73584.86,134602.63,208187.49,São Paulo
Alex Dias,Arreeiro de couro - na fabricação,120518.84,0,0,87002.9,120518.84,207521.74,São Paulo
Miguel Souza,Arrematadeira,149651.2,0,8662.8,49026.91,158314,207340.91,São Paulo
Kauê Barbosa,Arrematador de fogos,94738.41,33068.41,10212.69,69210.77,138019.51,207230.28,São Paulo
Beatriz Martins,Arrendatário na agropecuária,94738.4,17159.53,9227.69,85667.13,121125.62,206792.75,São Paulo
Júlia Castro,Arrozeiro,134662.4,0,0,71654.54,134662.4,206316.94,São Paulo
Alice Fernandes,Arruador de café,94738.4,21113.44,13300.07,76853.84,129151.91,206005.75,São Paulo
Felipe Correia,Artesão bordador,94738.4,25593.25,10199.64,75114.79,130531.29,205646.08,São Paulo
Arthur Azevedo,Artesão com material reciclável,94738.4,35385.26,3038.2,72354.03,133161.86,205515.89,São Paulo
Daniel Dias,Artesão do couro,93593.6,38604.37,2272.78,70868.66,134470.75,205339.41,São Paulo
Rafaela Carvalho,Artesão trançador,84754.4,42082.34,3361.04,74966.16,130197.78,205163.94,São Paulo
Victor Melo,Artesão tricoteiro,94738.4,16994.48,9227.69,84126,120960.57,205086.57,São Paulo
Daniel Barbosa,Artista de circo (outros),94738.4,35682.39,7793.1,66429.49,138213.89,204643.38,São Paulo
Vitor Goncalves,Artista de televisão,94738.4,43295.02,1175,65113.34,139208.42,204321.76,São Paulo
Daniel Araujo,Artista plástico,94738.41,36537.25,5804.32,67144.33,137079.98,204224.31,São Paulo
Alex Ferreira,Asfaltador,141181.6,0,0,62948.72,141181.6,204130.32,São Paulo
Eduarda Correia,Asfaltador na conservação de vias permanentes (exceto trilhos),99475.32,32670.82,8113.35,63777.28,140259.49,204036.77,São Paulo
Erick Barros,Assentador cerâmico,140996.8,0,0,62891.31,140996.8,203888.11,São Paulo
Evelyn Lima,Assentador de canalização (edificações),113080,3489.32,9074.32,78120.45,125643.64,203764.09,São Paulo
Alice Oliveira,Assentador de manilhas,120518.83,0,0,83240.72,120518.83,203759.55,São Paulo
Martim Pinto,Assentador de vidros,120518.83,0,0,83240.72,120518.83,203759.55,São Paulo
Daniel Ferreira,Assessor bilíngüe,94738.4,30122.44,5911.92,72961.96,130772.76,203734.72,São Paulo
Vinícius Rocha,Assessor de diretoria,94738.4,23788.09,9227.69,75882.71,127754.18,203636.89,São Paulo
Gustavo Rodrigues,Assessor trilíngüe,140475.2,0,0,62745.71,140475.2,203220.91,São Paulo
Joao Pinto,Assistente administrativo,136843.21,0,8020.8,58225.07,144864.01,203089.08,São Paulo
Tiago Melo,Assistente bilíngüe,94738.4,24278.39,9227.69,74625.6,128244.48,202870.08,São Paulo
Melissa Araujo,Assistente de analista de produtos,94738.4,17392.85,13115.46,77473.47,125246.71,202720.18,São Paulo
Vitór Rocha,Assistente de apontador (basquete),94738.4,22463.81,3543.46,81875.98,120745.67,202621.65,São Paulo
Gustavo Araujo,Assistente de cabo de fogo,135950.4,0,7736.4,58852.38,143686.8,202539.18,São Paulo
Laura Melo,Assistente de contadoria fiscal,94738.4,33293.79,6824.86,67482.64,134857.05,202339.69,São Paulo
Kai Barros,Assistente de cozinhador,94738.4,31102.01,4223.46,72026.62,130063.87,202090.49,São Paulo
Isabela Martins,Assistente de direção de cinema,94738.4,13306.74,9227.69,84738.33,117272.83,202011.16,São Paulo
Evelyn Rocha,Assistente de diretoria,94738.4,23505.3,8976.87,74499.38,127220.57,201719.95,São Paulo
Camila Oliveira,Assistente de editorial,94738.41,22678.94,7793.1,76472.08,125210.45,201682.53,São Paulo
Brenda Castro,Assistente de governanta,94738.4,27917.84,5697.8,72810.56,128354.04,201164.6,São Paulo
Gabrielly Ferreira,Assistente de laboratório industrial,140319.21,0,8394.8,52285.54,148714.01,200999.55,São Paulo
Daniel Pereira,Assistente de salinas,94738.4,22250.18,13115.46,70655.52,130104.04,200759.56,São Paulo
Luiza Cavalcanti,Assistente de segurança,94738.41,19191.9,4797.58,81801.14,118727.89,200529.03,São Paulo
Thaís Sousa,Assistente de tráfego rodoviário,94738.41,46394.4,1175,58141.19,142307.81,200449,São Paulo
