Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Melissa Oliveira,Ajudante de operação portuária,89189.6,5366.43,0,36542.58,94556.03,131098.61,Santa Catarina
Rebeca Barbosa,Ajudante de preparador de lingotamento,94187.21,0,0,36589.16,94187.21,130776.37,Santa Catarina
Tomás Barros,Ajudante de serrador,92668.8,0,0,37984.41,92668.8,130653.21,Santa Catarina
Gabrielly Costa,Álim,54787.2,45284.08,1694.8,28138.09,101766.08,129904.17,Santa Catarina
Vitor Carvalho,Amolador de talhadeira,57623.12,19977.42,1305.92,50111.39,78906.46,129017.85,Santa Catarina
Gabrielly Pinto,Amostrador de minérios,83096.37,0,0,45887.99,83096.37,128984.36,Santa Catarina
Bruno Castro,Ampoleiro,69594.86,5264.18,2491.19,51521.25,77350.23,128871.48,Santa Catarina
Isabelle Sousa,Analisador de tráfego telefônico,87466.43,0,625.5,40748.19,88091.93,128840.12,Santa Catarina
Beatriz Carvalho,Analista de informações de mercado,81660.8,647.79,2198.56,43129.41,84507.15,127636.56,Santa Catarina
Ana Castro,Analista de laboratório químico,60828.43,9966.38,2989.61,53792.33,73784.42,127576.75,Santa Catarina
Vinicius Almeida,Analista de mercado industrial (economista),79304.4,0,4581.6,43478.84,83886,127364.84,Santa Catarina
Giovanna Rocha,Anotador (karatê),92321.93,0,1744.8,31551.8,94066.73,125618.53,Santa Catarina
Tiago Goncalves,Aplicador de isolante térmico,123399.41,0,0,1424.62,123399.41,124824.03,Santa Catarina
Giovana Cunha,Aprendiz de macarroneiro,86592.81,0,0,37749.36,86592.81,124342.17,Santa Catarina
Douglas Ribeiro,Árbitro de karatê,61592,13331.75,2515.8,46388.41,77439.55,123827.96,Santa Catarina
Kai Rodrigues,Arreeiro de couro - na fabricação,76250.44,0,1483.2,44786.55,77733.64,122520.19,Santa Catarina
Matheus Correia,Arrendatário - na agropecuária,79311.84,3380.43,7166.94,32504.24,89859.21,122363.45,Santa Catarina
Douglas Cavalcanti,Arrumador de hotel,80171.22,154.29,1462.89,40242.18,81788.4,122030.58,Santa Catarina
Otávio Souza,Artesão rendeiro,76250.43,0,889.92,44606.72,77140.35,121747.07,Santa Catarina
Paulo Souza,Artífice de serra,79311.82,440.58,1586.31,40342.05,81338.71,121680.76,Santa Catarina
Fernanda Rocha,Assessor de microcrédito,79311.85,0,1586.31,40342.05,80898.16,121240.21,Santa Catarina
Cauã Pereira,Assistente de serviço de contabilidade,80013.84,0,1044.2,39618.18,81058.04,120676.22,Santa Catarina
Estevan Dias,Assistente técnico de engenharia (obras de infra-estrutura de estrada),76250.44,0,0,44336.98,76250.44,120587.42,Santa Catarina
Nicolas Rocha,Assistente técnico de engenharia de obras de saneamento,76250.43,0,0,44336.98,76250.43,120587.41,Santa Catarina
Fernanda Araujo,Atendente de balcão,79311.88,0,1586.31,39451.96,80898.19,120350.15,Santa Catarina
Rafael Gomes,Atendente de judiciário,72658.49,0,7229.04,40089.52,79887.53,119977.05,Santa Catarina
Vitor Martins,Auxiliar de estúdio em operação de equipamentos de produção para televisão e produtoras de vídeo,75831.08,187.82,0,41086.95,76018.9,117105.85,Santa Catarina
Giovana Lima,Auxiliar de preparação de areia,83158.4,2638.7,959.52,28969.78,86756.62,115726.4,Santa Catarina
Vitoria Cavalcanti,Auxiliar de recepção,79820.8,0,0,35810.64,79820.8,115631.44,Santa Catarina
Ryan Correia,Auxiliar de tráfego,79311.87,0,1586.31,34415.25,80898.18,115313.43,Santa Catarina
Vitor Dias,Abastecedor de combustível de aeronave,80013.84,0,0,33926.51,80013.84,113940.35,Santa Catarina
Julieta Gomes,Abatedor,80013.86,0,0,33770.36,80013.86,113784.22,Santa Catarina
Mateus Cardoso,Acafelador,80743.04,0,0,32688.82,80743.04,113431.86,Santa Catarina
Samuel Castro,Açougueiro desossador,75117.51,0,0,38246.27,75117.51,113363.78,Santa Catarina
Cauã Souza,Adestrador de animais de trabalho ( asininos e muares),76250.4,0,4362,32645.54,80612.4,113257.94,Santa Catarina
Renan Almeida,Advogado (direito internacional),69180.8,3619.13,0,39647.34,72799.93,112447.27,Santa Catarina
Mateus Almeida,Advogado civilista,79292.8,0,600,32472.22,79892.8,112365.02,Santa Catarina
Luiza Lima,Afiador e laminador de serras,82864.16,62.99,295.84,28770.74,83222.99,111993.73,Santa Catarina
Brenda Fernandes,Agente de comércio exterior,65835.92,919.88,0,44718,66755.8,111473.8,Santa Catarina
Paulo Barros,Agrotécnico,72654.4,0,2794.4,34439.58,75448.8,109888.38,Santa Catarina
Kauã Souza,Ajudante de enfardamento,80013.85,0,0,29444.64,80013.85,109458.49,Santa Catarina
Lara Cunha,Ajudante de impressor de formulários contínuos,79311.85,3233.64,0,26649.45,82545.49,109194.94,Santa Catarina
Rebeca Martins,Ajudante de pátio de sucata,70477.61,0,1040,37265.56,71517.61,108783.17,Santa Catarina
Amanda Barbosa,Alugador (comerciante varejista),68586.74,0,0,39229.03,68586.74,107815.77,Santa Catarina
Carolina Ribeiro,Amarrador de embalagens,76250.46,0,0,31428.1,76250.46,107678.56,Santa Catarina
Clara Ribeiro,Analista de agronegócios (economista),73449.78,0,1040,32773.89,74489.78,107263.67,Santa Catarina
Bruna Pinto,Analista de mercado agrícola (economista),66412.62,3799.14,0,36310.1,70211.76,106521.86,Santa Catarina
Júlia Alves,Analista de turismo (turismólogo),79774.69,0,0,26227.71,79774.69,106002.4,Santa Catarina
João Barros,Antropólogo,73053.15,0,2786.25,29471.65,75839.4,105311.05,Santa Catarina
Yasmin Cardoso,Aplicador de impressos em cerâmica,54059.22,26311.06,2837.92,21741.04,83208.2,104949.24,Santa Catarina
Samuel Fernandes,Apresentador de circo,57126.16,11996.48,1040,34237.25,70162.64,104399.89,Santa Catarina
Igor Alves,Apresentador de espetáculos,54787.2,2652.54,3389.36,43487.39,60829.1,104316.49,Santa Catarina
Rafael Cavalcanti,Árbitro de karatê,72225.84,0,0,31781.11,72225.84,104006.95,Santa Catarina
Rafaela Silva,Artesão modelador (vidros),75909.67,0,0,26366.12,75909.67,102275.79,Santa Catarina
Thaís Ribeiro,Assistente ou auxiliar de iluminação na produção para televisão e produtoras de vídeo,56264.12,0,4790.2,39593.43,61054.32,100647.75,Santa Catarina
Luiz Santos,Assistente técnico em madeira,66978.65,0,870.14,32682.6,67848.79,100531.39,Santa Catarina
Sophia Ribeiro,Atendente de farmácia - balconista,62731.39,687.62,824.12,35865.2,64243.13,100108.33,Santa Catarina
Alex Lima,Atendente de informações (telemarketing),69137.6,0,1176.7,29746.53,70314.3,100060.83,Santa Catarina
Emilly Barros,Atleta de tênis profissional,64268.02,0,0,34976.44,64268.02,99244.46,Santa Catarina
Breno Barbosa,Autor de ficção,54787.2,9457.27,650,33804.63,64894.47,98699.1,Santa Catarina
Marisa Silva,Auxiliar de cabo de fogo,66111.78,0,1040,30888.22,67151.78,98040,Santa Catarina
Lara Costa,Auxiliar de dentista,72471.78,0,0,25095.85,72471.78,97567.63,Santa Catarina
Nicolash Lima,Auxiliar de eletrônica,76671,0,700,20110.5,77371,97481.5,Santa Catarina
Kauã Ferreira,Auxiliar de enfermagem de clínica médica,59694.49,775.72,0,36948.22,60470.21,97418.43,Santa Catarina
Marisa Sousa,Auxiliar de enfermagem em saúde ocupacional,64547.58,0,0,32730.19,64547.58,97277.77,Santa Catarina
Murilo Pereira,Auxiliar de lavador de roupas,61308.06,0,0,35351.75,61308.06,96659.81,Santa Catarina
Vinícius Correia,Auxiliar de limpeza,71067,0,1040,24501.95,72107,96608.95,Santa Catarina
Anna Rodrigues,Auxiliar de pedreiro,61204.8,0,0,34998.57,61204.8,96203.37,Santa Catarina
Luan Almeida,Auxiliar de processamento de fumo,59044.8,2364.29,0,34735.21,61409.09,96144.3,Santa Catarina
Vitór Carvalho,Auxiliar de saúde marítimo,66412.64,4382.19,1170,24016.68,71964.83,95981.51,Santa Catarina
Fábio Castro,Auxiliar técnico de fundição em siderurgia,57918.65,1065.9,0,36511.05,58984.55,95495.6,Santa Catarina
Rodrigo Cunha,Avaliador judicial,74729.41,0,0,20302.34,74729.41,95031.75,Santa Catarina
Bruno Melo,Axogum,64660.5,0,0,30249.11,64660.5,94909.61,Santa Catarina
Enzo Fernandes,Açougueiro classificador (exclusive comércio),60056.32,0,0,34424.01,60056.32,94480.33,Santa Catarina
Amanda Ribeiro,Adeleiro (comércio varejista),60056.35,0,0,34359.04,60056.35,94415.39,Santa Catarina
Ryan Dias,Administrador (serviço de hospedagem),65908.05,0,0,28464.5,65908.05,94372.55,Santa Catarina
Felipe Pereira,Administrador de camping,86480,0,0,7850.74,86480,94330.74,Santa Catarina
Marcos Gomes,Administrador de orçamento,54787.2,5622.45,650,33169.11,61059.65,94228.76,Santa Catarina
Fernanda Pereira,Advogado (abuso do poder econômico),61906.07,64.33,2487.87,29436.29,64458.27,93894.56,Santa Catarina
Victor Castro,Afiador de facas,63443.26,0,0,29947.99,63443.26,93391.25,Santa Catarina
Mateus Pereira,Agente policial,55848.04,563.85,0,35960.92,56411.89,92372.81,Santa Catarina
Gabriela Ferreira,Agente sanitarista,53115.13,2098.17,3146.25,34005.22,58359.55,92364.77,Santa Catarina
Murilo Ferreira,Ajudante de churrasqueiro,55908.02,0,1040,34998.09,56948.02,91946.11,Santa Catarina
José Martins,Ajudante de despachante aduaneiro,56989.5,0,1040,33839.15,58029.5,91868.65,Santa Catarina
Enzo Ribeiro,Ajudante de destilação de amônia,67629.86,527.72,0,23707.71,68157.58,91865.29,Santa Catarina
Vinicius Barbosa,Ajudante de produção - na indústria de bebidas,56989.5,0,0,34207.88,56989.5,91197.38,Santa Catarina
Anna Castro,Alfaceiro,67585.06,0,0,22957.14,67585.06,90542.2,Santa Catarina
Yasmin Almeida,Amolador de serras,57126.18,4655.96,0,28316.1,61782.14,90098.24,Santa Catarina
Brenda Araujo,Analista de economia internacional,54787.2,333.03,650,33804.63,55770.23,89574.86,Santa Catarina
Gustavo Dias,Analista de exportação e importação,57126.14,0,3258.75,29135.57,60384.89,89520.46,Santa Catarina
Martim Melo,Analista de pesquisa de mercado,46485.8,0,1383.46,41368.12,47869.26,89237.38,Santa Catarina
Ryan Goncalves,Analista econômico-financeiro,60030.16,432.95,0,28380.38,60463.11,88843.49,Santa Catarina
Guilherme Azevedo,Árbitro central (karatê),67712.76,1519.66,0,18501.26,69232.42,87733.68,Santa Catarina
Nicolash Dias,Árbitro de basquetebol,59593.6,0,0,28083.38,59593.6,87676.98,Santa Catarina
Gabrielly Souza,Arqueador de molas,56357.3,3332.14,5072.2,22438.05,64761.64,87199.69,Santa Catarina
Breno Pereira,Assessor trilíngüe,63696.84,0,0,22410.65,63696.84,86107.49,Santa Catarina
Júlia Rodrigues,Assistente de engenharia (construção civil),54787.2,9326.29,764.93,20924.39,64878.42,85802.81,Santa Catarina
Brenda Carvalho,Assistente técnico em madeira,54480.61,0,859.1,30161.19,55339.71,85500.9,Santa Catarina
Diogo Sousa,Atacadista,57126.16,0,0,28316.11,57126.16,85442.27,Santa Catarina
Sarah Alves,Atendente de balcão,58966.87,2553.3,840,23041.71,62360.17,85401.88,Santa Catarina
Estevan Oliveira,Atendente de lanchonete,56989.5,0,0,28281.08,56989.5,85270.58,Santa Catarina
Nicolas Barros,Atleta de triatlo,52170.86,0,0,32472.2,52170.86,84643.06,Santa Catarina
Antônio Sousa,Auxiliar de costureira (no acabamento),54787.2,7315.57,650,20895.75,62752.77,83648.52,Santa Catarina
Rebeca Alves,Auxiliar de jardinagem na conservação de vias permanentes,62680.9,0,0,20350.58,62680.9,83031.48,Santa Catarina
Sofia Araujo,Auxiliar de manutenção de linha férrea,52808.85,6587.19,2480.61,20875.6,61876.65,82752.25,Santa Catarina
Thiago Ribeiro,Auxiliar em saúde bucal da estratégia de saúde da família,40424.82,17861.39,650,23137.86,58936.21,82074.07,Santa Catarina
Luan Goncalves,Abelheiro,52939.5,0,1040,27508.75,53979.5,81488.25,Santa Catarina
Pedro Lima,Advogado previdenciário,54787.2,946.56,650,24253.11,56383.76,80636.87,Santa Catarina
Martim Almeida,Afinador de motores a diesel,55987.2,5523.35,3152.72,15760.18,64663.27,80423.45,Santa Catarina
Giovana Gomes,Agente de investigação privada,57126.15,392.18,600,21948.37,58118.33,80066.7,Santa Catarina
Sarah Cavalcanti,Aguardenteiro (fabricação),52380.47,330.6,0,26685.91,52711.07,79396.98,Santa Catarina
Yasmin Castro,Ajudante de ensacador,46466.36,0,903.75,31754.69,47370.11,79124.8,Santa Catarina
Manuela Sousa,Ajudante de tratamento de preparo de xarope,53115.16,505.5,1040,23744.23,54660.66,78404.89,Santa Catarina
Nicolash Goncalves,Alayan,46466.33,795.3,0,30872.36,47261.63,78133.99,Santa Catarina
Júlio Silva,Analista de políticas públicas (economista),48527.76,0,931.2,27729.24,49458.96,77188.2,Santa Catarina
Tomás Costa,Analista de redes e de comunicação de dados,54102.08,1020.36,1040,20829.36,56162.44,76991.8,Santa Catarina
Clara Silva,Analista de turismo (turismólogo),55544.29,0,223.95,21004.53,55768.24,76772.77,Santa Catarina
Douglas Souza,Argumentista-roteirista de história em quadrinhos,53468,0,1019.6,20649.34,54487.6,75136.94,Santa Catarina
Luan Azevedo,Arquiteto da paisagem,47691.83,0,1040,26162.33,48731.83,74894.16,Santa Catarina
Luiza Gomes,Arrombador (comércio de gado),53032,0,40,21575.41,53072,74647.41,Santa Catarina
Laura Alves,Artesão bordador,52939.5,0,1040,20526.67,53979.5,74506.17,Santa Catarina
Samuel Barbosa,Artesão crocheteiro,46380.06,61.3,10510.49,17493.4,56951.85,74445.25,Santa Catarina
Ágatha Goncalves,Assistente comercial de seguros,42160.26,910.51,650,30132,43720.77,73852.77,Santa Catarina
Danilo Fernandes,Atendente de clínica dentária,40424.8,12365.57,2671.24,17537.42,55461.61,72999.03,Santa Catarina
Leila Ferreira,Atendente de farmácia - balconista,33553.37,8787.22,8493.43,22041.1,50834.02,72875.12,Santa Catarina
Nicole Rocha,Atendente de telemarketing,46903.66,0,0,25693.31,46903.66,72596.97,Santa Catarina
Aline Carvalho,Ator de rádio,46466.35,0,0,25581.1,46466.35,72047.45,Santa Catarina
Júlio Oliveira,Auditor fiscal (em contabilidade),49060,0,0,22848.95,49060,71908.95,Santa Catarina
Emily Alves,Autor-roteirista de televisão,45819.76,426.84,0,25497.03,46246.6,71743.63,Santa Catarina
Rafaela Sousa,Auxiliar administrativo bilíngüe,62092.8,0,536,9034.8,62628.8,71663.6,Santa Catarina
Vinícius Rodrigues,Auxiliar de cobrança,49260.25,0,0,22205.18,49260.25,71465.43,Santa Catarina
Marcos Cardoso,Auxiliar de dessulfuração e estação de mistura,41024.3,0,747.26,29269.5,41771.56,71041.06,Santa Catarina
Luiz Castro,Auxiliar técnico de centro de operação do sistema de energia,33953.47,0,26198.93,9124.78,60152.4,69277.18,Santa Catarina
Rafael Araujo,Acabador de moldes (fundição),48850.5,76.03,0,19210.86,48926.53,68137.39,Santa Catarina
Pedro Rodrigues,Acafelador,47857.67,0,599.07,19560.52,48456.74,68017.26,Santa Catarina
Kauan Dias,Aeromoça,47750.31,0,0,18743.6,47750.31,66493.91,Santa Catarina
Gustavo Lima,Agente de pátio e terminais (ferrovia e metrô),46466.32,0,0,18963.55,46466.32,65429.87,Santa Catarina
Anna Pereira,Agente de proteção de aviação civil,43087.64,268.2,0,22041.86,43355.84,65397.7,Santa Catarina
Lucas Barbosa,Agente de tráfego,35569.06,179.39,1039.9,28342.19,36788.35,65130.54,Santa Catarina
Sofia Carvalho,Agente vistor,51257.42,0,40,13623.14,51297.42,64920.56,Santa Catarina
Thaís Pereira,Agricultor na produção de milho e sorgo,36659.32,6182.67,0,22002.49,42841.99,64844.48,Santa Catarina
Leila Souza,Ajudante de estruturas metálicas,50460.25,0,0,13607.51,50460.25,64067.76,Santa Catarina
Davi Gomes,Ajudante de estufador (madeira),41296.5,5490.6,0,17272.49,46787.1,64059.59,Santa Catarina
Marina Costa,Ajudante de fabricação - na indústria de bebidas,44564.58,1331.36,0,18098.56,45895.94,63994.5,Santa Catarina
Erick Cavalcanti,Ajudante de motorista,47666.32,0,1807.5,13852.39,49473.82,63326.21,Santa Catarina
Samuel Alves,Ajustador de agulhas,44636.31,0,0,18129.37,44636.31,62765.68,Santa Catarina
