Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Amanda Santos,Auxiliar de laboratório de análises físico-químicas,124092.8,0,0,61514.5,124092.8,185607.3,Ceará
Bruno Cavalcanti,Auxiliar de produção - na confecção de roupas,94738.42,8652.79,6911.92,72901.3,110303.13,183204.43,Ceará
Beatrice Castro,Auxiliar técnico florestal,129744.81,0,7501.2,43483.52,137246.01,180729.53,Ceará
Rebeca Oliveira,Administrador (serviço de hospedagem),94738.4,4507.13,5911.92,72265.78,105157.45,177423.23,Ceará
Enzo Almeida,Administrador de empresas de hospedagem,94738.4,10707.22,9227.69,61716.72,114673.31,176390.03,Ceará
Leonardo Pinto,Administrador de sistemas operacionais de rede,94738.4,2148.88,5911.92,72901.3,102799.2,175700.5,Ceará
Gabrielly Silva,Agente de microfinanças,130699.21,0,0,40988.34,130699.21,171687.55,Ceará
Kauã Barbosa,Ajudante de boiadeiro,94738.4,2023.59,1175,70437.76,97936.99,168374.75,Ceará
André Cardoso,Ajudante de forjador,111651.27,0,0,55391.49,111651.27,167042.76,Ceará
Laura Almeida,Ajustador de rebarbador,106240.82,0,4132.8,54184.18,110373.62,164557.8,Ceará
Vitór Barbosa,Amaciador de couros e peles,101838.42,0,0,61191.9,101838.42,163030.32,Ceará
Alex Barros,Amarrador de piaçava,67371.21,50685.93,1554.72,43301.07,119611.86,162912.93,Ceará
Letícia Carvalho,Analista de balanço,108229.95,0,0,53423.39,108229.95,161653.34,Ceará
Vitória Almeida,Analista de economia internacional,106874.63,0,0,53967.2,106874.63,160841.83,Ceará
Eduardo Barros,Analista de suporte técnico,111435.54,0,2022,45432.17,113457.54,158889.71,Ceará
Lucas Cunha,Aparador de óleo de copaíba,54787.2,64059.43,3389.36,34507.53,122235.99,156743.52,Ceará
Rafael Araujo,Aplicador de isolante (coberturas),87872.78,2164.66,0,66230.57,90037.44,156268.01,Ceará
Gabrielle Oliveira,Aprendiz de macarroneiro,82527.2,0,0,72974.04,82527.2,155501.24,Ceará
Danilo Pinto,Apresentador animador de eventos,97104.31,0,0,58317.22,97104.31,155421.53,Ceará
Thiago Ferreira,Apresentador de programas de televisão,100276.82,2770,0,52011.19,103046.82,155058.01,Ceará
Danilo Sousa,Apresentador de telejornal,103008.19,0,0,52015.49,103008.19,155023.68,Ceará
Beatriz Gomes,Árbitro central (futebol),87821.6,0,0,66990.42,87821.6,154812.02,Ceará
Julia Fernandes,Armarinheiro (comércio atacadista),109532.8,0,0,44313.94,109532.8,153846.74,Ceará
Estevan Barros,Arquivista de documentos,106240.85,0,0,47004.73,106240.85,153245.58,Ceará
Igor Gomes,Assistente de apontador (basquete),87821.6,0,1679.6,60703.44,89501.2,150204.64,Ceará
Emilly Almeida,Atendente barista,108491.88,0,4354.8,35601.93,112846.68,148448.61,Ceará
João Pinto,Atendente de cafeteria,92440,0,5323.6,50505.51,97763.6,148269.11,Ceará
Júlio Souza,Atendente de lojas,100913.62,0,1040,45744.11,101953.62,147697.73,Ceará
Eduarda Carvalho,Atleta de bodybare,99886.96,6082.69,217.06,40483.84,106186.71,146670.55,Ceará
Danilo Cunha,Atleta de voleibol,54787.2,65226.08,4434.16,21674.11,124447.44,146121.55,Ceará
Ana Lima,Auxiliar contábil,80804,11955.03,1760,50220.94,94519.03,144739.97,Ceará
Ryan Azevedo,Auxiliar de cozinha,108893.62,0,0,35234.65,108893.62,144128.27,Ceará
Bianca Carvalho,Auxiliar de mâitre,96676.8,0,575,44297.13,97251.8,141548.93,Ceará
Kauê Carvalho,Auxiliar técnico de montagem,81660.8,6036.23,7192.44,44440.65,94889.47,139330.12,Ceará
Diego Oliveira,Auxiliar técnico florestal,67144.47,26062.32,0,45843.35,93206.79,139050.14,Ceará
Rafaela Alves,Avicultor,99594.44,0,0,38912.28,99594.44,138506.72,Ceará
Arthur Melo,Avicultor - empregador,79311.87,23280.87,4219.92,31691.64,106812.66,138504.3,Ceará
Isabella Barros,Abacaxicultor,76104.81,32327.34,0,29781.72,108432.15,138213.87,Ceará
Giovanna Cardoso,Abatedor,96272.8,0,3602.8,38200.72,99875.6,138076.32,Ceará
Matilde Dias,Administrador de carteiras de crédito imobiliário,85399.8,0,640,50776.74,86039.8,136816.54,Ceará
Livia Alves,Administrador público,92668.8,0,0,43361.95,92668.8,136030.75,Ceará
Kaua Ribeiro,Advogado (energia elétrica),87950.4,0,0,47704.48,87950.4,135654.88,Ceará
Laura Barros,Agente de segurança,86592.81,0,0,47300.88,86592.81,133893.69,Ceará
Paulo Correia,Agricultor polivalente - empregador,85731.2,0,4970,42549.41,90701.2,133250.61,Ceará
Enzo Cardoso,Ajudante de lavanderia de artefatos da tapeçaria,84049.6,0,0,47359.49,84049.6,131409.09,Ceará
Kauê Cardoso,Ajudante de reparador (telecomunicações),88196.48,0,0,42517.24,88196.48,130713.72,Ceará
Lara Oliveira,Analista administrativo,97627.26,0,0,31189.5,97627.26,128816.76,Ceará
Júlio Castro,Analista de agronegócios (economista),92446.4,259.8,150,35810.05,92856.2,128666.25,Ceará
Bruno Correia,Analista de mercado e produtos (economista),86168,0,0,41252.34,86168,127420.34,Ceará
Breno Araujo,Ancião,68017.62,14196.12,5827.81,38123.53,88041.55,126165.08,Ceará
Matilde Ferreira,Anotador de pessoal,92668.8,198.81,1802.4,30945.31,94670.01,125615.32,Ceará
Júlia Rodrigues,Apanhador de café,72658.4,0,7256.64,45457.01,79915.04,125372.05,Ceará
Larissa Melo,Apresentador de rádio e televisão,78601.6,4510.21,1498.88,39490.65,84610.69,124101.34,Ceará
Daniel Martins,Aromista,81660.8,1634.21,3140.8,36638.56,86435.81,123074.37,Ceará
Daniel Gomes,Arrastador de árvores,77245.63,0,0,45412.32,77245.63,122657.95,Ceará
Breno Silva,Arte-finalista,73014.37,1099.86,0,47866.74,74114.23,121980.97,Ceará
João Araujo,Artesão crocheteiro,84049.6,0,3205.6,34557.86,87255.2,121813.06,Ceará
Amanda Sousa,Assistente jurídico,79311.83,679.72,1040,39566.37,81031.55,120597.92,Ceará
Julian Martins,Atleta de pólo aquático,71531.23,3301.44,3535.29,40889.96,78367.96,119257.92,Ceará
Lucas Almeida,Atleta do beisebol,75100.4,0,0,44023.38,75100.4,119123.78,Ceará
Luiz Cardoso,Auditor-fiscal do trabalho,77064.04,0,0,41402.72,77064.04,118466.76,Ceará
Cauã Almeida,Auxiliar de cabeleireiro,65908,0,7701.52,44329.68,73609.52,117939.2,Ceará
Ágatha Oliveira,Auxiliar de costureira (no acabamento),72637.65,5525.31,0,39500.76,78162.96,117663.72,Ceará
Carolina Alves,Auxiliar de instalação (equipamentos de rádio),78434.41,0,2511.43,35971.49,80945.84,116917.33,Ceará
Marina Ribeiro,Auxiliar em saúde bucal,79024.51,0,3084.8,32998.67,82109.31,115107.98,Ceará
Vinícius Azevedo,Advogado (direito penal),66532.01,0,3364.4,42540.82,69896.41,112437.23,Ceará
Nicole Rocha,Afiador de lâminas,65908,0,10680,35446.55,76588,112034.55,Ceará
Mateus Melo,Agente de vendas de serviços,69988.01,0,2588,37973.03,72576.01,110549.04,Ceará
Yasmin Cunha,Agente técnico de operação na captação,80013.87,0,0,30176.46,80013.87,110190.33,Ceará
Giovana Pinto,Ajudante de lingotamento,77370.46,0,0,31734.87,77370.46,109105.33,Ceará
Luan Barbosa,Ajudante de obras,54787.2,19654.86,650,33804.63,75092.06,108896.69,Ceará
Nicolas Oliveira,Ajudante de oleiro,81492.85,0,0,27400.89,81492.85,108893.74,Ceará
Martim Araujo,Alfaiate,65908,0,0,42160.79,65908,108068.79,Ceará
Arthur Costa,Alimentador de máquina automática,70578.03,0,0,37354.85,70578.03,107932.88,Ceará
Marisa Martins,Ambientador,80767.56,3678.51,1041.81,22120.97,85487.88,107608.85,Ceará
Kauê Martins,Analista de desenvolvimento regional (economista),79311.85,1013.71,0,26672.52,80325.56,106998.08,Ceará
Gabrielle Correia,Analista de logística de transporte,79646.42,0,0,26927.31,79646.42,106573.73,Ceará
Cauã Alves,Analista de mercado industrial (economista),69080,0,0,37410.75,69080,106490.75,Ceará
Bianca Costa,Analista de mercado internacional,79727.33,0,0,26757.16,79727.33,106484.49,Ceará
Marina Rocha,Antiquário comércio varejista,69021.91,0,0,36303.48,69021.91,105325.39,Ceará
Gabriel Castro,Argumentista-roteirista de história em quadrinhos,59844,149.78,0,43797.86,59993.78,103791.64,Ceará
Letícia Sousa,Armador de telhados,73107.2,0,0,30544.91,73107.2,103652.11,Ceará
Isabella Cunha,Arqueador,57126.14,10830.2,1040,34509.69,68996.34,103506.03,Ceará
Livia Cavalcanti,Artífice de vime,69180.8,798.24,0,32183.31,69979.04,102162.35,Ceará
Vitor Carvalho,Astrólogo,54787.2,13754.09,3284.88,28554.7,71826.17,100380.87,Ceará
Júlia Cavalcanti,Atendente de enfermagem,57126.12,3788.4,4389.89,34828.45,65304.41,100132.86,Ceará
Nicole Lima,Atendente de lojas,61435.22,909.69,1040,36637.98,63384.91,100022.89,Ceará
Martim Pereira,Atendente de serviço médico,73053.16,0,1040,25687.03,74093.16,99780.19,Ceará
Júlia Barros,Auxiliar de afiador de ferramentas,53097.11,0,4360.81,40862.94,57457.92,98320.86,Ceará
Otávio Azevedo,Auxiliar de segurança,71067,0,0,24910.7,71067,95977.7,Ceará
Douglas Oliveira,Auxiliar mecânico de ar condicionado,70436.41,0,806.5,24339.93,71242.91,95582.84,Ceará
Gabriel Silva,Avicultor - empregador,57126.09,5333.7,3302.25,29200.71,65762.04,94962.75,Ceará
Evelyn Azevedo,Afiador de ferramentas,57126.19,705.87,1040,34509.69,58872.06,93381.75,Ceará
Júlio Martins,Agenciador de propaganda,68799.88,0,0,24330.07,68799.88,93129.95,Ceará
Martim Lima,Agente de coleta de lixo,65968.53,0,0,26961.17,65968.53,92929.7,Ceará
Felipe Ribeiro,Agente de venda de passagens,56289.47,4072.06,3265.15,28859.92,63626.68,92486.6,Ceará
Beatrice Ribeiro,Agente rodoviário,70019.43,0,2809.5,19543.26,72828.93,92372.19,Ceará
Julia Barros,Ajudante de cozinha,61204.8,0,1040,29629.16,62244.8,91873.96,Ceará
Emilly Almeida,Ajudante de embarque de carga,56989.5,0,1170,33691.39,58159.5,91850.89,Ceará
Tiago Santos,Ajudante de filtrador (filtro-prensa),51914.69,12245.21,0,27491.67,64159.9,91651.57,Ceará
Melissa Barbosa,Ajudante de lingotamento,72200.52,307.9,0,19053.1,72508.42,91561.52,Ceará
Marina Pinto,Ajudante de montagem e fotolito,57126.17,0,0,34242.9,57126.17,91369.07,Ceará
Kauã Lima,Ajudante de padeiro,54787.2,4982.52,3389.36,28162.65,63159.08,91321.73,Ceará
Isabelle Ribeiro,Ajudante de pátio de sucata,54787.19,7986.49,650,27877.83,63423.68,91301.51,Ceará
Livia Alves,Alabê,54755.13,1074.19,1453.13,33375.18,57282.45,90657.63,Ceará
Estevan Araujo,Alvaner,62383.89,0,1688.96,26232.41,64072.85,90305.26,Ceará
Danilo Martins,Analista de sistemas web (webmaster),64262.29,0,1249.88,23506.3,65512.17,89018.47,Ceará
Eduardo Gomes,Anestesiologista,62636.8,0,0,26105.3,62636.8,88742.1,Ceará
Gabriel Costa,Apresentador animador de circo,56989.5,0,2168.5,28856.06,59158,88014.06,Ceará
Sophia Azevedo,Árbitro central (judô),57126.13,998.44,1040,28582.89,59164.57,87747.46,Ceará
Davi Dias,Armador de ferros,58326.1,9444.13,3302.25,16378.53,71072.48,87451.01,Ceará
Gustavo Lima,Armador de manilhas,52404.91,656.81,1040,33298.31,54101.72,87400.03,Ceará
Lavinia Cardoso,Armazenário (comércio varejista),57126.13,537.72,1040,28582.89,58703.85,87286.74,Ceará
Gabrielly Barros,Arquivista de documentos,56357.28,3255.96,5072.19,22438.05,64685.43,87123.48,Ceará
Matheus Rodrigues,Arte educador,63696.82,0,14.58,23023.47,63711.4,86734.87,Ceará
Giovanna Santos,Artista de circo (outros),54787.2,2071.68,1650,27877.83,58508.88,86386.71,Ceará
Rafaela Martins,Assistente de salinas,56914.4,0,413.44,28364.75,57327.84,85692.59,Ceará
Fernanda Barbosa,Assistente de serviço de contabilidade,52588.76,0,0,33079.43,52588.76,85668.19,Ceará
Diego Martins,Atendente em agência de correios,57401.6,9638,2085.94,15871.78,69125.54,84997.32,Ceará
Isabella Araujo,Auxiliar de contas a receber,47175.68,8646.77,1719.38,26193.2,57541.83,83735.03,Ceará
Nicolas Barros,Auxiliar de dietista,65920.22,0,0,17581.85,65920.22,83502.07,Ceará
Tânia Souza,Auxiliar de manutenção de edifícios,42701.33,0,0,40063.09,42701.33,82764.42,Ceará
Fábio Rocha,Auxiliar em saúde bucal,54449.33,0,0,27629.36,54449.33,82078.69,Ceará
Gustavo Pinto,Avicultor comercial,60261.87,0,0,21431.78,60261.87,81693.65,Ceará
Marcos Gomes,Agente de fiscalização ambiental,58819.6,108.66,0,21201.01,58928.26,80129.27,Ceará
Fábio Lima,Agente de inspeção (qualidade),53318.23,0,0,26804.96,53318.23,80123.19,Ceará
Bianca Gomes,Agente educador,53040,3111.66,2040.64,21513.91,58192.3,79706.21,Ceará
Vinicius Oliveira,Ajudante de cozinha,54508.46,2362.74,1066.94,21276.6,57938.14,79214.74,Ceará
Leonor Lima,Ajudante de lingotamento,55179.64,0,2192.8,21442.4,57372.44,78814.84,Ceará
Beatriz Araujo,Ajudante de maquinista de trem,49028.62,591.93,0,29161.21,49620.55,78781.76,Ceará
Guilherme Cardoso,Alambiqueiro,56905.62,0,0,21277.33,56905.62,78182.95,Ceará
Sarah Araujo,Analista de câmbio,61256.29,0,0,16332.1,61256.29,77588.39,Ceará
Mateus Alves,Analista de contabilidade,49502.4,889.02,650,26526.8,51041.42,77568.22,Ceará
Eduarda Barros,Antenista,53115.16,2779.11,0,20304.93,55894.27,76199.2,Ceará
Thaís Gomes,Apanhador - na cultura,49681.19,0,0,26418.07,49681.19,76099.26,Ceará
Julieta Costa,Arador,54781.37,0,0,20695.94,54781.37,75477.31,Ceará
Kaua Santos,Arcebispo,43528.45,0,1236.33,30374.95,44764.78,75139.73,Ceará
Rafaela Oliveira,Artesão tecelão,58763.33,0,0,15641.73,58763.33,74405.06,Ceará
Rafael Oliveira,Assistente ou auxiliar de iluminação na produção para televisão e produtoras de vídeo,47750.31,0,0,25683.68,47750.31,73433.99,Ceará
Leila Rocha,Assistente sindical de entidades patronais,53115.18,0,0,20304.93,53115.18,73420.11,Ceará
Luis Alves,Assistente técnico - no serviço público,42851.3,1401.21,4889.97,24255.22,49142.48,73397.7,Ceará
Arthur Azevedo,Atendente de peixaria,38696.3,4208.63,1346.25,28453.91,44251.18,72705.09,Ceará
Marina Barros,Atleta de esgrima,39322.5,9285.64,0,23751.44,48608.14,72359.58,Ceará
Nicole Almeida,Auxiliar administrativo,49775.32,0,1936.5,19953.63,51711.82,71665.45,Ceará
Vinicius Santos,Auxiliar de encanador,48811.5,0,0,22094.41,48811.5,70905.91,Ceará
Felipe Santos,Auxiliar de inventário,41296.5,2577.68,2072.76,24368.38,45946.94,70315.32,Ceará
Beatrice Santos,Auxiliar de padeiro,44594.74,0,0,25232.72,44594.74,69827.46,Ceará
Aline Lima,Auxiliar de parteira,42065.26,0,0,27729.05,42065.26,69794.31,Ceará
Livia Barbosa,Auxiliar mecânico de refrigeração,48870.1,0,950.63,19475.49,49820.73,69296.22,Ceará
Bruno Dias,Auxiliar técnico de educação,47925.87,0,1846.13,19455.72,49772,69227.72,Ceará
Rafael Carvalho,Administrador de carteiras de crédito e cobrança,43946.03,0,2080.78,21554.17,46026.81,67580.98,Ceará
Letícia Rocha,Advogado (ambientalista),37843.1,0,0,29236.41,37843.1,67079.51,Ceará
Luiz Lima,Agente de investigação privada,35563.55,0,1039.74,28973.17,36603.29,65576.46,Ceará
Martim Correia,Agente sanitarista,44636.3,0,1736.25,18603.55,46372.55,64976.1,Ceará
Júlia Sousa,Ajudante de pintor de produção,43362.79,7293.06,826.9,11637.65,51482.75,63120.4,Ceará
Carolina Rodrigues,Analista administrativo,48068.14,0,0,12948.41,48068.14,61016.55,Ceará
Beatriz Oliveira,Analista de redes e de comunicação de dados,42102.86,0,0,17494.76,42102.86,59597.62,Ceará
Emilly Fernandes,Analista kirlian,45483.83,0,1001.6,12567.48,46485.43,59052.91,Ceará
Ryan Azevedo,Aplicador agrícola,45002.52,5843.02,0,6995.5,50845.54,57841.04,Ceará
Julian Melo,Apresentador animador de eventos,37508.48,897.24,0,18539.64,38405.72,56945.36,Ceará
Carolina Almeida,Apresentador de programas de televisão,5733.12,826.38,31668.4,18404.96,38227.9,56632.86,Ceará
Beatriz Santos,Arcipreste,29499.18,0,223.92,25219.11,29723.1,54942.21,Ceará
Kauê Cunha,Arquiteto paisagista,40612,0,0,13448.1,40612,54060.1,Ceará
Kaua Costa,Artesão crocheteiro,28996,4993.59,1000,17272.77,34989.59,52262.36,Ceará
Beatrice Martins,Artesão tricoteiro,46944.92,108.59,0,4982.67,47053.51,52036.18,Ceará
Igor Pinto,Assistente de negócios de seguros,27953.38,0,923.88,20661.11,28877.26,49538.37,Ceará
Letícia Alves,Assistente jurídico,34231.59,1130.93,402.39,13336.07,35764.91,49100.98,Ceará
Raissa Azevedo,Assistente técnico de engenharia de obras de saneamento,31418.4,0,0,17543.27,31418.4,48961.67,Ceará
André Cunha,Atendente de berçário,30453.69,430.13,3857.54,13529.22,34741.36,48270.58,Ceará
Douglas Sousa,Atleta de handebol,35509.21,0,0,11015.31,35509.21,46524.52,Ceará
Vinícius Dias,Auxiliar administrativo de diretoria,23928.89,1312.53,650,18655.97,25891.42,44547.39,Ceará
Evelyn Fernandes,Auxiliar de escrituração fiscal,40733,0,944,932.65,41677,42609.65,Ceará
Murilo Oliveira,Auxiliar de laboratorista de solos e de concreto,42020.43,0,0,0,42020.43,42020.43,Ceará
Amanda Martins,Auxiliar de linha de produção,36801,0,3374.88,1711.18,40175.88,41887.06,Ceará
Matheus Costa,Auxiliar de manutenção elétrica e hidráulica,29378.32,0,407.01,11855.63,29785.33,41640.96,Ceará
Beatriz Goncalves,Auxiliar de orientação educacional,40982.24,0,0,0,40982.24,40982.24,Ceará
Sofia Carvalho,Auxiliar de orientação pedagógica em educação fundamental de primeira a quarta séries,23271.73,2056.6,357.28,15256.77,25685.61,40942.38,Ceará
Emilly Correia,Auxiliar de sushiman,34178.2,0,0,6016.83,34178.2,40195.03,Ceará
Ana Castro,Auxiliar mecânico de ar condicionado,36886.5,0,0,2843.13,36886.5,39729.63,Ceará
Miguel Cunha,Acabador de moldes (fundição),24312.18,0,231.52,12443.26,24543.7,36986.96,Ceará
Felipe Cavalcanti,Administrador de sistema operacional de rede,26309.05,0,0,9132.36,26309.05,35441.41,Ceará
Tânia Castro,Administrador de sistemas operacionais de rede,34457.68,0,0,932.65,34457.68,35390.33,Ceará
Júlio Cavalcanti,Administrador público,34400,0,0,684.32,34400,35084.32,Ceará
Fábio Martins,Advogado contratualista,34063.76,63.12,0,0,34126.88,34126.88,Ceará
Daniel Alves,Agente administrativo supervisor,24939.24,0,0,7716.26,24939.24,32655.5,Ceará
Rebeca Barros,Agente de viagem,21803.79,0,0,8606.53,21803.79,30410.32,Ceará
Lara Goncalves,Agente funerário,28465.22,0,759.39,973.2,29224.61,30197.81,Ceará
Rafaela Pinto,Agricultor na produção de gramíneas forrageiras,29534.25,20.16,0,0,29554.41,29554.41,Ceará
Diego Silva,Ajudante de boiadeiro,28507.5,0,0,648.8,28507.5,29156.3,Ceará
Tiago Santos,Ajudante de fundidor,14300.15,0,319.4,13211.85,14619.55,27831.4,Ceará
Ana Gomes,Alheiro (comércio atacadista),12925.44,1948.32,1497.38,9110.84,16371.14,25481.98,Ceará
Gabriela Rocha,Amassador - em olaria,23959.43,0,0,973.2,23959.43,24932.63,Ceará
Nicolas Oliveira,Amolador de guarnição - na fabricação têxtil,24709.87,0,0,0,24709.87,24709.87,Ceará
João Fernandes,Analista de cobrança (instituições financeiras),18009.6,0,145,5799.74,18154.6,23954.34,Ceará
Larissa Gomes,Analista de logística de transporte,14291.21,1745.1,580.58,6793.58,16616.89,23410.47,Ceará
Luana Sousa,Apontador de campo,12798.03,0,0,7531.42,12798.03,20329.45,Ceará
Luana Melo,Árbitro geral de campo,12780.95,0,0,6314.42,12780.95,19095.37,Ceará
Antônio Carvalho,Arte-finalista,17451.26,0,0,0,17451.26,17451.26,Ceará
Eduarda Pinto,Artífice do couro,15851.56,0,216.45,558.4,16068.01,16626.41,Ceará
Matilde Lima,Assentador cerâmico,12775.52,0,520,3044.65,13295.52,16340.17,Ceará
Yasmin Cunha,Assessor bilíngüe,12798.02,0,400,3082.3,13198.02,16280.32,Ceará
Fernanda Santos,Assistente de direção de cinema,15678.28,0,0,0,15678.28,15678.28,Ceará
Kauê Rocha,Assistente de prevenção de perdas,8694,0,1682.89,4851.97,10376.89,15228.86,Ceará
Marisa Alves,Atendente de judiciário,13454.21,0,171.97,0,13626.18,13626.18,Ceará
Enzo Silva,Atleta de triatlo,2591.2,0,5516.02,4062.42,8107.22,12169.64,Ceará
Ana Pinto,Auditor-fiscal da previdência social,11109.6,0,0,0,11109.6,11109.6,Ceará
Emily Gomes,Auxiliar de costureira (no acabamento),9448,0,0,1500,9448,10948,Ceará
Danilo Souza,Auxiliar de mesa em restaurantes,9932.85,0,0,0,9932.85,9932.85,Ceará
Ryan Alves,Auxiliar de operador de máquina de bordar,9691.2,0,0,0,9691.2,9691.2,Ceará
Leila Silva,Auxiliar de serigrafia,9015.3,0,0,0,9015.3,9015.3,Ceará
Gustavo Castro,Avícola - empregador,7326.46,0,0,0,7326.46,7326.46,Ceará
Emily Fernandes,Abastecedor de caldeira,6965.56,0,0,0,6965.56,6965.56,Ceará
Enzo Costa,Administrador de sistemas operacionais de rede,4799.26,0,100,816.84,4899.26,5716.1,Ceará
Leonor Silva,Afiador de lâminas,4600,0,0,0,4600,4600,Ceará
Vinícius Alves,Afinador de motores a diesel,4481.25,0,0,0,4481.25,4481.25,Ceará
Amanda Almeida,Agente de estação portuária,4000,0,0,0,4000,4000,Ceará
Luis Souza,Agente indígena de saneamento,3135,0,0,0,3135,3135,Ceará
Davi Fernandes,Agrostólogo,2640.46,0,0,0,2640.46,2640.46,Ceará
Ana Barbosa,Ajudante de carvoaria,2310,0,0,0,2310,2310,Ceará
Renan Cavalcanti,Ajustador limador de tornos,0,0,483.73,694.24,483.73,1177.97,Ceará
Mateus Dias,Alergologista,1039.5,0,0,0,1039.5,1039.5,Ceará
Murilo Cavalcanti,Alvejador de couros,0,Not Provided,Not Provided,600,0,600,Ceará
Otávio Alves,Anotador de produção,90910,0,0,16609,90910,107519,Ceará
Luana Carvalho,Árbitro de karatê,57545,0,0,25930,57545,83475,Ceará
Paulo Goncalves,Árbitro geral de campo,63132,683,1694,17460,65509,82969,Ceará
Isabelle Goncalves,Argumentista-roteirista de história em quadrinhos,48894,0,0,31308,48894,80202,Ceará
Nicole Martins,Armeiro (comércio atacadista),51954,0,1050,24845,53004,77849,Ceará
Rafaela Barbosa,Arteterapeuta,40072,30,0,22872,40102,62974,Ceará
Bruna Rocha,Asperador de couro no acabamento de calçados,43549,1407,0,15317,44956,60273,Ceará
Sofia Rodrigues,Assistente de analista de produtos,46673,1434,0,6711,48107,54818,Ceará
Guilherme Rodrigues,Assistente de engenharia (construção civil),34904,247,0,13830,35151,48981,Ceará
Nicole Melo,Atleta de futebol sete,182698,0,840,70030,183538,253568,Ceará
Emily Goncalves,Ator de teatro,108165,0,16209,28853,124374,153227,Ceará
Samuel Carvalho,Atuário,110163,0,8360,29122,118523,147645,Ceará
Rafaela Martins,Auxiliar administrativo trilíngüe,94919,0,840,34774,95759,130533,Ceará
Ryan Martins,Auxiliar de manutenção de linha férrea,57979,9773,7907,29733,75659,105392,Ceará
Júlia Cavalcanti,Auxiliar de radiologia (revelação fotográfica),63983,6644,160,29591,70787,100378,Ceará
Raissa Cardoso,Auxiliar técnico florestal,61864,3933,0,28976,65797,94773,Ceará
Pedro Correia,Abastecedor de máquinas de linha de produção,56325,9301,7084,18553,72710,91263,Ceará
Danilo Rocha,Adeleiro (comércio varejista),68532,0,0,20173,68532,88705,Ceará
Alex Oliveira,Advogado (direito civil),47678,10575,1435,25511,59688,85199,Ceará
Cauã Araujo,Advogado generalista,60656,0,315,22577,60971,83548,Ceará
Felipe Barbosa,Advogados (direito eletrônico),68627,0,0,14655,68627,83282,Ceará
Fernanda Azevedo,Agente de investigação privada,59703,1673,0,18781,61376,80157,Ceará
Yasmin Araujo,Ajudante de forneiro,55809,0,1375,18621,57184,75805,Ceará
Kaua Pinto,Ajudante de produção - na indústria de bebidas,61312,0,288,12874,61600,74474,Ceará
Kaua Souza,Ajuntador de andiroba,51027,525,1260,21311,52812,74123,Ceará
Miguel Barros,Alfaceiro,59353,0,525,13621,59878,73499,Ceará
Nicole Rocha,Ambulante,58545,0,340,13373,58885,72258,Ceará
Fábio Melo,Analista de tráfego,51027,0,0,17841,51027,68868,Ceará
Kauê Souza,Analista tributário (economista),42692,8843,0,16740,51535,68275,Ceará
Leila Araujo,Animador de televisão,54951,0,150,12840,55101,67941,Ceará
Kaua Gomes,Armador de estrutura de concreto armado,51920,0,0,12441,51920,64361,Ceará
Danilo Santos,Arrolhador,51027,0,306,11590,51333,62923,Ceará
