Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Rafaela Pereira,Ajudante de produção de óleos vegetais - na ind. Alimentar,98509.67,0,0,32258.96,98509.67,130768.63,Bahia
Renan Sousa,Alambiqueiro,73422.86,0,2742.38,53960.83,76165.24,130126.07,Bahia
Letícia Ferreira,Amolador de cutelaria,97627.27,0,0,31492.65,97627.27,129119.92,Bahia
Daniel Sousa,Amolador de facas,82626.42,0,4882.08,41607.8,87508.5,129116.3,Bahia
Kaua Pereira,Analista de ecodesenvolvimento (economista),78641.92,0,3301.76,46112.48,81943.68,128056.16,Bahia
Aline Pinto,Analista de micróbios,79311.86,15139.31,1586.31,31308.25,96037.48,127345.73,Bahia
Ryan Rodrigues,Analista econômico,93928.8,0,0,32437.85,93928.8,126366.65,Bahia
Antônio Lima,Anotador (judô),76564.83,0,961.54,48145.99,77526.37,125672.36,Bahia
Beatriz Cunha,Apanhador - na cultura,65585.48,16399.8,1236.8,42280.71,83222.08,125502.79,Bahia
Otávio Rodrigues,Árbitro chefe de área (karatê),54787.2,22472.64,2781.2,43887.06,80041.04,123928.1,Bahia
Isabela Rodrigues,Árbitro de futebol de salão,90348,0,3077,30436.61,93425,123861.61,Bahia
Kauã Castro,Árbitro geral de campo,74147.78,7000.69,3651.76,38924.57,84800.23,123724.8,Bahia
Martim Correia,Arquivista,92795.24,0,0,30053.72,92795.24,122848.96,Bahia
Vitór Goncalves,Arraçoador (pecuária polivalente),92258.48,0,0,30467.4,92258.48,122725.88,Bahia
Larissa Costa,Arreador em matadouro,79311.83,0,2626.31,40608.8,81938.14,122546.94,Bahia
Emily Cardoso,Arrieiro,78041.6,0,0,44208.34,78041.6,122249.94,Bahia
Tânia Costa,Artista plástico,80581.69,0,0,40834.79,80581.69,121416.48,Bahia
Erick Santos,Atendente de seguro saúde,79267.47,5540.11,1585.42,33433.81,86393,119826.81,Bahia
Marcos Rodrigues,Atleta de patinação,95553,0,0,23750.36,95553,119303.36,Bahia
Lara Cavalcanti,Atleta de vela,78041.6,0,4502.4,36620.99,82544,119164.99,Bahia
Luiz Martins,Atleta profissional de tênis,80406.8,1331.96,1286.84,35946.65,83025.6,118972.25,Bahia
Vitória Fernandes,Auditor-fiscal da previdência social,68405.77,644.09,0,49466.84,69049.86,118516.7,Bahia
Victor Martins,Auxiliar de agricultura,79311.88,90.74,0,38680.52,79402.62,118083.14,Bahia
Douglas Castro,Auxiliar de confecção,74095.2,0,0,43726.69,74095.2,117821.89,Bahia
Estevan Cavalcanti,Auxiliar de desossador,54787.2,34122.15,650,27877.83,89559.35,117437.18,Bahia
Julia Azevedo,Auxiliar de processamento de fumo,76942.4,0,0,38752.78,76942.4,115695.18,Bahia
Douglas Alves,Auxiliar mecânico de refrigeração,54787.2,26409.45,650,33169.11,81846.65,115015.76,Bahia
Clara Dias,Auxiliar técnico de distribuição de energia,59035.2,19920.54,2297.6,33713.49,81253.34,114966.83,Bahia
Júlio Correia,Avaliador judicial,73206,1315.08,0,39729.94,74521.08,114251.02,Bahia
Kauê Silva,Azulejador,65908.02,0,4652.84,43508.63,70560.86,114069.49,Bahia
Vitória Rocha,Acompanhante de idosos,60708.19,0,13852.45,38814.98,74560.64,113375.62,Bahia
Leonor Melo,Adestrador (eqüinos),76250.43,0,4362,32645.54,80612.43,113257.97,Bahia
Samuel Oliveira,Administrador de fundos e carteiras de investimento,79311.82,217.04,0,33471.72,79528.86,113000.58,Bahia
Brenda Rocha,Administrador de instituições culturais,70344.8,0,0,42651.5,70344.8,112996.3,Bahia
Yasmin Azevedo,Afiador de facas ( inclusive ambulante),73551.05,91.8,0,38458.44,73642.85,112101.29,Bahia
Emily Ferreira,Agbá,69858.61,0,0,41869.66,69858.61,111728.27,Bahia
Guilherme Barros,Agente da guarda portuária,70477.61,0,2741.6,38417.21,73219.21,111636.42,Bahia
Luis Alves,Agente de estação portuária,83277.51,0,0,28043.67,83277.51,111321.18,Bahia
Laura Barros,Agente de passagens,76250.42,0,0,34785.46,76250.42,111035.88,Bahia
Leonardo Ferreira,Ajudante de forjador,81769.6,0,0,27478.07,81769.6,109247.67,Bahia
Luis Rocha,Ajudante de operador de serra,63482.31,0,0,45374.04,63482.31,108856.35,Bahia
Nicolash Cardoso,Ajudante de queijeiro,70051.48,0,3856.8,34673.86,73908.28,108582.14,Bahia
Ryan Correia,Ajustador de válvulas,79311.83,0,1586.31,27433.17,80898.14,108331.31,Bahia
Yasmin Pinto,Analista de cadeias produtivas (economista),65908,0,7400.2,33938.32,73308.2,107246.52,Bahia
Beatriz Sousa,Analista de crédito (economista),65239.25,0,5490.32,36460.47,70729.57,107190.04,Bahia
Beatriz Rodrigues,Analista de custos,76091.16,0,0,31014.57,76091.16,107105.73,Bahia
Tânia Ribeiro,Analista de desenvolvimento de sistemas,80013.85,0,0,27021.56,80013.85,107035.41,Bahia
Yasmin Pereira,Analista de produto industrial (economista),54787.2,14321.62,3389.36,33872.01,72498.18,106370.19,Bahia
Luís Azevedo,Aplicador agrícola,70602.4,0,3500.64,30870.61,74103.04,104973.65,Bahia
Vitór Lima,Apontador (vôlei),66412.81,1743.07,0,36664.35,68155.88,104820.23,Bahia
Isabella Goncalves,Apresentador animador de programas de rádio,66294.27,257.28,1040,36862.85,67591.55,104454.4,Bahia
Nicolas Souza,Árbitro central (karatê),73846.88,0,1040,29248.1,74886.88,104134.98,Bahia
Pedro Pinto,Armeiro (comércio varejista),71048.86,0,1039.74,31469.98,72088.6,103558.58,Bahia
Kauê Ferreira,Aromista,71543.3,0,0,32001.89,71543.3,103545.19,Bahia
Maria Ferreira,Arquivador,77049.3,619.03,0,25573.06,77668.33,103241.39,Bahia
Leonor Rodrigues,Arrozeiro,57563.34,0,1040,44122.4,58603.34,102725.74,Bahia
Tiago Rodrigues,Artesão com material reciclável,73846.91,1400.53,1170,25924.01,76417.44,102341.45,Bahia
Júlia Carvalho,Artista de força capilar,66636.79,8323.13,0,27141.99,74959.92,102101.91,Bahia
Yasmin Silva,Assistente de produtos (técnico de seguros),64567.2,4355.18,0,31861.54,68922.38,100783.92,Bahia
Gabriel Rodrigues,Assistente técnico de seguros,64018.4,0,3735.6,32783.12,67754,100537.12,Bahia
Alex Castro,Assoalhador,70602.4,0,0,29809.56,70602.4,100411.96,Bahia
Eduarda Cavalcanti,Atendente de clínica veterinária,56989.5,0,0,43164.59,56989.5,100154.09,Bahia
Gabrielle Sousa,Atendente de hospital,68369.03,0,410.7,31292.12,68779.73,100071.85,Bahia
Felipe Sousa,Atleta de karatê,54787.2,6639.85,3389.36,34507.53,64816.41,99323.94,Bahia
Amanda Martins,Atleta de remo,63433.6,0,0,35847.29,63433.6,99280.89,Bahia
Luís Martins,Auditor de atividades urbanas,60569.66,0,0,38365.46,60569.66,98935.12,Bahia
Rebeca Martins,Auditor-fiscal da receita federal,64686.98,9004.12,1293.77,23777.62,74984.87,98762.49,Bahia
Sarah Silva,Auxiliar de arquitetura,59664.81,0,1308.24,37253.39,60973.05,98226.44,Bahia
Mateus Santos,Auxiliar de barman,54787.2,8889.8,754.48,33743.96,64431.48,98175.44,Bahia
Luis Azevedo,Auxiliar de enfermagem em hemodiálise,72225.88,0,0,25125.76,72225.88,97351.64,Bahia
Luís Lima,Auxiliar de estúdio em operação de equipamentos de produção para televisão e produtoras de vídeo,65908.04,0,1256.8,29978.94,67164.84,97143.78,Bahia
Julian Correia,Auxiliar de feirante,56422.98,2538.92,0,38053.31,58961.9,97015.21,Bahia
Isabela Lima,Auxiliar de maquinista de trem,60576.16,0,0,35917.87,60576.16,96494.03,Bahia
Arthur Sousa,Auxiliar de marceneiro,57126.15,452.45,3302.25,35600.97,60880.85,96481.82,Bahia
Luiz Cunha,Auxiliar de tráfego de exportação e importação,54787.2,15992.27,3389.36,21598.65,74168.83,95767.48,Bahia
Fernanda Castro,Auxiliar em saúde bucal,60576.15,0,0,35130.43,60576.15,95706.58,Bahia
Luana Carvalho,Abridor de lã,54787.2,14970.31,650,24253.11,70407.51,94660.62,Bahia
Manuela Cardoso,Acabador de mármore e granito,60953.5,0,596.59,33050.87,61550.09,94600.96,Bahia
Samuel Dias,Administrador de recursos tecnológicos,49775.33,9640.27,1898.25,32829.74,61313.85,94143.59,Bahia
Isabela Gomes,Advogado (biodireito),55650.76,0,0,38157.9,55650.76,93808.66,Bahia
Danilo Araujo,Advogado de empresa,60883.5,2612.63,3448.5,26579.81,66944.63,93524.44,Bahia
Nicolash Ribeiro,Afinador de instrumentos musicais,51258.82,0,0,42005.7,51258.82,93264.52,Bahia
Gabriel Melo,Agenciador de cargas,54787.2,4786.5,650,32908.86,60223.7,93132.56,Bahia
Camila Barbosa,Agente de combate às endemias,58792.19,0,0,34101.96,58792.19,92894.15,Bahia
Igor Lima,Agente de saneamento,58899.25,0,0,33724.36,58899.25,92623.61,Bahia
Bruna Goncalves,Agente de saúde pública,54787.2,9298.93,650,27877.83,64736.13,92613.96,Bahia
Miguel Lima,Agente de segurança socioeducativa,60929.61,0,1040,30581.23,61969.61,92550.84,Bahia
Lara Souza,Agente fiscal(atividades urbanas),67605.63,0,1521.8,23288.96,69127.43,92416.39,Bahia
Luana Rodrigues,Agricultor polivalente - conta própria,57998.43,0,0,34164.84,57998.43,92163.27,Bahia
Emily Barbosa,Agrostólogo,67433.6,0,0,24697.28,67433.6,92130.88,Bahia
Beatrice Rodrigues,Ajudante de embalador,58124.11,0,0,33728.69,58124.11,91852.8,Bahia
Enzo Pinto,Ajuntador de ouricuri,55443.15,1040.52,1040,33454.85,57523.67,90978.52,Bahia
Guilherme Almeida,Almoxarife,54664.66,1567.2,650,33468.15,56881.86,90350.01,Bahia
Emilly Costa,Analista contábil,54787.2,13353.44,863.12,20953.95,69003.76,89957.71,Bahia
Felipe Correia,Analista de comunicação (teleprocessamento),57126.14,0,3437.26,29235.31,60563.4,89798.71,Bahia
Camila Araujo,Analista de laboratório químico (petróleo),66111.8,0,0,23314.55,66111.8,89426.35,Bahia
Daniel Azevedo,Analista de negócios,67311.77,0,3233.87,18730.24,70545.64,89275.88,Bahia
Davi Ferreira,Analista de transportes e trânsito,61983.8,938.5,0,25937.72,62922.3,88860.02,Bahia
Beatriz Almeida,Apanhador de buriti,57126.13,1693.21,1040,28582.89,59859.34,88442.23,Bahia
Emilly Rodrigues,Aplicador de impressos em cerâmica,49257.67,8784.14,3112.88,27098.16,61154.69,88252.85,Bahia
Sarah Costa,Apontador de tempo (produção),56340.49,0,956.65,30787.28,57297.14,88084.42,Bahia
Arthur Cavalcanti,Aprendiz de mecânico ajustador,47281.14,28987.75,0,11770.95,76268.89,88039.84,Bahia
Kauã Fernandes,Aramador - na fabricação de arame,60025.3,0,0,27793.76,60025.3,87819.06,Bahia
Leonardo Barros,Aramista (equilibrista),53115.18,0,1170,33513.81,54285.18,87798.99,Bahia
Julian Azevedo,Árbitro geral de pista,46549.08,0,0,41066.11,46549.08,87615.19,Bahia
Larissa Araujo,Armeiro (comércio atacadista),53872,38.85,0,33368,53910.85,87278.85,Bahia
Isabela Santos,Arqueador,68623.17,0,13640.09,4971.92,82263.26,87235.18,Bahia
Aline Gomes,Arquiteto urbanista,53115.2,0,1040,32975.93,54155.2,87131.13,Bahia
Bruno Melo,Arrematador de fogos,69062.05,0,0,17871.21,69062.05,86933.26,Bahia
Luiz Lima,Arrozeiro,57126.11,1222.24,600,27805.42,58948.35,86753.77,Bahia
Lara Oliveira,Arrozeiro (comércio),57126.22,0,1040,28582.9,58166.22,86749.12,Bahia
Joao Oliveira,Assistente comercial de seguros,44193.85,760.24,1040,40076.69,45994.09,86070.78,Bahia
Camila Costa,Assistente de apontador (basquete),57126.17,0,840,28068.21,57966.17,86034.38,Bahia
Isabella Rodrigues,Assoalhador,57126.18,0,0,28316.11,57126.18,85442.29,Bahia
Kauan Cavalcanti,Atendente comercial em agência postal,55690.44,0,3239,26505.3,58929.44,85434.74,Bahia
Otávio Rodrigues,Atendente de consultório veterinário,46234.67,17619.24,2323.33,19137.44,66177.24,85314.68,Bahia
Carla Castro,Atleta de patinação,56590.03,0,0,28192.02,56590.03,84782.05,Bahia
João Azevedo,Autor-roteirista de teatro,56190.21,0,0,27938.34,56190.21,84128.55,Bahia
Carlos Correia,Auxiliar de curtimento,61204.8,0,0,22380.44,61204.8,83585.24,Bahia
Vitor Melo,Auxiliar de fabricação nas indústrias de artefatos de cimento,54787.2,156.72,650,27617.57,55593.92,83211.49,Bahia
Luis Souza,Auxiliar de judiciário,51080.62,0,0,31924.58,51080.62,83005.2,Bahia
Julian Cardoso,Auxiliar de laboratório de imunobiológicos,46466.31,6016.8,7.09,30446.04,52490.2,82936.24,Bahia
Paulo Cardoso,Auxiliar de lavanderia,58301.73,0,0,24539.83,58301.73,82841.56,Bahia
Sofia Cardoso,Auxiliar de produção - na confecção de roupas,47669.09,886.05,0,33748.27,48555.14,82303.41,Bahia
Diogo Barros,Administrador de contadorias e registros fiscais,52003.67,2600.01,0,26591.98,54603.68,81195.66,Bahia
Lucas Dias,Administrador florestal,48870.17,0,0,32124.8,48870.17,80994.97,Bahia
Vinícius Dias,Administrador no comércio de mercadorias,59282.93,5231.72,1627.09,14837.9,66141.74,80979.64,Bahia
Enzo Melo,Administrador público,40424.85,20329.58,2671.24,17544.67,63425.67,80970.34,Bahia
Sofia Santos,Advogado (concorrência desleal),47750.27,0,1040,32104.02,48790.27,80894.29,Bahia
Rodrigo Gomes,Advogado (direito de família e sucessões),49260.14,0,0,31589.18,49260.14,80849.32,Bahia
Eduardo Silva,Advogado (direito internacional),54204.8,0,2108.8,24517.72,56313.6,80831.32,Bahia
Marisa Martins,Advogado (direitos da criança e do adolescente),47925.83,790.34,1040,31046.05,49756.17,80802.22,Bahia
Leonor Fernandes,Afiador ambulante,45982.58,0,2572.88,32042.44,48555.46,80597.9,Bahia
Maria Castro,Agente de pátio,53115.13,0,0,26868.91,53115.13,79984.04,Bahia
Luiza Fernandes,Agente de vistoria de alarmes,48386.76,151.88,0,31175.96,48538.64,79714.6,Bahia
Igor Araujo,Ajudante de cabista,46466.37,0,1040,31774.64,47506.37,79281.01,Bahia
Fernanda Azevedo,Ajudante de enfardamento,56905.6,498.06,0,21737.39,57403.66,79141.05,Bahia
José Costa,Ajudante de lubrificação (indústria),45671.3,959.04,650,31533.8,47280.34,78814.14,Bahia
Nicole Cavalcanti,Ajudante de pátio de sucata,50555.2,1995.6,2707.36,23387.04,55258.16,78645.2,Bahia
Emily Rocha,Ajudante de rebarbação (metais),57126.15,0,0,21334.02,57126.15,78460.17,Bahia
Carolina Cunha,Ajudante de serviço de (aplicação de produtos agroquímicos),51117.75,107.46,0,27184.34,51225.21,78409.55,Bahia
Vitoria Azevedo,Alfaite modelista,53115.14,0,1040,23929.02,54155.14,78084.16,Bahia
Diogo Pereira,Amolador de serras,44716.14,0,1314.3,31756.53,46030.44,77786.97,Bahia
Daniel Carvalho,Amostrista de minérios,46466.32,0,0,31287.15,46466.32,77753.47,Bahia
Kauã Barbosa,Analista de inteligência de mercado,56248.8,0,0,21122.63,56248.8,77371.43,Bahia
Gustavo Almeida,Analista fiscal (economista),47750.34,2984.19,0,25910.49,50734.53,76645.02,Bahia
Antônio Santos,Apicultor - exclusive conta própria e empregador,58326.14,0,1170,16393.79,59496.14,75889.93,Bahia
Matheus Costa,Aplicador de resinas em pisos,47925.81,560.34,1040,26222.33,49526.15,75748.48,Bahia
Isabella Cunha,Árbitro assistente (futebol),47925.87,0,913.88,26567.75,48839.75,75407.5,Bahia
Julian Souza,Arquiteto restaurador,52939.5,165.93,1170,20560.02,54275.43,74835.45,Bahia
Paulo Ferreira,Arquivista pesquisador (jornalismo),53115.11,247.89,1040,20386.87,54403,74789.87,Bahia
Vitória Fernandes,Arrendatário na agropecuária,42931.53,5063.55,1637.25,25082.06,49632.33,74714.39,Bahia
Tânia Ribeiro,Assessor bilíngüe,57126.21,0,1040,15780.59,58166.21,73946.8,Bahia
Otávio Rodrigues,Assistente de analista de produtos,52783.65,1008.93,0,20056.19,53792.58,73848.77,Bahia
Giovanna Barros,Assistente de contabilidade industrial,44647.02,0,650,28494.85,45297.02,73791.87,Bahia
Erick Souza,Assistente de negócios de seguros,43900.08,0,0,29676.49,43900.08,73576.57,Bahia
Bruno Cavalcanti,Assistente técnico de engenharia de obras de saneamento,41296.5,1913.64,0,30181.37,43210.14,73391.51,Bahia
