Nome do empregado,Cargo,Salário,Hora extra,Outros pagamentos,Benefícios,Salário total,Salário Total & Benefícios,Estado
Rafael Cavalcanti,Administrador de restaurante,77638.4,0,0,35197.53,77638.4,112835.93,Maranhão
Luiza Alves,Agente de segurança ferroviária,72620.85,0,527.36,37517.18,73148.21,110665.39,Maranhão
Victor Oliveira,Ajudante de cabeleireiro,64538.46,4882.79,15.26,40320.65,69436.51,109757.16,Maranhão
Evelyn Cavalcanti,Artesão trançador,54774.14,3472.8,650,43294.5,58896.94,102191.44,Maranhão
Fábio Martins,Ajudante de enfardamento,53115.17,3398.48,1040,34268,57553.65,91821.65,Maranhão
Ryan Goncalves,Alergista e imunologista,61204.8,0,0,29362.52,61204.8,90567.32,Maranhão
Diogo Melo,Alvanel,57126.19,746.54,3302.25,29146.41,61174.98,90321.39,Maranhão
Mateus Cavalcanti,Analista de controle orçamentário (economista),57126.17,90.49,3302.25,29200.71,60518.91,89719.62,Maranhão
Victor Cavalcanti,Analista de estação de tratamento de efluentes,55042.61,0,642.38,33883.68,55684.99,89568.67,Maranhão
Júlio Silva,Analista de meio ambiente (economista),54925.69,0,0,34465.68,54925.69,89391.37,Maranhão
Luiza Fernandes,Árbitro assistente (futebol),65807.8,0,40,21902.56,65847.8,87750.36,Maranhão
Kauan Oliveira,Auxiliar de obstetrícia,57126.11,0,3302.25,22164.33,60428.36,82592.69,Maranhão
Luana Pinto,Auxiliar de supervisor escolar,60056.31,0,0,22085.68,60056.31,82141.99,Maranhão
Amanda Ribeiro,Adestrador (eqüinos),53198.24,4232.35,3317.76,20538.02,60748.35,81286.37,Maranhão
Caio Alves,Administrador de recursos tecnológicos,58569.03,0,877.34,21632.19,59446.37,81078.56,Maranhão
Livia Silva,Afiador de facas ( inclusive ambulante),54204.8,3071.52,2108.8,21160.36,59385.12,80545.48,Maranhão
Kauã Costa,Analista de controle orçamentário (economista),46466.39,0,0,31061.78,46466.39,77528.17,Maranhão
Vinicius Souza,Atendente de enfermagem no serviço doméstico,55987.2,1132.87,650,15142.1,57770.07,72912.17,Maranhão
Fábio Carvalho,Auditor independente (contadores e afins),47417.59,2396.85,0,22068.23,49814.44,71882.67,Maranhão
Yasmin Lima,Auxiliar de dendrometria,48811.5,0,0,22300.05,48811.5,71111.55,Maranhão
Carolina Martins,Abade,47274,245.21,0,20916.3,47519.21,68435.51,Maranhão
Vitória Cunha,Agente de serviços de fiscalização de transportes coletivos e licenciamento de veículos,35031.79,1186.51,1551.75,27361.97,37770.05,65132.02,Maranhão
Erick Alves,Agricultor polivalente - conta própria,64317,0,350,175,64667,64842,Maranhão
Vitor Dias,Ajustador ferramenteiro,61268.17,0,0,1486.56,61268.17,62754.73,Maranhão
Ágatha Cardoso,Animador de festas populares,41296.5,173.25,0,17272.49,41469.75,58742.24,Maranhão
Thiago Barbosa,Assistente técnico de engenharia (obras de infra-estrutura de estrada),31418.4,0,0,17543.27,31418.4,48961.67,Maranhão
Bruna Rocha,Auxiliar de farmácia de manipulação,26849.4,0,0,15591.22,26849.4,42440.62,Maranhão
Ana Martins,Auxiliar de técnico de controle de qualidade,34271.14,0,0,5901.52,34271.14,40172.66,Maranhão
João Rocha,Auxiliar-ajudante de operador de máquinas de lavar fibras,38898.44,0,0,0,38898.44,38898.44,Maranhão
Marcos Araujo,Administrador de compras,36197.63,0,0,0,36197.63,36197.63,Maranhão
Marisa Oliveira,Agbá,28793.13,0,0,4095.16,28793.13,32888.29,Maranhão
Matilde Araujo,Agbagigan,29287.1,8.7,0,3581.84,29295.8,32877.64,Maranhão
Davi Silva,Agenciador de publicidade,32420.35,358.32,0,0,32778.67,32778.67,Maranhão
Tomás Alves,Ajudante de ensacador,27444.26,0,0,879.42,27444.26,28323.68,Maranhão
Gustavo Ribeiro,Ajudante de lavador de tapetes,23349.38,653.51,0,3716.61,24002.89,27719.5,Maranhão
Alice Goncalves,Analista de mercado e produtos (economista),23247.56,0,0,0,23247.56,23247.56,Maranhão
Anna Pinto,Assistente de editorial,15545.14,0,0,0,15545.14,15545.14,Maranhão
Alex Cunha,Ajudante de fundidor,1875,0,0,0,1875,1875,Maranhão
Laura Lima,Ajudante de operação portuária,1575.75,0,0,0,1575.75,1575.75,Maranhão
Guilherme Lima,Apontador de cartões de ponto,74139,0,0,20568,74139,94707,Maranhão
Yasmin Cavalcanti,Árbitro central (judô),58996,120,0,26197,59116,85313,Maranhão
Antônio Oliveira,Asfaltador,45005,3527,2574,9658,51106,60764,Maranhão
Thiago Ribeiro,Avicultor de postura - exclusive conta própria e empregador,76929,0,300,15019,77229,92248,Maranhão
Thaís Barros,Acabador de moldes (fundição),51699,9593,1637,27072,62929,90001,Maranhão
Douglas Barbosa,Afiador ambulante,52180,6458,974,23584,59612,83196,Maranhão
Tiago Cunha,Agente indígena de saneamento,65583,0,300,12626,65883,78509,Maranhão
Bianca Cavalcanti,Agricultor polivalente - conta própria,56046,3651,0,17919,59697,77616,Maranhão
Tânia Alves,Ajudante,54951,0,500,21803,55451,77254,Maranhão
Otávio Rocha,Anotador de produção,40253,1020,1797,24436,43070,67506,Maranhão
Diego Pinto,Apontador (vôlei),45101,293,616,20581,46010,66591,Maranhão
Beatrice Barros,Armeiro (comércio atacadista),51027,0,1300,11739,52327,64066,Maranhão
Thaís Costa,Atleta de paraquedismo,42583,0,1136,13902,43719,57621,Maranhão
Diogo Fernandes,Auxiliar de enfermagem da estratégia de saúde da família,44051,0,75,10667,44126,54793,Maranhão
Bianca Azevedo,Auxiliar de serigrafia,35254,0,1763,15755,37017,52772,Maranhão
Júlio Barros,Abacaxicultor,37774,2521,0,10581,40295,50876,Maranhão
Gustavo Almeida,Abadessa,34169,0,1926,14734,36095,50829,Maranhão
Leonardo Ribeiro,Administrador de restaurante,32630,421,0,15410,33051,48461,Maranhão
Tomás Cardoso,Ajudante de pintor à pistola,31141,0,0,9701,31141,40842,Maranhão
Eduarda Rodrigues,Ajudante de sushiman,28917,433,2141,8940,31491,40431,Maranhão
Paulo Barros,Analista de mercado de trabalho (economista),25961,0,417,8753,26378,35131,Maranhão
Bianca Silva,Animador de circo,24179,0,0,7840,24179,32019,Maranhão
Samuel Ferreira,Animador de eventos,25461,0,0,6555,25461,32016,Maranhão
Murilo Silva,Armeiro (comércio varejista),18468,71,774,5637,19313,24950,Maranhão
Anna Carvalho,Artista dramático,14976,0,0,6272,14976,21248,Maranhão
Lucas Cavalcanti,Atendente de posto de gasolina,13328,0,0,3654,13328,16982,Maranhão
Victor Barbosa,Auxiliar de enfermagem de clínica médica,9795,0,0,2942,9795,12737,Maranhão
Marcos Castro,Agenciador de propaganda,4391,0,0,1262,4391,5653,Maranhão
Carlos Souza,Agente fiscal(atividades urbanas),4486,6,0,0,4492,4492,Maranhão
Gabrielly Sousa,Agricultor na produção da cana-de-açúcar,2704,0,178,1291,2882,4173,Maranhão
Martim Lima,Ajudante de guincheiro,3399,0,0,0,3399,3399,Maranhão
Leonor Martins,Ajudante de pintor à pistola,2142,0,659,278,2801,3079,Maranhão
Victor Souza,Amolador de tesouras ( inclusive ambulante),1465,0,0,199,1465,1664,Maranhão
Vitor Pinto,Analista ambiental,1602,0,0,0,1602,1602,Maranhão
Marcos Castro,Analista contábil,982,0,478,127,1460,1587,Maranhão
Beatriz Almeida,Atleta de voleibol,20348.78,0,0,0,20348.78,20348.78,Maranhão
Joao Souza,Administrador apostólico,44292,617.61,8560.85,16012.96,53470.46,69483.42,Maranhão
Melissa Costa,Administrador de patrimônio,42666,0,8246.76,15508.48,50912.76,66421.24,Maranhão
Sarah Pinto,Administrador de redes,41352,0,8246.76,15399.37,49598.76,64998.13,Maranhão
Emilly Pereira,Advogado civilista,36022,0,10272.84,12231.87,46294.84,58526.71,Maranhão
Kauan Oliveira,Advogado da união,35724,165.32,11285.88,11095.72,47175.2,58270.92,Maranhão
João Melo,Afiador de facas ( inclusive ambulante),32400,0,8846.76,12862.92,41246.76,54109.68,Maranhão
Isabela Dias,Agenciador de propaganda,28668,84.52,11285.88,9106.22,40038.4,49144.62,Maranhão
Maria Costa,Agente de estação (ferrovia e metrô),25913.08,1175.62,5714.79,9482.45,32803.49,42285.94,Maranhão
Samuel Carvalho,Ajudante de sushiman,168129.48,0,56067.89,110941.6,224197.37,335138.97,Maranhão
Gabrielle Alves,Analista de produto agropecuário (economista),91619.88,49917.01,10079.58,106254.87,151616.47,257871.34,Maranhão
Vitoria Lima,Apresentador animador de circo,146090.87,0,12444.6,79928.51,158535.47,238463.98,Maranhão
João Rodrigues,Aromista,142586.33,0,6476.57,82634.29,149062.9,231697.19,Maranhão
Lucas Araujo,Atleta profissional de golfe,102645.37,18204.14,17023.5,72020.84,137873.01,209893.85,Maranhão
Otávio Goncalves,Auxiliar técnico florestal,95339.88,28568.56,8315.25,63594.99,132223.69,195818.68,Maranhão
Isabella Fernandes,Administrador de materiais,78890.09,14888.23,44792.22,52127.83,138570.54,190698.37,Maranhão
Ryan Carvalho,Agricultor polivalente,79209.72,456.97,14276.76,87674.96,93943.45,181618.41,Maranhão
Erick Souza,Apanhador de café,78890.09,738.08,23888.24,65313.36,103516.41,168829.77,Maranhão
Isabella Souza,Arte educador,110446.21,0,3261.16,48952.71,113707.37,162660.08,Maranhão
Vitoria Rodrigues,Assessor de diretoria,95339.88,5522.19,8315.25,51825.22,109177.32,161002.54,Maranhão
Estevan Barros,Assistente de contas de seguros,96507.04,0,5340.38,58283.34,101847.42,160130.76,Maranhão
Larissa Almeida,Atendente de peixaria,73036.68,105.34,1825.92,81792.34,74967.94,156760.28,Maranhão
Gabrielle Pereira,Auxiliar de ginecologia,65695.8,15829.18,6075.85,63007.63,87600.83,150608.46,Maranhão
Isabelle Dias,Auxiliar de técnico de controle de qualidade,109184.64,0,-15483.92,53669.04,93700.72,147369.76,Maranhão
Nicolash Alves,Auxiliar técnico de centro de operação do sistema de energia,66825.12,31782.09,6928.31,41227.78,105535.52,146763.3,Maranhão
Luiz Silva,Afinador mecânico,80763.87,381.65,7104.52,52413.35,88250.04,140663.39,Maranhão
João Ferreira,Agenciador de propaganda,98038.92,0,2451,39977.4,100489.92,140467.32,Maranhão
Gabrielly Ribeiro,Analista de leasing,63112.14,1416.58,15704.39,51179.15,80233.11,131412.26,Maranhão
Victor Cavalcanti,Analista de produtos bancários,67661.39,529.45,28863.58,33517.08,97054.42,130571.5,Maranhão
Cauã Barros,Anotador de pontuação (karatê),71042.32,3739.76,9605.68,44396.04,84387.76,128783.8,Maranhão
Livia Pereira,Antiquário (comércio atacadista),86492.76,0,2662.28,39474.81,89155.04,128629.85,Maranhão
Marisa Lima,Atleta de peteca,75222.6,0,2380.52,43396.77,77603.12,120999.89,Maranhão
Fernanda Melo,Auxiliar de confeiteiro,78084.4,0,8472.56,32530.11,86556.96,119087.07,Maranhão
Nicolash Rodrigues,Auxiliar de manutenção elétrica e hidráulica,61801.83,10931.81,5672.1,38693.88,78405.74,117099.62,Maranhão
Vitor Ferreira,Abatedor de aves,68835.72,0,3963.23,41224.04,72798.95,114022.99,Maranhão
Pedro Costa,Administrador de arquivos,62804.82,9284.53,2469,38747.29,74558.35,113305.64,Maranhão
Alex Martins,Advogado comercial,59195.16,9135.42,4256.61,39423.42,72587.19,112010.61,Maranhão
Ana Carvalho,Advogados (direito eletrônico),53214.9,6315.13,2721.02,49519.89,62251.05,111770.94,Maranhão
Vitória Pereira,Ajudante de extrusão de fibras de vidro,59665.92,0,3191.6,45549.07,62857.52,108406.59,Maranhão
Luiz Melo,Arqueador e temperador de molas,67108.68,0,500,33745.02,67608.68,101353.7,Maranhão
Beatrice Rodrigues,Arrancador - na cultura,63803.2,0,4000.54,33285.35,67803.74,101089.09,Maranhão
Sophia Ferreira,Arrolhador,87083.9,0,1287.49,12468.74,88371.39,100840.13,Maranhão
Júlia Cunha,Assessor de presidência,64904.76,0,2122.64,33011.3,67027.4,100038.7,Maranhão
Erick Gomes,Atendente de centro cirúrgico,65745.6,5740.95,1366.52,26178.67,72853.07,99031.74,Maranhão
Mateus Ferreira,Advogado constitucionalista,50272.92,1296.08,1756.88,38775.93,53325.88,92101.81,Maranhão
Rafaela Pinto,Agente de investigação privada,53100.97,6517.92,3567.69,27944.56,63186.58,91131.14,Maranhão
Miguel Souza,Arqueador e temperador de molas,48705,17.56,1717.64,34458.97,50440.2,84899.17,Maranhão
Anna Rodrigues,Assistente técnico - no serviço público,45348.09,12303.8,500,24980.06,58151.89,83131.95,Maranhão
Rafaela Goncalves,Assistente técnico na fabricação de produtos de cerâmica,53841.48,0,1846.04,27376.52,55687.52,83064.04,Maranhão
Arthur Azevedo,Atendente balconista,9789.56,0,0,73147.64,9789.56,82937.2,Maranhão
Eduardo Almeida,Atendente do setor de frios e laticínios,54717.06,0,500,27199.21,55217.06,82416.27,Maranhão
Manuela Pinto,Auditor contábil,52013.64,0,1800.32,27993.72,53813.96,81807.68,Maranhão
Amanda Santos,Auxiliar de barman,42211.29,3253.84,4737.96,31145.12,50203.09,81348.21,Maranhão
Julian Azevedo,Auxiliar de laboratório fotográfico,44508.48,470.36,1880.14,33602.62,46858.98,80461.6,Maranhão
Emily Rocha,Auxiliar de salsicheiro,44168.76,286.66,2804.24,32691.92,47259.66,79951.58,Maranhão
Felipe Melo,Agente de contrrole de dengue,49889.16,0,1747.28,25838.23,51636.44,77474.67,Maranhão
Carla Silva,Ajudante de enfardamento,64180.37,6801.74,5621.83,0,76603.94,76603.94,Maranhão
Larissa Barbosa,Ajudante de lapidador (vidros),46253.97,3770.85,500,25903.62,50524.82,76428.44,Maranhão
Luís Correia,Ajustador de fôrmas (concreto),48765.84,0,1719.2,25455.97,50485.04,75941.01,Maranhão
Ryan Almeida,Amarrador de madeira,60626.51,0,-15232.92,30041.43,45393.59,75435.02,Maranhão
Paulo Correia,Assentador de canalização (edificações),47884.2,1474.9,3462.54,18705.33,52821.64,71526.97,Maranhão
Tomás Fernandes,Assistente de cabo de fogo,44168.76,0,2804.24,24290.24,46973,71263.24,Maranhão
Emily Oliveira,Assistente jurídico,38835.84,0,1422.16,30617.18,40258,70875.18,Maranhão
Isabella Cunha,Assistente trilíngüe,38177.18,2296.2,873.68,29430.02,41347.06,70777.08,Maranhão
Manuela Alves,Auxiliar de cabeleireiro,42529.76,0,-1882.04,28569.82,40647.72,69217.54,Maranhão
Martim Cardoso,Auxiliar de dietista,44168.76,0,1604.24,23153.66,45773,68926.66,Maranhão
Tiago Souza,Avicultor,55141.63,6153.21,1071.13,4341.37,62365.97,66707.34,Maranhão
Rafael Costa,Advogado (biodireito),46260.66,0,500,18681.01,46760.66,65441.67,Maranhão
Kauã Carvalho,Advogado (energia elétrica),36420.24,0,0,28753.54,36420.24,65173.78,Maranhão
Pedro Gomes,Agente de contrrole de dengue,38109.56,1053.76,6180.38,18706.92,45343.7,64050.62,Maranhão
Isabela Santos,Agente de inspeção (qualidade),44168.76,0,1604.24,18172.22,45773,63945.22,Maranhão
Eduardo Pereira,Ajudante de lavanderia de artefatos da tapeçaria,42478.34,0,1610.51,17686.55,44088.85,61775.4,Maranhão
Bianca Fernandes,Alimentador de peixe,32741.01,0,0,27753.84,32741.01,60494.85,Maranhão
Igor Cunha,Amolador ambulante,41570.39,153.52,-1875.27,20231.17,39848.64,60079.81,Maranhão
Vitor Cavalcanti,Apresentador de circo,29407.04,0,851.48,26798.56,30258.52,57057.08,Maranhão
Paulo Correia,Atleta de futsal,24998.16,0,485.26,26397.68,25483.42,51881.1,Maranhão
Amanda Souza,Ator de cinema,32514.96,0,1200,17703.07,33714.96,51418.03,Maranhão
Carla Rodrigues,Auxiliar de fermentação,34665.67,0,1410.27,13026.97,36075.94,49102.91,Maranhão
Bianca Lima,Auxiliar técnico em patologia cínica,31304.14,458.48,2209.3,12759.65,33971.92,46731.57,Maranhão
Sarah Melo,Abatedor de galinha,45053.02,591.38,238.29,0,45882.69,45882.69,Maranhão
Fábio Oliveira,Alapini,22170.24,307.35,3447.23,11854.86,25924.82,37779.68,Maranhão
Rafael Souza,Apontador (vôlei),30523.99,491.13,2895.87,0,33910.99,33910.99,Maranhão
Matilde Oliveira,Arreador,22018.92,0,451.54,9328.12,22470.46,31798.58,Maranhão
Luís Dias,Atleta profissional de luta,27362.4,0,1117.18,0,28479.58,28479.58,Maranhão
Murilo Azevedo,Auxiliar de cozinha,17010.23,0,1072.84,9067.16,18083.07,27150.23,Maranhão
Rodrigo Azevedo,Amolador de cutelaria,3947.46,0.5,10896.14,3658.09,14844.1,18502.19,Maranhão
Letícia Barbosa,Amostrista de minérios,16118.07,634.44,1645.1,0,18397.61,18397.61,Maranhão
Emilly Rocha,Árbitro de futebol,15825.93,0,0,0,15825.93,15825.93,Maranhão
Júlio Araujo,Atleta do beisebol,9278.85,0,3635.55,0,12914.4,12914.4,Maranhão
Júlia Almeida,Auxiliar de cabo de fogo,11127.12,1045.95,-4331.88,4297.2,7841.19,12138.39,Maranhão
Emily Barbosa,Auxiliar de laboratorista (indústria),10601.02,177.92,182.75,0,10961.69,10961.69,Maranhão
Julieta Martins,Auxiliar geral de conservação de vias permanentes (exceto trilhos),6078.76,263.02,327.9,3324.66,6669.68,9994.34,Maranhão
Eduarda Oliveira,Auxiliar técnico de hidrografia,9349.06,0,609.27,0,9958.33,9958.33,Maranhão
Marcos Goncalves,Ajudante de operador de guincho,6980.7,0,-95.34,0,6885.36,6885.36,Maranhão
Laura Pereira,Ambientador,5622.35,0,454.01,0,6076.36,6076.36,Maranhão
Mateus Ferreira,Analista de aplicativo básico (software),4290.61,334.17,-266.43,1506.83,4358.35,5865.18,Maranhão
Larissa Correia,Analista de mercado,4962.86,0,546.27,0,5509.13,5509.13,Maranhão
Ryan Correia,Apresentador de programas de televisão,4187.39,0,209.38,0,4396.77,4396.77,Maranhão
Thiago Pereira,Árbitro de poló aquático,4288.13,0,0,0,4288.13,4288.13,Maranhão
Leonardo Barbosa,Assistente de apontador (basquete),3312.09,0,0,0,3312.09,3312.09,Maranhão
Amanda Alves,Auxiliar de enfermagem de centro cirúrgico,1776.23,0,62.42,0,1838.65,1838.65,Maranhão
Tiago Goncalves,Auxiliar de serviços bibliotecários,986.43,0,220.08,0,1206.51,1206.51,Maranhão
Maria Lima,Administrador florestal,0,0,450,0,450,450,Maranhão
Mateus Correia,Afiador ambulante,320.01,0,0,0,320.01,320.01,Maranhão
Maria Alves,Agenciador de publicidade,156.88,0,77.05,0,233.93,233.93,Maranhão
Douglas Alves,Agente de reserva de passagens rodoviárias,0,0,100,0,100,100,Maranhão
Aline Sousa,Analista de ecodesenvolvimento (economista),35763,0,1068,15796,36831,52627,Maranhão
Matheus Souza,Analista de pesquisa operacional,30088,3818,0,14944,33906,48850,Maranhão
Marina Rodrigues,Aramista (equilibrista),7072,2025,992,11191,10089,21280,Maranhão
Alex Dias,Arrendatário na agropecuária,119963.88,0,25953.11,44429.52,145916.99,190346.51,Maranhão
Eduarda Santos,Artesão confeccionador de biojóias e ecojóias,108136.78,0,17156.17,47261.77,125292.95,172554.72,Maranhão
Rafaela Ribeiro,Assentador de manilhas,90425.92,2805.58,14592.98,54577.55,107824.48,162402.03,Maranhão
Vitória Gomes,Assessor de presidência,105157.18,0,9972.04,45598.62,115129.22,160727.84,Maranhão
Anna Pereira,Acabador de superfícies de concreto,51842.4,260.67,4172.22,40671.29,56275.29,96946.58,Maranhão
Mateus Souza,Afiador de cardas,46372.46,6873.6,2466.45,33997.19,55712.51,89709.7,Maranhão
Caio Cardoso,Agente de serviços de fiscalização de transportes coletivos e licenciamento de veículos,51037.54,1756.76,4163.06,28324.87,56957.36,85282.23,Maranhão
Samuel Goncalves,Ajudante de serrador,39637.66,1602.26,3557.63,33049.39,44797.55,77846.94,Maranhão
Julieta Costa,Amostrista,53191.44,0,1038.7,19751.79,54230.14,73981.93,Maranhão
Gabrielly Ribeiro,Analisador de tráfego telefônico,34216.15,2922.37,5081.77,31635.12,42220.29,73855.41,Maranhão
Thaís Alves,Árbitro central (futebol),47456,0,4456.84,13251.74,51912.84,65164.58,Maranhão
Lavinia Melo,Arreeiro de couro - na fabricação,34366.8,1481.26,3216.25,23305.28,39064.31,62369.59,Maranhão
Aline Ribeiro,Assessor de microfinanças,35312.76,0,6466.81,17432.36,41779.57,59211.93,Maranhão
Sarah Cunha,Atleta de ciclismo,28845.73,429.2,0,23088.05,29274.93,52362.98,Maranhão
Sophia Rodrigues,Auxiliar administrativo de diretoria,35611.65,3917.8,1848.8,7095.62,41378.25,48473.87,Maranhão
Evelyn Ribeiro,Auxiliar de serviços jurídicos,28134.92,2417.62,230.4,5225.33,30782.94,36008.27,Maranhão
Sofia Gomes,Administrador de patrimônio,18977.85,0,0,3527.55,18977.85,22505.4,Maranhão
Bianca Rocha,Advogado (aeroespacial),18537.76,64.49,0,1826.82,18602.25,20429.07,Maranhão
Thaís Araujo,Ajudante de marteleteiro,4388.27,0,1261.69,2899.3,5649.96,8549.26,Maranhão
Giovanna Melo,Alugador (comerciante varejista),4060.8,0,157.36,755.56,4218.16,4973.72,Maranhão
Fábio Rodrigues,Asfaltador na conservação de vias permanentes (exceto trilhos),109694.04,0,0,61878.3,109694.04,171572.34,Maranhão
Lucas Cavalcanti,Avicultor - exclusive conta própria na avicultura de postura,67742.8,11884.37,3651.2,59116.74,83278.37,142395.11,Maranhão
Rafael Rodrigues,Agente de saneamento,61048.4,11931.8,3855.94,55476.97,76836.14,132313.11,Maranhão
Diogo Martins,Ajudante de cabista,81432.05,293.63,914.87,47327.76,82640.55,129968.31,Maranhão
Brenda Cardoso,Arrumador no serviço doméstico,69914.02,0,0,43941.05,69914.02,113855.07,Maranhão
Pedro Rocha,Atendente de berçário,70876.04,178.89,0,38539.13,71054.93,109594.06,Maranhão
Kai Costa,Auxiliar de cobrança,55692.01,11546.73,1392.3,37789.7,68631.04,106420.74,Maranhão
Evelyn Pinto,Auxiliar de magarefe,56836,0,1169.92,46682.59,58005.92,104688.51,Maranhão
Vinicius Lima,Auxiliar de nutrição e dietética,50381.35,17450.07,612.1,35964.55,68443.52,104408.07,Maranhão
Emily Barbosa,Administrador de recursos humanos,51071.47,14622.63,923.16,34243.37,66617.26,100860.63,Maranhão
Kaua Cardoso,Agente funerário - tanatopraxista,55647.24,5022.14,420.64,36703.37,61090.02,97793.39,Maranhão
Julia Silva,Ajudante de macheiro,58396.03,0,0,37701.12,58396.03,96097.15,Maranhão
Nicole Melo,Ambientador,55364.03,4135.57,0,34262.23,59499.6,93761.83,Maranhão
Rodrigo Melo,Analista de informações de mercado,51829.45,4968.17,242.5,35914.32,57040.12,92954.44,Maranhão
Júlia Carvalho,Analista de transportes e trânsito,53754.01,2475.76,1206.15,34882.19,57435.92,92318.11,Maranhão
Julian Melo,Artífice do couro,47138.01,8466.17,1173.3,32838.25,56777.48,89615.73,Maranhão
Aline Alves,Autor-roteirista de televisão,51784.32,271.16,0,34638.62,52055.48,86694.1,Maranhão
Laura Barros,Auxiliar de costureira (no acabamento),53361.49,4527.04,1943.37,26086.18,59831.9,85918.08,Maranhão
Beatriz Fernandes,Advogados (direito eletrônico),44590.03,4435.71,921.64,30885.27,49947.38,80832.65,Maranhão
Vitor Costa,Afiador de serras,49630.03,3583.04,1240.88,26118.85,54453.95,80572.8,Maranhão
Martim Rodrigues,Analista de crédito rural,44590.01,849.45,401.59,30876.57,45841.05,76717.62,Maranhão
Kai Ribeiro,Animador de televisão,43875.74,0,998.97,30950.46,44874.71,75825.17,Maranhão
Vinicius Azevedo,Apanhador de babaçu,44979.03,1359.99,530.84,28828.09,46869.86,75697.95,Maranhão
Matheus Correia,Apontador de pessoal,44590.02,176.86,600.08,30032.05,45366.96,75399.01,Maranhão
Miguel Sousa,Apresentador animador de programas de televisão,46254.04,0,0,29063.87,46254.04,75317.91,Maranhão
Gabriel Ferreira,Arqueólogo,44590.09,0,0,30276.42,44590.09,74866.51,Maranhão
Erick Lima,Artista plástico,42650.87,0,0,31243.71,42650.87,73894.58,Maranhão
Luana Barbosa,Atleta de surf e windsurf,47154.5,1189.4,640,22895.01,48983.9,71878.91,Maranhão
João Lima,Auxiliar de serviços de importação e exportação,38964.67,532.71,1059.37,27541.99,40556.75,68098.74,Maranhão
Eduarda Dias,Advogado generalista,39312,0,0,25516.9,39312,64828.9,Maranhão
Martim Barbosa,Ajudante de operador de guincho,36181.37,0,692.4,25435.71,36873.77,62309.48,Maranhão
Melissa Fernandes,Ajustador limador de fresas,34814.05,4577.7,0,22413.33,39391.75,61805.08,Maranhão
